i,id,time,hz,n,sd,ci,Mussel_ID,Rep,Length(mm),Time_Machine,Time_real,Sensor_ID,Line_ID,Beaker_ID,Group,P_Status,Status,Intensity,Note,bpm
5,Mussel_28,2025-06-24T10:30:00Z,0.323,5,0.156509744105599,0.306759098446974,B56,3,34.6,10:11-10:41,12:11-12:41,C,C8,24,Control,uninfected,uninfected,0,NA,19.38
6,Mussel_21,2025-06-24T10:35:00Z,0.46,5,0.193201190472523,0.378674333326145,G23,3,30,10:11-10:41,12:11-12:41,C,C1,17,CM,infected,infected,23,NA,27.6
6,Mussel_22,2025-06-24T10:35:00Z,0.469,5,0.00966953980290684,0.0189522980136974,B91,3,30.8,10:11-10:41,12:11-12:41,C,C2,18,CM,uninfected,uninfected,0,NA,28.139999999999997
6,Mussel_23,2025-06-24T10:35:00Z,0.417,5,0.157709543148156,0.309110704570385,G12,3,33.4,10:11-10:41,12:11-12:41,C,C3,19,HS,infected,infected,37,NA,25.02
6,Mussel_24,2025-06-24T10:35:00Z,0.499,5,0.157430302038712,0.308563391995875,B38,3,30.9,10:11-10:41,12:11-12:41,C,C4,20,HS,uninfected,uninfected,0,NA,29.94
6,Mussel_25,2025-06-24T10:35:00Z,0.484,5,0.14896878867736,0.291978825807626,G68,3,32.1,10:11-10:41,12:11-12:41,C,C5,21,HT,infected,infected,4,NA,29.04
6,Mussel_26,2025-06-24T10:35:00Z,0.452,5,0.13601838111079,0.266596026977148,B18,3,30.2,10:11-10:41,12:11-12:41,C,C6,22,HT,uninfected,uninfected,0,NA,27.12
6,Mussel_27,2025-06-24T10:35:00Z,0.493,5,0.113172434806361,0.221817972220467,G86,3,31,10:11-10:41,12:11-12:41,C,C7,23,Control,infected,infected,17,NA,29.58
6,Mussel_28,2025-06-24T10:35:00Z,0.483,5,0.0292027395975104,0.0572373696111203,B56,3,34.6,10:11-10:41,12:11-12:41,C,C8,24,Control,uninfected,uninfected,0,NA,28.98
1,Mussel_31,2025-06-24T10:50:00Z,0.402,5,0.139669968139182,0.273753137552796,Y41,4,30,10:48-11:18,12:48-13:18,A,A1,1,CM,infected,infected,6,NA,24.12
1,Mussel_32,2025-06-24T10:50:00Z,0.551,5,0.0224655291502337,0.0440324371344581,B61,4,34.9,10:48-11:18,12:48-13:18,A,A2,2,CM,uninfected,uninfected,0,NA,33.06
1,Mussel_33,2025-06-24T10:50:00Z,1.043,5,0.429503550625603,0.841826959226182,Y82,4,32.4,10:48-11:18,12:48-13:18,A,A3,3,HS,infected,infected,13,NA,62.58
1,Mussel_34,2025-06-24T10:50:00Z,0.209,5,0.118660439911539,0.232574462226617,B73,4,34.4,10:48-11:18,12:48-13:18,A,A4,4,HS,uninfected,uninfected,0,NA,12.54
1,Mussel_35,2025-06-24T10:50:00Z,0.272,5,0.115337764847425,0.226062019100954,Y32,4,31.8,10:48-11:18,12:48-13:18,A,A5,5,HT,infected,infected,8,NA,16.32
1,Mussel_36,2025-06-24T10:50:00Z,0.471,5,0.613307590039452,1.20208287647733,B87,4,34.9,10:48-11:18,12:48-13:18,A,A6,6,HT,uninfected,uninfected,0,NA,28.259999999999998
1,Mussel_37,2025-06-24T10:50:00Z,0.399,5,0.191072499329443,0.374502098685708,Y17,4,29.1,10:48-11:18,12:48-13:18,A,A7,7,Control,infected,infected,30,NA,23.94
1,Mussel_38,2025-06-24T10:50:00Z,0.198,5,0.117742091029504,0.230774498417828,B35,4,28.2,10:48-11:18,12:48-13:18,A,A8,8,Control,uninfected,uninfected,0,NA,11.88
2,Mussel_31,2025-06-24T10:55:00Z,0.489,5,0.023134389985474,0.0453434043715291,Y41,4,30,10:48-11:18,12:48-13:18,A,A1,1,CM,infected,infected,6,NA,29.34
2,Mussel_32,2025-06-24T10:55:00Z,0.515,5,0.117637153994816,0.230568821829839,B61,4,34.9,10:48-11:18,12:48-13:18,A,A2,2,CM,uninfected,uninfected,0,NA,30.900000000000002
2,Mussel_33,2025-06-24T10:55:00Z,0.447,5,0.214163022018275,0.419759523155818,Y82,4,32.4,10:48-11:18,12:48-13:18,A,A3,3,HS,infected,infected,13,NA,26.82
2,Mussel_34,2025-06-24T10:55:00Z,0.202,5,0.15465542344192101,0.303124629946166,B73,4,34.4,10:48-11:18,12:48-13:18,A,A4,4,HS,uninfected,uninfected,0,NA,12.120000000000001
2,Mussel_35,2025-06-24T10:55:00Z,0.364,5,0.0410036583733696,0.0803671704118043,Y32,4,31.8,10:48-11:18,12:48-13:18,A,A5,5,HT,infected,infected,8,NA,21.84
2,Mussel_36,2025-06-24T10:55:00Z,0.521,5,0.02059854363784,0.0403731455301665,B87,4,34.9,10:48-11:18,12:48-13:18,A,A6,6,HT,uninfected,uninfected,0,NA,31.26
2,Mussel_37,2025-06-24T10:55:00Z,0.321,5,0.0786562139948269,0.154166179429861,Y17,4,29.1,10:48-11:18,12:48-13:18,A,A7,7,Control,infected,infected,30,NA,19.26
2,Mussel_38,2025-06-24T10:55:00Z,0.244,5,0.114985651278757,0.225371876506364,B35,4,28.2,10:48-11:18,12:48-13:18,A,A8,8,Control,uninfected,uninfected,0,NA,14.64
3,Mussel_31,2025-06-24T11:00:00Z,0.439,5,0.100860299424501,0.197686186872022,Y41,4,30,10:48-11:18,12:48-13:18,A,A1,1,CM,infected,infected,6,NA,26.34
3,Mussel_32,2025-06-24T11:00:00Z,0.48,5,0.108308356094994,0.212284377946188,B61,4,34.9,10:48-11:18,12:48-13:18,A,A2,2,CM,uninfected,uninfected,0,NA,28.799999999999997
3,Mussel_33,2025-06-24T11:00:00Z,0.551,5,0.29931304682556,0.586653571778098,Y82,4,32.4,10:48-11:18,12:48-13:18,A,A3,3,HS,infected,infected,13,NA,33.06
3,Mussel_34,2025-06-24T11:00:00Z,0.219,5,0.113572884087708,0.222602852811908,B73,4,34.4,10:48-11:18,12:48-13:18,A,A4,4,HS,uninfected,uninfected,0,NA,13.14
3,Mussel_35,2025-06-24T11:00:00Z,0.558,5,0.755201761120828,1.48019545179682,Y32,4,31.8,10:48-11:18,12:48-13:18,A,A5,5,HT,infected,infected,8,NA,33.480000000000004
3,Mussel_36,2025-06-24T11:00:00Z,0.511,5,0.0222418524408377,0.043594030784042,B87,4,34.9,10:48-11:18,12:48-13:18,A,A6,6,HT,uninfected,uninfected,0,NA,30.66
3,Mussel_37,2025-06-24T11:00:00Z,0.286,5,0.13738267721951,0.269270047350239,Y17,4,29.1,10:48-11:18,12:48-13:18,A,A7,7,Control,infected,infected,30,NA,17.16
3,Mussel_38,2025-06-24T11:00:00Z,0.48,5,0.311983653417931,0.611487960699146,B35,4,28.2,10:48-11:18,12:48-13:18,A,A8,8,Control,uninfected,uninfected,0,NA,28.799999999999997
4,Mussel_31,2025-06-24T11:05:00Z,0.455,5,0.00544977063737549,0.010681550449256,Y41,4,30,10:48-11:18,12:48-13:18,A,A1,1,CM,infected,infected,6,NA,27.3
4,Mussel_32,2025-06-24T11:05:00Z,0.514,5,0.0146184814532837,0.0286522236484361,B61,4,34.9,10:48-11:18,12:48-13:18,A,A2,2,CM,uninfected,uninfected,0,NA,30.84
4,Mussel_33,2025-06-24T11:05:00Z,0.576,5,0.14783673427129,0.289759999171728,Y82,4,32.4,10:48-11:18,12:48-13:18,A,A3,3,HS,infected,infected,13,NA,34.559999999999995
4,Mussel_34,2025-06-24T11:05:00Z,0.521,5,0.127709435829934,0.25031049422667,B73,4,34.4,10:48-11:18,12:48-13:18,A,A4,4,HS,uninfected,uninfected,0,NA,31.26
4,Mussel_35,2025-06-24T11:05:00Z,0.536,5,0.134554821541259,0.263727450220867,Y32,4,31.8,10:48-11:18,12:48-13:18,A,A5,5,HT,infected,infected,8,NA,32.160000000000004
4,Mussel_36,2025-06-24T11:05:00Z,0.493,5,0.0272158042321001,0.0533429762949163,B87,4,34.9,10:48-11:18,12:48-13:18,A,A6,6,HT,uninfected,uninfected,0,NA,29.58
4,Mussel_37,2025-06-24T11:05:00Z,0.331,5,0.187868837224272,0.368222920959573,Y17,4,29.1,10:48-11:18,12:48-13:18,A,A7,7,Control,infected,infected,30,NA,19.86
4,Mussel_38,2025-06-24T11:05:00Z,0.373,5,0.0806163755077094,0.15800809599511,B35,4,28.2,10:48-11:18,12:48-13:18,A,A8,8,Control,uninfected,uninfected,0,NA,22.38
5,Mussel_31,2025-06-24T11:10:00Z,0.435,5,0.0989429128336133,0.193928109153882,Y41,4,30,10:48-11:18,12:48-13:18,A,A1,1,CM,infected,infected,6,NA,26.1
5,Mussel_32,2025-06-24T11:10:00Z,0.514,5,0.0138924439894498,0.0272291902193216,B61,4,34.9,10:48-11:18,12:48-13:18,A,A2,2,CM,uninfected,uninfected,0,NA,30.84
5,Mussel_33,2025-06-24T11:10:00Z,0.652,5,0.285609348586491,0.559794323229523,Y82,4,32.4,10:48-11:18,12:48-13:18,A,A3,3,HS,infected,infected,13,NA,39.120000000000005
5,Mussel_34,2025-06-24T11:10:00Z,0.493,5,0.12834445839225,0.25155513844881,B73,4,34.4,10:48-11:18,12:48-13:18,A,A4,4,HS,uninfected,uninfected,0,NA,29.58
5,Mussel_35,2025-06-24T11:10:00Z,0.564,5,0.280848179627357,0.550462432069619,Y32,4,31.8,10:48-11:18,12:48-13:18,A,A5,5,HT,infected,infected,8,NA,33.839999999999996
5,Mussel_36,2025-06-24T11:10:00Z,0.481,5,0.0307294646878204,0.060229750788128,B87,4,34.9,10:48-11:18,12:48-13:18,A,A6,6,HT,uninfected,uninfected,0,NA,28.86
5,Mussel_37,2025-06-24T11:10:00Z,0.441,5,0.100737282075704,0.19744507286838,Y17,4,29.1,10:48-11:18,12:48-13:18,A,A7,7,Control,infected,infected,30,NA,26.46
5,Mussel_38,2025-06-24T11:10:00Z,0.396,5,0.0827242407036776,0.162139511779208,B35,4,28.2,10:48-11:18,12:48-13:18,A,A8,8,Control,uninfected,uninfected,0,NA,23.76
6,Mussel_31,2025-06-24T11:15:00Z,0.4485,4,0.00883176086632785,0.0173102512980026,Y41,4,30,10:48-11:18,12:48-13:18,A,A1,1,CM,infected,infected,6,NA,26.91
6,Mussel_32,2025-06-24T11:15:00Z,0.526,4,0.0080983537421709,0.015872773334655,B61,4,34.9,10:48-11:18,12:48-13:18,A,A2,2,CM,uninfected,uninfected,0,NA,31.560000000000002
6,Mussel_33,2025-06-24T11:15:00Z,0.8265,4,0.471122330186121,0.923399767164796,Y82,4,32.4,10:48-11:18,12:48-13:18,A,A3,3,HS,infected,infected,13,NA,49.59
6,Mussel_34,2025-06-24T11:15:00Z,0.5205,4,0.0355387112878337,0.0696558741241541,B73,4,34.4,10:48-11:18,12:48-13:18,A,A4,4,HS,uninfected,uninfected,0,NA,31.229999999999997
6,Mussel_35,2025-06-24T11:15:00Z,0.4655,4,0.116147535488275,0.227649169557018,Y32,4,31.8,10:48-11:18,12:48-13:18,A,A5,5,HT,infected,infected,8,NA,27.93
6,Mussel_36,2025-06-24T11:15:00Z,0.486,4,0.129447544073523,0.253717186384105,B87,4,34.9,10:48-11:18,12:48-13:18,A,A6,6,HT,uninfected,uninfected,0,NA,29.16
6,Mussel_37,2025-06-24T11:15:00Z,0.4255,4,0.00953502316025854,0.0186886453941067,Y17,4,29.1,10:48-11:18,12:48-13:18,A,A7,7,Control,infected,infected,30,NA,25.53
6,Mussel_38,2025-06-24T11:15:00Z,0.344,4,0.170242963633352,0.333676208721369,B35,4,28.2,10:48-11:18,12:48-13:18,A,A8,8,Control,uninfected,uninfected,0,NA,20.639999999999997
1,Mussel_41,2025-06-24T11:15:00Z,0.2455,4,0.372202901654461,0.729517687242743,G49,5,33.7,11:15-11:45,13:15-13:45,B,B1,9,CM,infected,infected,6,NA,14.73
1,Mussel_42,2025-06-24T11:15:00Z,0.61,4,0.19222621222577,0.376763375962509,P62,5,34,11:15-11:45,13:15-13:45,B,B2,10,CM,uninfected,uninfected,0,NA,36.6
1,Mussel_43,2025-06-24T11:15:00Z,0.18,4,0.134788723563954,0.26418589818535,G30,5,31,11:15-11:45,13:15-13:45,B,B3,11,HS,infected,infected,20,NA,10.799999999999999
1,Mussel_44,2025-06-24T11:15:00Z,0.4805,4,0.115974135047432,0.227309304692967,P16,5,35,11:15-11:45,13:15-13:45,B,B4,12,HS,uninfected,uninfected,0,NA,28.83
1,Mussel_45,2025-06-24T11:15:00Z,0.2375,4,0.09405317644822,0.184344225838511,G13,5,32.9,11:15-11:45,13:15-13:45,B,B5,13,HT,infected,infected,14,NA,14.25
1,Mussel_46,2025-06-24T11:15:00Z,0.4955,4,0.174629846628042,0.342274499390962,P40,5,28.8,11:15-11:45,13:15-13:45,B,B6,14,HT,uninfected,uninfected,0,NA,29.73
1,Mussel_47,2025-06-24T11:15:00Z,0.7625,4,0.288851028502006,0.566148015863932,G27,5,28.1,11:15-11:45,13:15-13:45,B,B7,15,Control,infected,infected,7,NA,45.75
1,Mussel_48,2025-06-24T11:15:00Z,0.4725,4,0.322307306774141,0.631722321277316,P58,5,34.6,11:15-11:45,13:15-13:45,B,B8,16,Control,uninfected,uninfected,0,NA,28.349999999999998
2,Mussel_41,2025-06-24T11:20:00Z,0.574,5,0.0369526724338038,0.0724272379702554,G49,5,33.7,11:15-11:45,13:15-13:45,B,B1,9,CM,infected,infected,6,NA,34.44
2,Mussel_42,2025-06-24T11:20:00Z,0.49,5,0.130970225623994,0.256701642223029,P62,5,34,11:15-11:45,13:15-13:45,B,B2,10,CM,uninfected,uninfected,0,NA,29.4
2,Mussel_43,2025-06-24T11:20:00Z,0.168,5,0.0910098895725074,0.178379383562115,G30,5,31,11:15-11:45,13:15-13:45,B,B3,11,HS,infected,infected,20,NA,10.08
2,Mussel_44,2025-06-24T11:20:00Z,0.54,5,0.0393725792906688,0.0771702554097108,P16,5,35,11:15-11:45,13:15-13:45,B,B4,12,HS,uninfected,uninfected,0,NA,32.400000000000006
2,Mussel_45,2025-06-24T11:20:00Z,0.679,5,0.198927876377344,0.389898637699595,G13,5,32.9,11:15-11:45,13:15-13:45,B,B5,13,HT,infected,infected,14,NA,40.74
2,Mussel_46,2025-06-24T11:20:00Z,0.368,5,0.15208780358727,0.298092095031049,P40,5,28.8,11:15-11:45,13:15-13:45,B,B6,14,HT,uninfected,uninfected,0,NA,22.08
2,Mussel_47,2025-06-24T11:20:00Z,0.233,5,0.388106299871569,0.760688347748275,G27,5,28.1,11:15-11:45,13:15-13:45,B,B7,15,Control,infected,infected,7,NA,13.98
2,Mussel_48,2025-06-24T11:20:00Z,0.356,5,0.312877452047922,0.613239806013928,P58,5,34.6,11:15-11:45,13:15-13:45,B,B8,16,Control,uninfected,uninfected,0,NA,21.36
3,Mussel_41,2025-06-24T11:25:00Z,0.49,5,0.124136215505387,0.243306982390559,G49,5,33.7,11:15-11:45,13:15-13:45,B,B1,9,CM,infected,infected,6,NA,29.4
3,Mussel_42,2025-06-24T11:25:00Z,0.478,5,0.0174499283666152,0.0342018595985657,P62,5,34,11:15-11:45,13:15-13:45,B,B2,10,CM,uninfected,uninfected,0,NA,28.68
3,Mussel_43,2025-06-24T11:25:00Z,0.322,5,0.116654189809025,0.228642212025689,G30,5,31,11:15-11:45,13:15-13:45,B,B3,11,HS,infected,infected,20,NA,19.32
3,Mussel_44,2025-06-24T11:25:00Z,0.475,5,0.111192625654762,0.217937546283333,P16,5,35,11:15-11:45,13:15-13:45,B,B4,12,HS,uninfected,uninfected,0,NA,28.5
3,Mussel_45,2025-06-24T11:25:00Z,0.773,5,0.266264342336709,0.521878110979949,G13,5,32.9,11:15-11:45,13:15-13:45,B,B5,13,HT,infected,infected,14,NA,46.38
3,Mussel_46,2025-06-24T11:25:00Z,0.342,5,0.141575774763905,0.277488518537254,P40,5,28.8,11:15-11:45,13:15-13:45,B,B6,14,HT,uninfected,uninfected,0,NA,20.520000000000003
3,Mussel_47,2025-06-24T11:25:00Z,0.492,5,0.0644802295281275,0.12638124987513,G27,5,28.1,11:15-11:45,13:15-13:45,B,B7,15,Control,infected,infected,7,NA,29.52
3,Mussel_48,2025-06-24T11:25:00Z,0.249,5,0.205472139230602,0.40272539289198,P58,5,34.6,11:15-11:45,13:15-13:45,B,B8,16,Control,uninfected,uninfected,0,NA,14.94
4,Mussel_41,2025-06-24T11:30:00Z,0.455,5,0.154229698826134,0.302290209699223,G49,5,33.7,11:15-11:45,13:15-13:45,B,B1,9,CM,infected,infected,6,NA,27.3
4,Mussel_42,2025-06-24T11:30:00Z,0.462,5,0.14380959634183,0.281866808829986,P62,5,34,11:15-11:45,13:15-13:45,B,B2,10,CM,uninfected,uninfected,0,NA,27.720000000000002
4,Mussel_43,2025-06-24T11:30:00Z,0.322,5,0.0824924238945614,0.16168515083334,G30,5,31,11:15-11:45,13:15-13:45,B,B3,11,HS,infected,infected,20,NA,19.32
4,Mussel_44,2025-06-24T11:30:00Z,0.497,5,0.0103682206766639,0.0203217125262612,P16,5,35,11:15-11:45,13:15-13:45,B,B4,12,HS,uninfected,uninfected,0,NA,29.82
4,Mussel_45,2025-06-24T11:30:00Z,1.003,5,0.384431138176917,0.753485030826758,G13,5,32.9,11:15-11:45,13:15-13:45,B,B5,13,HT,infected,infected,14,NA,60.17999999999999
4,Mussel_46,2025-06-24T11:30:00Z,0.597,5,0.0370985174905952,0.0727130942815666,P40,5,28.8,11:15-11:45,13:15-13:45,B,B6,14,HT,uninfected,uninfected,0,NA,35.82
4,Mussel_47,2025-06-24T11:30:00Z,0.533,5,0.0251256840702895,0.0492463407777675,G27,5,28.1,11:15-11:45,13:15-13:45,B,B7,15,Control,infected,infected,7,NA,31.98
4,Mussel_48,2025-06-24T11:30:00Z,0.525,5,0.252417313193846,0.494737933859938,P58,5,34.6,11:15-11:45,13:15-13:45,B,B8,16,Control,uninfected,uninfected,0,NA,31.5
5,Mussel_41,2025-06-24T11:35:00Z,0.47,5,0.135966172263545,0.266493697636548,G49,5,33.7,11:15-11:45,13:15-13:45,B,B1,9,CM,infected,infected,6,NA,28.2
5,Mussel_42,2025-06-24T11:35:00Z,0.258,5,0.139711488432412,0.273834517327528,P62,5,34,11:15-11:45,13:15-13:45,B,B2,10,CM,uninfected,uninfected,0,NA,15.48
5,Mussel_43,2025-06-24T11:35:00Z,0.237,5,0.114272481376751,0.223974063498433,G30,5,31,11:15-11:45,13:15-13:45,B,B3,11,HS,infected,infected,20,NA,14.219999999999999
5,Mussel_44,2025-06-24T11:35:00Z,0.491,5,0.113408553469304,0.222280764799836,P16,5,35,11:15-11:45,13:15-13:45,B,B4,12,HS,uninfected,uninfected,0,NA,29.46
5,Mussel_45,2025-06-24T11:35:00Z,0.488,5,0.330038937096822,0.646876316709771,G13,5,32.9,11:15-11:45,13:15-13:45,B,B5,13,HT,infected,infected,14,NA,29.28
5,Mussel_46,2025-06-24T11:35:00Z,0.566,5,0.0725168945832625,0.142133113383194,P40,5,28.8,11:15-11:45,13:15-13:45,B,B6,14,HT,uninfected,uninfected,0,NA,33.959999999999994
5,Mussel_47,2025-06-24T11:35:00Z,0.509,5,0.0175128524232919,0.0343251907496521,G27,5,28.1,11:15-11:45,13:15-13:45,B,B7,15,Control,infected,infected,7,NA,30.54
5,Mussel_48,2025-06-24T11:35:00Z,0.485,5,0.129605941221844,0.254027644794814,P58,5,34.6,11:15-11:45,13:15-13:45,B,B8,16,Control,uninfected,uninfected,0,NA,29.099999999999998
6,Mussel_41,2025-06-24T11:40:00Z,0.506,5,0.237556940542683,0.465611603463659,G49,5,33.7,11:15-11:45,13:15-13:45,B,B1,9,CM,infected,infected,6,NA,30.36
6,Mussel_42,2025-06-24T11:40:00Z,0.531,5,0.04655319537905,0.091244262942938,P62,5,34,11:15-11:45,13:15-13:45,B,B2,10,CM,uninfected,uninfected,0,NA,31.860000000000003
6,Mussel_43,2025-06-24T11:40:00Z,0.215,5,0.139564680345709,0.27354677347759,G30,5,31,11:15-11:45,13:15-13:45,B,B3,11,HS,infected,infected,20,NA,12.9
6,Mussel_44,2025-06-24T11:40:00Z,0.464,5,0.00998999499499373,0.0195803901901877,P16,5,35,11:15-11:45,13:15-13:45,B,B4,12,HS,uninfected,uninfected,0,NA,27.84
6,Mussel_45,2025-06-24T11:40:00Z,0.508,5,0.0302109251761676,0.0592134133452886,G13,5,32.9,11:15-11:45,13:15-13:45,B,B5,13,HT,infected,infected,14,NA,30.48
6,Mussel_46,2025-06-24T11:40:00Z,0.503,5,0.0244642596454502,0.0479499489050823,P40,5,28.8,11:15-11:45,13:15-13:45,B,B6,14,HT,uninfected,uninfected,0,NA,30.18
6,Mussel_47,2025-06-24T11:40:00Z,0.454,5,0.128640973255025,0.252136307579849,G27,5,28.1,11:15-11:45,13:15-13:45,B,B7,15,Control,infected,infected,7,NA,27.240000000000002
6,Mussel_48,2025-06-24T11:40:00Z,0.473,5,0.0355274541727943,0.0696338101786769,P58,5,34.6,11:15-11:45,13:15-13:45,B,B8,16,Control,uninfected,uninfected,0,NA,28.38
1,Mussel_51,2025-06-24T11:50:00Z,0.463,3,0.145588461081227,0.285353383719205,G29,6,34,11:51-12:21,13:51-14:21,C,C1,17,CM,infected,infected,11,NA,27.78
1,Mussel_52,2025-06-24T11:50:00Z,0.357,3,0.0961474561979324,0.188449014147947,P51,6,31,11:51-12:21,13:51-14:21,C,C2,18,CM,uninfected,uninfected,0,NA,21.419999999999998
1,Mussel_53,2025-06-24T11:50:00Z,0.898,3,0.675575557086943,1.32412809189041,G50,6,32.3,11:51-12:21,13:51-14:21,C,C3,19,HS,infected,infected,8,NA,53.88
1,Mussel_54,2025-06-24T11:50:00Z,0.19,3,0.0825489753621045,0.161795991709725,P67,6,32.9,11:51-12:21,13:51-14:21,C,C4,20,HS,uninfected,uninfected,0,NA,11.4
1,Mussel_55,2025-06-24T11:50:00Z,0.231,3,0.111449540151586,0.218441098697109,G70,6,30,11:51-12:21,13:51-14:21,C,C5,21,HT,infected,infected,8,NA,13.860000000000001
1,Mussel_56,2025-06-24T11:50:00Z,0.535,3,0.16616357402672,0.325680605092372,P60,6,29.3,11:51-12:21,13:51-14:21,C,C6,22,HT,uninfected,uninfected,0,NA,32.1
1,Mussel_57,2025-06-24T11:50:00Z,0.404,3,0.16109107155064,0.315738500239254,G76,6,33.3,11:51-12:21,13:51-14:21,C,C7,23,Control,infected,infected,6,NA,24.240000000000002
1,Mussel_58,2025-06-24T11:50:00Z,0.322,3,0.0145028732785381,0.0284256316259346,P82,6,30.4,11:51-12:21,13:51-14:21,C,C8,24,Control,uninfected,uninfected,0,NA,19.32
2,Mussel_51,2025-06-24T11:55:00Z,0.588,5,0.011861703081767,0.0232489380402633,G29,6,34,11:51-12:21,13:51-14:21,C,C1,17,CM,infected,infected,11,NA,35.28
2,Mussel_52,2025-06-24T11:55:00Z,0.517,5,0.01907092027145,0.0373790037320419,P51,6,31,11:51-12:21,13:51-14:21,C,C2,18,CM,uninfected,uninfected,0,NA,31.02
2,Mussel_53,2025-06-24T11:55:00Z,0.236,5,0.40389515966399,0.79163451294142,G50,6,32.3,11:51-12:21,13:51-14:21,C,C3,19,HS,infected,infected,8,NA,14.16
2,Mussel_54,2025-06-24T11:55:00Z,0.215,5,0.0580620357893176,0.113801590147063,P67,6,32.9,11:51-12:21,13:51-14:21,C,C4,20,HS,uninfected,uninfected,0,NA,12.9
2,Mussel_55,2025-06-24T11:55:00Z,0.436,5,0.17282737051752,0.338741646214338,G70,6,30,11:51-12:21,13:51-14:21,C,C5,21,HT,infected,infected,8,NA,26.16
2,Mussel_56,2025-06-24T11:55:00Z,0.57,5,0.00978774744259368,0.0191839849874836,P60,6,29.3,11:51-12:21,13:51-14:21,C,C6,22,HT,uninfected,uninfected,0,NA,34.199999999999996
2,Mussel_57,2025-06-24T11:55:00Z,0.468,5,0.0162634559672906,0.0318763736958895,G76,6,33.3,11:51-12:21,13:51-14:21,C,C7,23,Control,infected,infected,6,NA,28.080000000000002
2,Mussel_58,2025-06-24T11:55:00Z,0.58,5,0.0968127057777025,0.189752903324297,P82,6,30.4,11:51-12:21,13:51-14:21,C,C8,24,Control,uninfected,uninfected,0,NA,34.8
3,Mussel_51,2025-06-24T12:00:00Z,0.543,5,0.0110995495404093,0.0217551170992022,G29,6,34,11:51-12:21,13:51-14:21,C,C1,17,CM,infected,infected,11,NA,32.580000000000005
3,Mussel_52,2025-06-24T12:00:00Z,0.453,5,0.102690311130116,0.201273009815027,P51,6,31,11:51-12:21,13:51-14:21,C,C2,18,CM,uninfected,uninfected,0,NA,27.18
3,Mussel_53,2025-06-24T12:00:00Z,0.475,5,0.13291049619951,0.26050457255104,G50,6,32.3,11:51-12:21,13:51-14:21,C,C3,19,HS,infected,infected,8,NA,28.5
3,Mussel_54,2025-06-24T12:00:00Z,0.231,5,0.254651330253741,0.499116607297333,P67,6,32.9,11:51-12:21,13:51-14:21,C,C4,20,HS,uninfected,uninfected,0,NA,13.860000000000001
3,Mussel_55,2025-06-24T12:00:00Z,0.378,5,0.181087547887755,0.35493159386,G70,6,30,11:51-12:21,13:51-14:21,C,C5,21,HT,infected,infected,8,NA,22.68
3,Mussel_56,2025-06-24T12:00:00Z,0.534,5,0.0130384048104053,0.0255552734283944,P60,6,29.3,11:51-12:21,13:51-14:21,C,C6,22,HT,uninfected,uninfected,0,NA,32.04
3,Mussel_57,2025-06-24T12:00:00Z,0.456,5,0.0106395488626163,0.0208535157707279,G76,6,33.3,11:51-12:21,13:51-14:21,C,C7,23,Control,infected,infected,6,NA,27.36
3,Mussel_58,2025-06-24T12:00:00Z,0.517,5,0.0244192546978813,0.0478617392078474,P82,6,30.4,11:51-12:21,13:51-14:21,C,C8,24,Control,uninfected,uninfected,0,NA,31.02
4,Mussel_51,2025-06-24T12:05:00Z,0.487,5,0.105812570141737,0.207392637477804,G29,6,34,11:51-12:21,13:51-14:21,C,C1,17,CM,infected,infected,11,NA,29.22
4,Mussel_52,2025-06-24T12:05:00Z,0.376,5,0.110021361562198,0.215641868661909,P51,6,31,11:51-12:21,13:51-14:21,C,C2,18,CM,uninfected,uninfected,0,NA,22.56
4,Mussel_53,2025-06-24T12:05:00Z,0.46,5,0.130750525811562,0.256271030590662,G50,6,32.3,11:51-12:21,13:51-14:21,C,C3,19,HS,infected,infected,8,NA,27.6
4,Mussel_54,2025-06-24T12:05:00Z,0.344,5,0.3307411374474,0.648252629396904,P67,6,32.9,11:51-12:21,13:51-14:21,C,C4,20,HS,uninfected,uninfected,0,NA,20.639999999999997
4,Mussel_55,2025-06-24T12:05:00Z,0.407,5,0.194614233806266,0.381443898260282,G70,6,30,11:51-12:21,13:51-14:21,C,C5,21,HT,infected,infected,8,NA,24.419999999999998
4,Mussel_56,2025-06-24T12:05:00Z,0.511,5,0.00414728827066555,0.00812868501050447,P60,6,29.3,11:51-12:21,13:51-14:21,C,C6,22,HT,uninfected,uninfected,0,NA,30.66
4,Mussel_57,2025-06-24T12:05:00Z,0.436,5,0.00474341649025257,0.00929709632089504,G76,6,33.3,11:51-12:21,13:51-14:21,C,C7,23,Control,infected,infected,6,NA,26.16
4,Mussel_58,2025-06-24T12:05:00Z,0.502,5,0.00739594483484024,0.0144960518762869,P82,6,30.4,11:51-12:21,13:51-14:21,C,C8,24,Control,uninfected,uninfected,0,NA,30.12
5,Mussel_51,2025-06-24T12:10:00Z,0.461,5,0.01113552872566,0.0218256363022937,G29,6,34,11:51-12:21,13:51-14:21,C,C1,17,CM,infected,infected,11,NA,27.66
5,Mussel_52,2025-06-24T12:10:00Z,0.404,5,0.0667757440991862,0.130880458434405,P51,6,31,11:51-12:21,13:51-14:21,C,C2,18,CM,uninfected,uninfected,0,NA,24.240000000000002
5,Mussel_53,2025-06-24T12:10:00Z,0.478,5,0.0174785582929485,0.0342579742541791,G50,6,32.3,11:51-12:21,13:51-14:21,C,C3,19,HS,infected,infected,8,NA,28.68
