Frame;Time;X_Arena0_4A_HT2_6;Y_Arena0_4A_HT2_6;X_Arena0_4A_HT2_2;Y_Arena0_4A_HT2_2;X_Arena0_4A_HT2_7;Y_Arena0_4A_HT2_7;X_Arena0_4A_HT2_5;Y_Arena0_4A_HT2_5;X_Arena0_4A_HT2_4;Y_Arena0_4A_HT2_4;X_Arena0_4A_HT2_1;Y_Arena0_4A_HT2_1;X_Arena0_4A_HT2_3;Y_Arena0_4A_HT2_3;X_Arena1_4A_HS2_7;Y_Arena1_4A_HS2_7;X_Arena1_4A_HS2_6;Y_Arena1_4A_HS2_6;X_Arena1_4A_HS2_3;Y_Arena1_4A_HS2_3;X_Arena1_4A_HS2_1;Y_Arena1_4A_HS2_1;X_Arena1_4A_HS2_4;Y_Arena1_4A_HS2_4;X_Arena1_4A_HS2_2;Y_Arena1_4A_HS2_2;X_Arena1_4A_HS2_5;Y_Arena1_4A_HS2_5;X_Arena2_4A_CM1_1;Y_Arena2_4A_CM1_1;X_Arena2_4A_CM1_2;Y_Arena2_4A_CM1_2;X_Arena2_4A_CM1_4;Y_Arena2_4A_CM1_4;X_Arena2_4A_CM1_7;Y_Arena2_4A_CM1_7;X_Arena2_4A_CM1_6;Y_Arena2_4A_CM1_6;X_Arena2_4A_CM1_3;Y_Arena2_4A_CM1_3;X_Arena2_4A_CM1_5;Y_Arena2_4A_CM1_5;X_Arena3_4A_Control1_5;Y_Arena3_4A_Control1_5;X_Arena3_4A_Control1_2;Y_Arena3_4A_Control1_2;X_Arena3_4A_Control1_1;Y_Arena3_4A_Control1_1;X_Arena3_4A_Control1_7;Y_Arena3_4A_Control1_7;X_Arena3_4A_Control1_4;Y_Arena3_4A_Control1_4;X_Arena3_4A_Control1_6;Y_Arena3_4A_Control1_6;X_Arena3_4A_Control1_3;Y_Arena3_4A_Control1_3;X_Arena4_4A_Control2_4;Y_Arena4_4A_Control2_4;X_Arena4_4A_Control2_5;Y_Arena4_4A_Control2_5;X_Arena4_4A_Control2_3;Y_Arena4_4A_Control2_3;X_Arena4_4A_Control2_6;Y_Arena4_4A_Control2_6;X_Arena4_4A_Control2_7;Y_Arena4_4A_Control2_7;X_Arena4_4A_Control2_2;Y_Arena4_4A_Control2_2;X_Arena4_4A_Control2_1;Y_Arena4_4A_Control2_1;X_Arena5_4A_HT1_2;Y_Arena5_4A_HT1_2;X_Arena5_4A_HT1_1;Y_Arena5_4A_HT1_1;X_Arena5_4A_HT1_3;Y_Arena5_4A_HT1_3;X_Arena5_4A_HT1_5;Y_Arena5_4A_HT1_5;X_Arena5_4A_HT1_7;Y_Arena5_4A_HT1_7;X_Arena5_4A_HT1_4;Y_Arena5_4A_HT1_4;X_Arena5_4A_HT1_6;Y_Arena5_4A_HT1_6;X_Arena6_4A_HS1_6;Y_Arena6_4A_HS1_6;X_Arena6_4A_HS1_3;Y_Arena6_4A_HS1_3;X_Arena6_4A_HS1_2;Y_Arena6_4A_HS1_2;X_Arena6_4A_HS1_7;Y_Arena6_4A_HS1_7;X_Arena6_4A_HS1_4;Y_Arena6_4A_HS1_4;X_Arena6_4A_HS1_5;Y_Arena6_4A_HS1_5;X_Arena6_4A_HS1_1;Y_Arena6_4A_HS1_1;X_Arena7_4A_CM2_1;Y_Arena7_4A_CM2_1;X_Arena7_4A_CM2_4;Y_Arena7_4A_CM2_4;X_Arena7_4A_CM2_3;Y_Arena7_4A_CM2_3;X_Arena7_4A_CM2_7;Y_Arena7_4A_CM2_7;X_Arena7_4A_CM2_5;Y_Arena7_4A_CM2_5;X_Arena7_4A_CM2_2;Y_Arena7_4A_CM2_2;X_Arena7_4A_CM2_6;Y_Arena7_4A_CM2_6
96;3.2;611.7290152015862;500.15873540427407;758.2506426735218;516.3505784061697;771.4260925449871;627.9951799485862;611.9848916137508;718.7298007444712;796.3901028277635;682.0838688946016;623.7223650385604;474.7438946015424;840.7705655526993;618.9803984575835;1113.6591956430666;584.5178745985197;978.0;547.0;1192.2575511209657;689.3327913279132;1112.2065555010624;442.1462318129802;1106.2269305826596;744.6340488802155;1245.2074182528063;568.548560273304;1042.3907455012854;558.7249357326479;1488.6914113642313;487.7910447761194;1619.4384165187084;564.6658775563884;1550.189069754433;738.9101638977456;1511.8431554047104;606.6127224107786;1371.7425228575855;551.8971021230435;1608.2154376076405;665.9859871614216;1420.7974413646054;667.9776830135038;1788.8539223897262;685.0136097152429;2027.5016835016834;540.0235690235689;1933.2470490784842;471.22447711741563;1901.4916278266871;559.173657862938;1864.135435740929;724.5799932180399;1793.6717647058824;586.6263725490196;2021.361934477379;606.6085976772404;689.29578809811;1143.1149979895456;599.3999855261253;1082.0579678679983;801.4350070389488;1185.7250117315814;635.7045569364453;938.2626048297462;733.548604427334;1062.3666987487968;863.8881546744983;1034.8783651492902;751.6958701360707;915.5200923052439;1213.299596448749;962.0037664783428;1076.0046608807456;911.9334619093539;1238.7524917934943;1076.2949567293344;988.0028327667799;1141.346963940545;1002.2802056555271;1108.7098329048845;1147.9250533255768;1164.6854760519682;987.6098971722365;1022.0851542416453;1427.675927543829;970.9345914147591;1594.8442270058708;1093.4916503587735;1634.109929078014;993.3441550501344;1510.0148288706164;1030.2230655703142;1526.911212121212;1140.2233333333331;1388.2291666666667;1067.3670343137255;1563.8083892617449;942.193288590604;1926.4282316272966;941.2130905511812;1859.416341850729;1148.1028583802513;1956.4023136246788;1128.8393316195372;1824.176996805112;976.4284984025559;1763.8959047152878;1081.031571218796;1988.1529562982005;1061.8868894601542;1806.6221079691518;970.7763496143959
97;3.23;611.9224376731302;500.50578458530225;760.3219307664774;519.6214143273509;761.7178663239074;627.3017352185091;611.2560662708012;719.1087163697675;793.616323907455;679.3100899742931;624.4158097686375;472.6635604113111;840.7705655526993;616.2066195372751;1113.5250840711;585.2657333058816;979.0;548.0;1192.4605046094127;689.5262008733624;1115.6622137404581;443.03535078153396;1106.2991570459958;746.0317024005864;1245.5810083210963;568.3724914341653;1038.2570694087403;550.4575835475579;1489.0024041585446;487.8506172839506;1620.0197686645633;562.3225026288118;1550.1139053254437;738.7938856015779;1512.005832826131;606.6997869750456;1371.818733409177;551.934470989761;1608.23005237215;666.3000616142945;1421.2478152309614;668.098557358857;1788.960490746517;684.9825327510918;2026.2549019607843;540.0653594771242;1933.4072463768116;471.2400276052449;1901.951532369146;558.8380681818181;1863.9891783567134;724.5531062124248;1793.7752392110915;586.6988869361453;2021.4928967428966;606.4381496881497;689.574854759422;1143.4382541337702;599.7543079096044;1082.6580508474576;801.8708108916816;1186.306328545781;636.5264894419306;938.4747360482654;733.3357893300587;1063.4828762450538;864.3417500397014;1035.0605844052723;751.7854542576764;915.6986388097499;1213.4957169459963;962.197871774408;1075.9251733591354;911.8798580874052;1239.170965322255;1076.5294558882927;988.2388688912669;1141.4107727729674;1002.2802056555271;1114.2985218508998;1148.3166480238626;1164.686894108874;995.9929305912597;1017.8936375321337;1427.9537198742578;970.8632553265805;1595.2752012265237;1093.5569183595246;1634.2969331138343;993.4510090848117;1510.290365402082;1030.3672186124502;1527.2009367681499;1139.7697111631537;1388.4376130198916;1067.4656419529838;1563.8664259927798;942.2588338256207;1926.6959162471028;941.088308159514;1859.847870468145;1148.259063709961;1956.4023136246788;1121.9370179948587;1824.591627473412;976.546629380111;1764.0455016335961;1081.2429675671367;1991.6041131105399;1063.9575835475578;1806.6221079691518;976.9884318766067
98;3.27;622.7319012580109;486.9211171769918;760.8513548655536;518.9774795859988;773.5064267352185;626.6082904884319;610.8820405310971;718.3647798742138;791.5359897172236;682.0838688946016;624.4158097686375;475.43733933161957;849.0919023136247;618.9803984575835;1114.0671414038657;585.835469650729;979.5;548.0;1192.3736708613792;689.0978441127694;1111.2829512893982;441.5405125756128;1106.1959143268539;745.3186645068394;1245.3883260974433;568.405692233478;1039.6349614395888;572.5038560411311;1489.3547510112062;487.7207081758504;1619.0931957433086;562.1268408040416;1550.3736036183311;738.419377690589;1511.7995860467463;606.6038669291736;1371.570564516129;551.2517174432496;1608.031225965236;666.0786032918012;1421.1799693550633;667.9609277058086;1789.1329423264906;685.0360983102918;2026.212765957447;540.1737588652481;1933.0280157758734;471.35264517883854;1902.165507768907;558.3611468795604;1864.3726813966175;724.5825831969448;1793.799630924631;586.6774475524476;2021.3424083769632;606.6575916230366;689.158642619367;1142.8798628707707;600.0291819029181;1081.847709184771;801.8921435059037;1185.532697547684;636.1046033113215;936.6657096372858;733.6537326022775;1062.113173063405;864.3041916167665;1034.3619960079839;751.8255202007934;914.6937090114161;1213.2870995392693;961.8343512268294;1075.842633026039;911.8355167394469;1238.9793606990916;1076.4095665171897;987.8052614379085;1140.8633986928105;1002.978791773779;1112.901349614396;1147.8421904761904;1164.7559047619047;986.9113110539846;1018.5922236503857;1428.3111574315326;970.626831104163;1594.9407549584132;1093.5944977607164;1634.2049927113703;993.3104348882409;1510.3416070677324;1030.1810405272752;1526.7503890445066;1140.203081232493;1388.4414305806708;1067.0836849507734;1563.8368168952752;942.1526235575875;1926.579644253011;941.0958762064289;1859.4471045197738;1148.102824858757;1957.0925449871465;1130.9100257069408;1824.4154257350133;976.4330321157354;1763.9111588324186;1081.1990773880536;1990.913881748072;1061.8868894601542;1806.6221079691518;972.1568123393316
99;3.3;619.5616966580976;488.61278920308484;760.2909931889803;519.2634441394734;768.6523136246786;629.3820694087403;608.6270417422868;717.953720508167;790.1491002570694;681.3904241645243;623.7223650385604;474.7438946015424;832.4492287917737;612.0459511568124;1114.5153530217094;587.556164026338;979.0;549.0;1192.0802514252302;689.2346635482141;1111.507726781023;441.73280791222373;1106.0356795042053;746.0869411243913;1245.8089141773353;568.1142721669037;1038.2570694087403;566.9922879177378;1488.9462618348023;487.6356513222331;1618.6128454961224;564.7625770530921;1550.4203086921202;738.4092607636068;1511.6573753201749;606.6165938425995;1371.8091122735198;552.0799787734061;1608.2135334976474;665.9246396295466;1421.168187474077;668.2454030139637;1788.8675902950094;684.980011028398;2026.8079096045196;539.8446327683615;1932.7481041196966;471.22832547653206;1901.937597760764;557.8944595373342;1863.9613487938157;724.4150339864054;1793.6021379980564;586.5307094266278;2022.8080270793037;604.9244036105738;689.1694149980368;1143.189880251276;599.5631796814705;1082.4286115203815;801.664962584278;1186.1770022968067;636.7794759825327;936.3449781659389;735.6656862745098;1062.5254901960784;864.1860878984834;1034.5247601361807;751.7200283755025;915.4042720895404;1213.2024679589026;962.0877025738799;1075.69367620896;911.7868348698042;1238.9581205311542;1076.515491998638;987.8437469821342;1141.2035087719296;997.3901028277635;1114.2985218508998;1147.9512799339388;1164.5593173685659;988.3084832904884;1024.879498714653;1428.0389087402868;970.7012648176507;1594.9775863145405;1093.4874196166572;1634.0741484184912;993.4427615571775;1510.281284606866;1030.266957364341;1526.850601295097;1140.3382670366943;1388.3252567554093;1067.2570545418287;1563.8717456252666;942.1513017498933;1926.5836999305395;941.0179825576907;1859.764847733223;1148.377359790547;1957.7827763496143;1124.69794344473;1824.2469683525583;976.3905015422317;1763.763410413717;1081.2415447538147;1987.4627249357327;1063.26735218509;1804.551413881748;966.6349614395887
100;3.33;618.5512661882372;490.1434050977481;760.6055878454165;518.9297950443561;766.5719794344473;625.2214010282776;607.5580988714036;718.5815450643777;790.1491002570694;684.1642030848329;625.1092544987147;474.0504498714653;842.1574550128535;616.9000642673523;1114.0;583.0;967.8333333333331;547.6078431372548;1191.965123094959;688.9737690504103;1110.874812481248;441.4829732973297;1105.8364498288122;746.5010095689579;1245.995867768595;567.9297520661157;1036.8791773778921;564.2365038560412;1488.8608562691131;487.49734077915167;1620.0418427505606;562.2605519904001;1550.4296715131932;738.1584814216478;1511.5161581241546;606.5611503582344;1371.674101046882;551.8525261720528;1607.9157839380962;665.884155961235;1421.1743504927297;668.2214182344428;1788.7839994449068;684.9696086594505;2026.9485094850947;539.710027100271;1932.6400054689634;471.1399371069182;1901.9967637540453;556.677954061094;1863.9479583666935;724.359287429944;1793.3942778757594;586.3951597099745;2022.731746802655;605.0628136635906;688.9744154192348;1142.973388122493;598.9755708237907;1081.901589284475;801.5065127294256;1185.9108200118412;638.0367099567098;935.1380086580086;736.8984700973574;1061.618799258229;863.933596776693;1034.195258019526;751.6777458951059;914.907540251873;1213.0939803765577;961.9420312914345;1075.6849514563107;911.7909385113268;1238.8127962085307;1076.496106973595;987.5965706579327;1141.029830138394;996.6915167095116;1106.6140745501286;1147.822868110776;1164.4439265149438;985.5141388174808;1025.578084832905;1428.180965147453;970.563784629133;1594.861352567659;1093.3107699895197;1633.7610039791857;993.3355371900826;1510.4425431274344;1030.113105175292;1526.571126228269;1140.5015873015873;1388.2605100617652;1067.174736003188;1563.425173234047;941.8469334988106;1926.4900297960119;940.8507907403163;1854.9383033419022;1150.236503856041;1955.021850899743;1131.6002570694086;1825.1960243443232;976.5045755068085;1763.605077574048;1081.1372041999684;1991.6041131105399;1065.3380462724936;1810.0732647814912;975.6079691516709
101;3.37;620.8046084021878;488.4598316459133;760.4563247734894;519.1801071231916;767.2654241645243;625.9148457583548;607.9361525704809;717.6771445801296;793.616323907455;687.6314267352185;622.3354755784062;475.43733933161957;840.7705655526993;614.1262853470437;1114.5;584.0;967.7291666666666;547.5833333333333;1191.6343693759425;689.0425604358188;1111.3041813898703;441.74330094228503;1105.7817941952508;747.1072999120493;1246.227293683725;567.8289534347625;1028.6118251928021;558.7249357326479;1488.8420579933281;487.65274570182186;1620.0725969777225;562.2775614062418;1550.4378476679503;738.0732777064612;1511.4428038777032;606.5936365896097;1371.7510003775008;552.0596451491128;1608.2551309271053;665.537508846426;1420.912736010985;668.361002403021;1788.6871254391403;685.0371977681339;2026.312169312169;539.664021164021;1932.6468093699516;471.0704765751212;1901.8293721973093;555.9644245142002;1864.0438159729138;724.4409480183231;1793.3861143752447;586.4143164904034;2026.6405088622066;603.0570325900514;688.9554195804196;1143.3017676767677;598.6138203224295;1081.9601311124488;801.220267824828;1186.2519724936662;638.287973366625;935.1199334165625;737.1534620505992;1060.7953839325344;863.9988576650674;1034.5157261442387;751.7406532861078;915.2894923258559;1213.0402289795704;962.1364949319889;1075.6849514563107;911.7909385113268;1238.754350847929;1076.5836530442034;987.7326495398773;1141.2901329243352;996.6915167095116;1117.7914524421594;1147.5541554959786;1164.587399463807;990.4042416452443;1027.6738431876606;1428.1494062413697;970.4178956089478;1594.9313023796415;1093.2878815684835;1633.8828467153285;993.4406326034062;1510.227674258109;1030.2737060041409;1526.4426499177507;1140.8197996111858;1388.2588443396226;1067.0971894654087;1563.384303955154;941.4254126440361;1926.6759631117059;940.5748177896771;1859.6495900250725;1148.4985430643085;1953.6413881748072;1123.3174807197943;1826.7544872989254;979.0409912427799;1763.5357281704376;1081.3395536894486;1986.082262210797;1066.0282776349613;1804.551413881748;972.1568123393316
102;3.4;620.3359143264378;488.78708733002037;760.8638960513675;519.3352545629202;766.5719794344473;624.5279562982005;607.4395917754765;718.0674621041572;791.5359897172236;682.7773136246786;622.3354755784062;470.5832262210797;842.1574550128535;617.5935089974294;1112.8974358974358;585.3974358974358;968.0;548.5;1191.6906213704995;689.3422861014324;1110.9566371681417;441.85597345132743;1105.6438080224207;747.7512699246803;1245.8586854460093;568.0234741784037;1039.6349614395888;565.6143958868895;1488.8144775926644;487.7238150587627;1619.966059473766;562.2581348279621;1551.3607150237651;737.726493077082;1511.2791339941805;606.6767766434876;1371.6335660136604;551.9931697065225;1608.5782214903252;665.1653629751612;1420.8173421560516;668.4230079955886;1788.5282421740624;685.0296525627795;2025.8787878787875;539.3286713286714;1932.404145770645;471.0780341023069;1901.7912397921305;555.9074239049739;1863.8490641178814;724.4101287667596;1793.1212299255776;586.478946337642;2026.5572540693558;603.0392073602264;688.9627180090142;1143.5520282186949;598.7258522727273;1082.0702786796537;801.3600525624179;1186.3131844064826;638.657569687865;934.9734601902854;737.5282708744247;1061.3776024545255;863.9814472671285;1034.6762124711317;751.7121283997469;915.5630929791272;1213.0961760689147;962.2501313163147;1075.8451246027762;911.6507777220271;1238.5574596774193;1076.923611111111;987.8002948150996;1141.6477600461449;1006.4717223650385;1111.5041773778921;1147.3386929948283;1165.2718382698636;986.9113110539846;1026.2766709511568;1428.3317862865351;970.2923918448533;1594.8146536089953;1093.4357393301898;1633.8353939393937;993.4623636363636;1510.3170867180447;1030.2632090536692;1526.745933155871;1141.017006802721;1388.254132231405;1067.1938213301848;1563.3564687975647;941.2995433789954;1926.684311554079;940.4318198597267;1859.7404848977378;1148.5608831098468;1952.2609254498716;1117.1053984575835;1829.5093911687575;981.4289460627967;1763.6058490419673;1081.336436273369;1987.4627249357327;1062.577120822622;1806.6221079691518;972.8470437017995
103;3.43;621.2021388763368;488.73038108148813;760.7251340083383;519.3023625173714;766.5719794344473;623.8345115681234;607.4400674882629;717.7268192488262;794.3097686375321;684.1642030848329;619.5616966580976;469.88978149100257;840.0771208226221;622.4476221079692;1102.0;590.0;968.3030303030301;549.6969696969696;1191.5960236277194;689.3974451327857;1110.9059997087518;441.9592980923256;1105.511151452282;748.1040802213;1245.7515894641235;567.9650317892824;1029.9897172236506;557.3470437017995;1488.8866476371709;487.6870916587377;1619.94510900523;562.2223603127751;1551.367189100594;737.6599057570169;1511.2166642146044;606.6804962973861;1371.6145833333333;552.0726934523809;1608.9922836426529;665.2738641655025;1419.7823061630218;667.7260437375745;1788.3972461981093;685.0497328401151;2026.4338235294117;539.6421568627451;1932.4148844026915;471.04110866813244;1901.7456313519044;555.9392410616364;1863.582330901203;724.4705186353776;1793.133372274143;586.5309579439253;2026.6107599381935;602.8921196797303;688.9138598528841;1143.6246128532714;598.5208876412004;1082.2291290689125;801.2206094742922;1186.5249855574812;638.7664304910824;935.1487906181285;738.0004222081485;1060.9324466962212;864.0483686972393;1034.6865921362842;751.7242847008749;915.6135414203515;1213.0369441396247;962.3473376182263;1075.7918134541183;911.6648213387016;1238.4773799611435;1077.0494032750485;987.7737709088595;1141.757775233734;1005.7731362467866;1115.6956940874036;1147.1627499769606;1165.462814487144;991.8014138817481;1020.6879820051414;1428.3369351669942;970.3011896965727;1594.8396928245738;1093.5277777777778;1633.8012138693587;993.4639144282194;1510.172865013774;1030.3670110192836;1526.6854193923534;1141.189707806367;1388.4122524631741;1067.1688615744806;1563.2927124281825;941.1705473238585;1926.6515284481497;940.3907415533129;1859.904451682953;1148.4666123778502;1957.0925449871465;1120.556555269923;1838.793301215875;996.5129616884606;1763.6341444573193;1081.3874082657396;1986.772493573265;1056.3650385604114;1808.0025706940874;965.9447300771208
104;3.47;621.2663041382235;489.6501986193065;756.1703084832905;518.430912596401;771.4260925449871;627.9951799485862;607.1133290405667;717.0057952350289;797.0835475578406;689.7117609254499;625.1092544987147;477.5176735218509;847.0115681233933;619.6738431876606;1104.0;596.0;967.875;548.4583333333334;1191.609893520508;689.3423100797402;1110.512301328108;441.7404746353146;1105.5937209105525;748.068714563764;1247.0004649000464;567.2380288238028;1042.3907455012854;561.4807197943445;1488.8969407265774;487.54843849585717;1619.968006647969;562.1526955437831;1551.4275406504064;737.5156504065039;1511.148799921787;606.6491176614361;1371.5758316662962;552.0203008075868;1608.9951145441341;665.1284082656631;1419.8205684958548;667.5779707856296;1788.4849914529912;685.1012649572649;2025.1883116883116;538.9567099567099;1932.4101034208434;470.97440997083;1901.502428722281;556.1532558958113;1863.9718658112804;724.5785886126704;1793.2330819798915;586.5837200309358;2026.7541471714164;602.6904863178789;688.93580067731;1143.5572327044024;598.5157332277855;1082.0212415066956;801.2180618320062;1186.3476077756259;638.7758913412564;935.0275689223057;737.9342283276094;1061.2581954417733;863.9333181438444;1034.6249715197084;751.717906336088;915.4796536796536;1212.9783969943644;962.2361198079732;1075.8888888888887;911.7062656641604;1238.421137131152;1076.9049438077839;987.6928963830935;1141.6110317233495;1005.7731362467866;1112.901349614396;1147.1452878427224;1164.8188309970908;987.6098971722365;1017.1950514138817;1428.3702919787256;970.1687832410723;1594.777817574021;1093.5195797516715;1633.7984747492942;993.4142196601213;1510.1382736493479;1030.2781342717174;1526.5104753648316;1141.5773732119635;1388.2054342552158;1067.1139252789908;1563.2143577334139;940.9371849163136;1926.7392055267703;939.972294185377;1859.948145139453;1148.5109666937449;1955.021850899743;1128.1491002570694;1838.7150684931507;996.6327625570776;1763.605006526914;1081.307072103202;1987.4627249357327;1062.577120822622;1808.6928020565551;969.3958868894601
105;3.5;622.2513704585838;489.51918642017307;760.666715478108;519.2528432664616;767.9588688946016;625.2214010282776;606.7607843137255;716.7885154061624;795.0032133676093;689.7117609254499;625.8026992287918;474.7438946015424;838.6902313624679;618.2869537275064;1108.0;611.5;968.0;549.5;1191.5138651471984;689.3676638176638;1110.6593892694063;441.915953196347;1105.4506815680297;748.2308864617729;1244.9334126040428;567.7820055489497;1032.745501285347;558.7249357326479;1488.9420587503112;487.4449215832711;1619.8745201784416;562.0887021475256;1551.6814999755225;736.7555196553581;1511.0294946550048;606.7070942662779;1371.4223201174743;551.9211453744493;1608.8457818728352;665.3735868783898;1419.6974811907098;667.5671573438011;1788.710288746468;685.1418923575218;2025.1440860215052;538.9548387096775;1932.522802818774;470.86477861986435;1901.3215583366975;555.7559547840129;1863.7777777777776;724.5663810852095;1793.1209568080571;586.5748595777649;2026.4895572263993;602.8795600111389;688.8227562718856;1143.531059624886;598.3407088310163;1082.0159258534038;801.0769725557461;1186.4258147512865;638.7149216948883;935.102074886716;737.10091641824;1061.9822236943799;863.8848937132519;1034.5991255842002;751.636491888079;915.5006661964103;1212.9317413245928;962.262629415743;1075.8369401107198;911.7176648213388;1238.318540597229;1076.9342054424021;987.6473163304149;1141.57403882756;1002.2802056555271;1110.107005141388;1147.0649554740703;1164.8376113148245;979.9254498714653;1016.4964652956298;1428.4375100530804;970.1274998659588;1594.825944746218;1093.6920156532913;1633.77708296111;993.3899112619855;1510.1146704754133;1030.4146092634157;1526.3941595441595;1141.6736467236467;1388.197124259205;1067.1898377538132;1563.3160343955487;940.783004552352;1926.7778490942803;939.9594922265011;1859.963896227054;1148.5083655083654;1952.2609254498716;1130.219794344473;1838.7840216655381;996.6746784021666;1763.5583678478292;1081.3653934652555;1986.772493573265;1066.7185089974294;1808.0025706940874;968.7056555269922
106;3.53;623.0092262930209;489.5674744458482;761.1820682878899;519.2024072709407;768.6523136246786;625.2214010282776;606.3468724614135;716.0334416463579;794.3097686375321;684.1642030848329;623.7223650385604;472.6635604113111;840.7705655526993;621.0607326478149;1126.1678921568628;601.0912990196078;968.4375;548.875;1191.9821919791516;689.4742049128903;1110.631153457485;441.9875126317309;1105.560409385921;748.2413047096022;1245.7149019607841;567.4517647058824;1043.7686375321337;557.3470437017995;1489.1171935235159;487.51400668208686;1620.1598379809939;562.1389105260424;1551.2482107507233;736.9707121465915;1511.428154956023;606.8491945844451;1371.5801571564955;551.8744216787838;1608.6261875258158;665.4933223186011;1420.9405853194812;668.2933387655327;1788.9825689977174;685.1716123677112;2026.2454780361757;539.6821705426356;1932.5155590717297;470.8862737341772;1901.5063418562513;555.3374941279109;1864.1834568395755;724.5928967220775;1793.552319937876;586.58629392351;2022.9354166666665;604.4945512820512;689.0898995751254;1143.4772595596755;598.6431173562321;1081.985167837627;801.5292391382148;1186.3946031064347;638.840862745098;935.1489411764705;737.1803223640027;1062.570964853369;864.2761426724466;1034.580424366872;751.9237477996479;915.1658665386461;1213.2642006533881;962.3636842659921;1075.6362561243452;911.5766176719039;1238.7104253544621;1076.975813177648;987.7768822302295;1141.4069157342435;998.0886889460155;1109.4084190231363;1147.4220522289634;1164.8437527477356;983.4183804627249;1020.6879820051414;1428.3935260365918;970.2983652701093;1595.1960436964864;1093.4563330380868;1633.977160716432;993.3662098809953;1510.482298755757;1030.3428885680896;1526.496931659693;1142.0274755927476;1388.5577297507787;1067.2025895638628;1563.484215834594;940.6995461422088;1926.9944105691054;940.1773373983739;1860.3578723695932;1148.6016176571388;1953.6413881748072;1121.2467866323907;1838.7298831385642;996.7706176961602;1763.8967070518793;1081.4019881950915;1985.392030848329;1061.8868894601542;1809.3830334190231;972.1568123393316
107;3.57;623.3365223993925;489.7629460895975;758.2506426735218;513.5767994858612;766.5719794344473;622.4476221079692;605.6976852778333;715.924488026149;793.616323907455;681.3904241645243;625.8026992287918;473.3570051413882;843.5443444730078;616.9000642673523;1126.7785688857246;601.7727542423163;968.5;548.5;1192.0494776552525;689.4688044109112;1110.6381631037211;442.0336140502411;1105.4275902019199;748.3776895067857;1245.3853107344632;567.4711864406779;1035.501285347044;561.4807197943445;1488.4610180623972;488.807881773399;1620.2492492492493;562.141503572538;1550.7757717250322;737.5947600518806;1511.4582158230667;606.917718074316;1371.6183766329075;551.8327462204608;1608.3776651889382;665.9313208078249;1420.990278061051;668.2901624855531;1789.2625251893542;685.2555069140435;2026.2454780361757;539.6821705426356;1932.3895984803823;470.887076701382;1901.3991865194655;554.4193944089353;1864.1658010387534;724.6346384338793;1793.806511719133;586.5476120427577;2022.9721412374472;604.6710398445092;689.1293827875978;1143.4461991693229;598.6506485084305;1081.9982490272373;801.5081127241674;1186.4261315115286;638.8931082981716;935.1115017971558;737.8620978727862;1062.0309127108874;864.3432485619134;1034.5859824402057;751.9959144436433;915.1943443082592;1213.3623073675321;962.4313911758496;1075.6719120135363;911.5857868020305;1238.7793481875624;1076.9628090012193;987.7571054540865;1141.396233557301;991.8014138817481;1110.107005141388;1147.4316882202866;1164.7826163455616;991.8014138817481;1019.9893958868895;1428.2903416733925;970.3870325531342;1595.2587478609782;1093.4666312621703;1634.001678657074;993.3341726618705;1510.6966625293062;1030.3176113639497;1526.430258099945;1142.09006040637;1388.4899961149958;1067.277195027195;1563.5450531808146;940.6093718643386;1927.0119539230602;940.2090125335071;1860.40860877301;1148.6108944090877;1960.543701799486;1124.69794344473;1838.8772224085876;996.990495359499;1763.9723127035832;1081.4019699084845;1989.5334190231363;1063.26735218509;1805.9318766066838;974.9177377892031
108;3.6;623.1561623056502;490.02768297307546;760.6698703731086;519.2137611513627;773.5064267352185;634.9296272493573;602.0298400572929;708.5637781491207;797.0835475578406;677.9232005141389;622.3354755784062;469.88978149100257;841.4640102827764;620.3672879177377;1128.0457163426927;601.6047516198704;968.0;548.5;1191.6838213975066;689.3926742050835;1110.2979515828677;442.0533591176049;1105.1258799171842;748.3934575569358;1245.5269186712485;567.4169530355098;1038.2570694087403;565.6143958868895;1489.5696498704772;490.2294643603242;1619.907995618839;561.9995305898921;1550.9649335556564;736.9304734475267;1511.2650875894399;606.7304712558598;1371.3983903420524;551.8590804083761;1607.8449780085082;666.0704448770639;1419.9422048271363;667.454076973255;1788.985654183047;685.1469756534933;2026.3501199040766;539.589928057554;1933.0;471.0;1901.2260998700576;552.8365818946847;1863.9433252753154;724.5677544990598;1793.6926672509494;586.5294575908073;2026.8451967592591;602.7588252314814;688.9609195402298;1143.489703065134;598.4861191626409;1081.972495974235;801.2119402985074;1186.4899786780384;638.9139283772236;935.152567389109;736.1097984711605;1063.1987491313412;864.117149758454;1034.632774758454;751.9159295561399;915.3369989640609;1213.083241657499;962.3435486405783;1075.6103786342123;911.6140973630831;1238.5498401146763;1076.9331238284265;987.2206827503794;1141.5963892387688;1002.978791773779;1111.5041773778921;1147.293947368421;1164.7707894736843;978.5282776349615;1015.099293059126;1428.0763945246983;970.441757290483;1595.0478701587858;1093.4243276498505;1633.9203783524904;993.2625718390805;1510.5069473104966;1030.1966570367313;1526.3387161889382;1142.1885345175615;1388.1573805378216;1067.2508222093247;1563.2989338161333;940.4211426272379;1926.7904844415564;939.9592809183453;1860.2372292603188;1148.5169595422967;1958.473007712082;1128.1491002570694;1838.5059564719356;997.2554410080182;1763.8143606355081;1081.3850840660186;1990.913881748072;1063.9575835475578;1807.3123393316196;970.086118251928
