Frame;Time;X_Arena0_3A_HSB_5;Y_Arena0_3A_HSB_5;X_Arena0_3A_HSB_6;Y_Arena0_3A_HSB_6;X_Arena0_3A_HSB_7;Y_Arena0_3A_HSB_7;X_Arena0_3A_HSB_2;Y_Arena0_3A_HSB_2;X_Arena0_3A_HSB_4;Y_Arena0_3A_HSB_4;X_Arena0_3A_HSB_1;Y_Arena0_3A_HSB_1;X_Arena0_3A_HSB_3;Y_Arena0_3A_HSB_3;X_Arena1_3A_HTA_7;Y_Arena1_3A_HTA_7;X_Arena1_3A_HTA_3;Y_Arena1_3A_HTA_3;X_Arena1_3A_HTA_1;Y_Arena1_3A_HTA_1;X_Arena1_3A_HTA_6;Y_Arena1_3A_HTA_6;X_Arena1_3A_HTA_4;Y_Arena1_3A_HTA_4;X_Arena1_3A_HTA_2;Y_Arena1_3A_HTA_2;X_Arena1_3A_HTA_5;Y_Arena1_3A_HTA_5;X_Arena2_3A_ControlA_1;Y_Arena2_3A_ControlA_1;X_Arena2_3A_ControlA_4;Y_Arena2_3A_ControlA_4;X_Arena2_3A_ControlA_3;Y_Arena2_3A_ControlA_3;X_Arena2_3A_ControlA_6;Y_Arena2_3A_ControlA_6;X_Arena2_3A_ControlA_2;Y_Arena2_3A_ControlA_2;X_Arena2_3A_ControlA_7;Y_Arena2_3A_ControlA_7;X_Arena2_3A_ControlA_5;Y_Arena2_3A_ControlA_5;X_Arena3_3A_CMB_1;Y_Arena3_3A_CMB_1;X_Arena3_3A_CMB_4;Y_Arena3_3A_CMB_4;X_Arena3_3A_CMB_5;Y_Arena3_3A_CMB_5;X_Arena3_3A_CMB_3;Y_Arena3_3A_CMB_3;X_Arena3_3A_CMB_2;Y_Arena3_3A_CMB_2;X_Arena3_3A_CMB_7;Y_Arena3_3A_CMB_7;X_Arena3_3A_CMB_6;Y_Arena3_3A_CMB_6;X_Arena4_3A_CMA_1;Y_Arena4_3A_CMA_1;X_Arena4_3A_CMA_2;Y_Arena4_3A_CMA_2;X_Arena4_3A_CMA_6;Y_Arena4_3A_CMA_6;X_Arena4_3A_CMA_3;Y_Arena4_3A_CMA_3;X_Arena4_3A_CMA_5;Y_Arena4_3A_CMA_5;X_Arena4_3A_CMA_4;Y_Arena4_3A_CMA_4;X_Arena4_3A_CMA_7;Y_Arena4_3A_CMA_7;X_Arena5_3A_ControlB_2;Y_Arena5_3A_ControlB_2;X_Arena5_3A_ControlB_6;Y_Arena5_3A_ControlB_6;X_Arena5_3A_ControlB_3;Y_Arena5_3A_ControlB_3;X_Arena5_3A_ControlB_4;Y_Arena5_3A_ControlB_4;X_Arena5_3A_ControlB_5;Y_Arena5_3A_ControlB_5;X_Arena5_3A_ControlB_7;Y_Arena5_3A_ControlB_7;X_Arena5_3A_ControlB_1;Y_Arena5_3A_ControlB_1;X_Arena6_3A_HTB_6;Y_Arena6_3A_HTB_6;X_Arena6_3A_HTB_7;Y_Arena6_3A_HTB_7;X_Arena6_3A_HTB_3;Y_Arena6_3A_HTB_3;X_Arena6_3A_HTB_4;Y_Arena6_3A_HTB_4;X_Arena6_3A_HTB_1;Y_Arena6_3A_HTB_1;X_Arena6_3A_HTB_2;Y_Arena6_3A_HTB_2;X_Arena6_3A_HTB_5;Y_Arena6_3A_HTB_5;X_Arena7_3A_HSA_6;Y_Arena7_3A_HSA_6;X_Arena7_3A_HSA_4;Y_Arena7_3A_HSA_4;X_Arena7_3A_HSA_5;Y_Arena7_3A_HSA_5;X_Arena7_3A_HSA_2;Y_Arena7_3A_HSA_2;X_Arena7_3A_HSA_1;Y_Arena7_3A_HSA_1;X_Arena7_3A_HSA_7;Y_Arena7_3A_HSA_7;X_Arena7_3A_HSA_3;Y_Arena7_3A_HSA_3
91;1.52;692.9779214442547;784.1762218427258;661.6397699870154;628.567612687813;778.7763496143958;699.3676092544987;854.3608013217678;594.1562887236679;807.9178621659634;821.1432489451477;745.5;582.5;847.491002570694;703.5321336760926;1146.1845275574024;683.1041850312722;1296.1833121558661;662.9687420584498;1098.8097686375322;865.7255784061697;1001.3881101981634;741.6305783792492;1163.3534704370181;840.6548843187661;1216.3052799215975;636.4124709053044;1103.6984126984125;838.7936507936507;1482.025706940874;634.6889460154241;1623.3219298245613;854.1117266851338;1699.591034694504;754.2792447037151;1450.1271051103367;676.0823170731708;1643.3954859929681;654.279006464784;1574.6735218508998;732.1053984575835;1455.3794340644463;794.4286487950176;2006.5921584662215;573.012039434828;2004.8449092138806;830.0014047135945;1993.6709511568124;739.6311053984575;2118.347625142207;774.2913111490329;2120.8272571232405;627.8662547202197;1996.8358544562552;725.4085581902425;1931.6277717976318;631.5108719052745;699.6045463452871;1030.0854399372918;825.7015169347455;991.2504903883876;647.8244392884764;1110.8042400254765;879.0039833661632;1162.9982490698183;672.7157455963426;1228.7700685760387;732.4056587091069;1297.2072502210433;770.6340388007054;1132.999412110523;1279.6440348318083;1155.4944083454889;1075.3573806329805;1050.4809459929447;1225.367429801389;1273.627042363761;1077.1469485931643;1278.0636012753819;1039.5769436997318;1198.8712540959189;1168.3593178294573;1153.9821395348838;1257.3512925170069;1058.1386848072561;1465.533759161446;1089.4523195348645;1546.3992498207292;1186.074686965635;1642.302337398374;1265.420675248419;1535.151104859035;1293.8391653478693;1604.1661531439004;1088.4871048727603;1688.3814488104783;1135.4766773589947;1424.3312143796581;1233.7766330556774;1890.7308039747063;1125.5727620768268;2036.4906395595085;1318.3129182549767;1995.3171929824562;1299.079298245614;2081.318549080282;1089.8070597673484;2022.2924164524422;1104.2374678663239;1997.2802359882005;1174.4395280235988;2127.6727461678356;1209.7305274097168
92;1.53;692.9841115039212;784.170466089642;662.8321761319802;628.7963325618657;782.9408740359897;701.4498714652957;854.3352448853069;594.1376834056623;807.6763374485597;821.1532235939643;746.0;583.0;840.5501285347043;703.5321336760926;1146.2111710355784;683.1591203645637;1296.2564200194608;662.9639125100477;1099.8766066838048;864.1253213367609;1001.3608236480391;741.6897521626067;1155.8856041131105;841.1883033419024;1216.256424342306;636.373374839773;1103.5;839.5;1476.5758354755785;632.6452442159383;1623.3398098387763;854.0904414128887;1699.5589406001225;754.216829965299;1450.1452712503626;676.1369306643458;1643.7284446676713;654.2730063061555;1576.0359897172236;728.6992287917737;1455.3706037812562;794.4114657450701;2006.7556669375958;573.0445678677866;2004.8078700098633;830.0454757825884;1998.5565552699227;730.5578406169666;2118.39345073909;773.7383124690572;2120.696876495113;627.8754015446654;1994.3351642064308;726.6528779036502;1931.6516974645467;631.4162011173185;699.6961401454155;1030.1421460986678;826.1558458189268;991.2571391983607;647.81077147016;1110.8803220524017;878.985204639965;1163.0516086671043;672.6941982272361;1228.8331990330378;732.5448379140239;1297.2271846370681;770.6178933450859;1133.0157925664755;1279.7915132386463;1155.62436436963;1075.348676696956;1050.5490838671235;1225.4156908665104;1273.6130952380952;1077.2369614512472;1277.594752186589;1039.7993293328627;1199.255324155783;1168.3294955122253;1154.0324976787372;1257.3757887146203;1058.248422570759;1465.6357994447167;1089.4783194512495;1546.6064791975004;1185.945020007674;1642.2047794940675;1265.5081710320123;1535.1618043350907;1293.7949619214996;1604.1441963524799;1088.5258223964547;1688.3878326996198;1135.4546728036821;1424.2998247919404;1233.8276390713972;1890.7643922782577;1125.464121415366;2036.6069600818832;1318.6804844762878;1995.0473372781064;1299.4464168310321;2081.3144600296496;1089.8227848101267;2022.2924164524422;1102.84029562982;1997.0849056603774;1174.245283018868;2127.679724224381;1209.658414290191
93;1.55;692.990213992772;784.1435010354489;663.2901159771508;628.4762564191333;780.8586118251928;700.0616966580976;854.4289185277088;594.1387510339123;807.8536169632507;821.2897661416786;745.5;582.0;839.1619537275064;701.4498714652957;1146.228103260414;683.1075349928757;1296.364692954651;662.915768564304;1096.6760925449871;858.7911311053984;1001.226045777427;741.6781899500131;1165.487146529563;842.788560411311;1216.2684998472348;636.310174152154;1103.0;839.5;1482.706940874036;635.3701799485862;1623.292727689837;853.9974764854323;1699.5620434227328;754.2261558109833;1450.0757084144495;676.3409762780301;1643.5689974726201;654.3932041561359;1576.0359897172236;733.4678663239074;1455.4044616219148;794.3923243829671;2006.8317524841914;573.0499096657633;2004.7927899849356;830.0234273544231;1996.4627249357327;727.7660668380463;2118.973273026316;773.4993146929825;2120.7516137893144;627.76857574509;1993.2376593658057;725.8632450691947;1931.6506913102658;631.3693674331972;699.6329604339193;1030.0516247760181;826.1844147582697;991.0011450381679;647.8006086206112;1110.7433346959167;879.0185160924058;1162.9523559980782;672.6570028857124;1228.7856519696663;732.5642655367232;1297.1688735875705;770.5884301170237;1132.9775520718333;1279.2936571479404;1155.3047326750288;1075.3616249005568;1050.4197991249005;1225.3618475660367;1273.5564181436453;1077.366671950124;1277.386167908279;1039.7593214348824;1199.1221063792188;1168.3490882024562;1153.9387172807342;1257.2760614272809;1058.0756097560975;1465.7593637553155;1089.3036882564604;1546.8207809181506;1185.8683766269128;1642.1991291240997;1265.473510858036;1535.2133379888269;1293.7608822160148;1604.0813894091605;1088.4979283727794;1688.372525494901;1135.4605078984202;1424.2552802747934;1233.7534166483958;1890.8087001419904;1125.3682715890022;2036.3248290373488;1319.4866736805188;1995.7691309987028;1299.8501945525293;2081.291303604989;1089.719403155077;2024.388174807198;1104.936053984576;1997.0849056603774;1174.245283018868;2127.701825557809;1209.733135694596
94;1.57;692.9129532413625;784.0116794856142;663.5971304298706;628.4196463876178;792.6580976863753;701.4498714652957;854.5111903654313;594.2583863131234;807.7033254778737;821.5680806493846;745.5;582.0;834.3033419023136;700.7557840616967;1146.1802627175366;683.0571034136547;1296.366557045282;662.9486044354497;1098.8097686375322;865.1921593830334;1001.230625;741.71984375;1161.219794344473;840.6548843187661;1216.16654527798;636.2693008011653;1103.0;839.5;1482.706940874036;636.73264781491;1623.2715558601783;853.9815398674891;1699.5547225622195;754.2218992248062;1450.0630673297023;675.5777093693266;1644.5097601465452;654.4875493731753;1574.6735218508998;734.1491002570694;1455.3869786368261;794.4036622583927;2006.7770458008424;573.0361656359237;2004.7465212876427;830.0363966770508;1996.4627249357327;731.9537275064267;2118.547998366013;773.3314270152505;2120.3410412440835;627.7446247464503;1995.1067560022332;726.4458403126744;1931.6136461472233;631.3215669393027;699.7595282611823;1030.2658804353036;826.0014322186935;991.059281399838;647.7984105358764;1110.8041780199817;878.9935863874346;1163.0126963350785;672.7857954165831;1228.7444377630788;732.576149046489;1297.2539766236048;770.6087947643209;1132.886609309508;1279.1861626878867;1155.4633510167992;1075.371920937624;1050.40549264998;1225.3580590099975;1273.562692026335;1068.8398078019382;1278.919537421614;1039.2559111610205;1198.7558799675587;1168.3348825680114;1153.9706265105037;1257.3109318996414;1058.194534050179;1465.763498875945;1089.3003474351112;1546.7093455898444;1185.837218209674;1642.1138143642727;1265.5464089318448;1535.2512650497295;1293.6453207700808;1603.9697072453937;1088.5032214309936;1688.3477045908185;1135.3297405189621;1424.2638126600802;1233.7101353823637;1890.803071364047;1125.3581107239643;2035.842963318149;1318.114920482698;1996.5542305508234;1298.9761499148212;2081.258729347641;1089.6519616192584;2029.9768637532134;1106.3332262210797;1997.0849056603774;1174.245283018868;2127.676081980857;1209.8118497711193
95;1.58;692.9393200926039;783.9735185410827;664.2941301123119;628.124284806103;782.9408740359897;699.3676092544987;854.45547626435;594.2119660771538;807.7508042563721;821.9446300420686;745.5;582.0;839.1619537275064;699.3676092544987;1146.1823962516733;683.0431726907631;1296.5205816270293;663.0475645427954;1103.077120822622;861.991645244216;1001.0716236409543;741.8692224455093;1167.6208226221079;841.1883033419024;1216.153431461627;636.2298140408262;1090.8299319727892;833.2380952380952;1482.025706940874;634.0077120822622;1623.3300059255205;853.912803682939;1699.5633414932681;754.1860465116279;1452.2825987144167;675.1775711662075;1643.741186299081;654.360066833751;1578.0796915167093;731.4241645244216;1455.3831129196337;794.4024415055951;2006.7927080533905;572.9984323210606;2004.6338772338772;830.0699818699818;1995.0668380462726;729.1619537275064;2118.824812678204;773.0771832106624;2120.3205413047867;627.7364842119437;1996.4551779656142;728.0968891955608;1931.6499248765829;631.2636474207626;699.2468760553866;1030.5135330728035;826.0617880138682;990.8509782070331;647.8002269117312;1110.7619242114818;879.0093258378001;1163.0049243909878;672.7572420237618;1228.7491656654652;732.5963610669493;1297.206588941883;770.6149779735683;1132.873201174743;1279.480818974966;1155.505633741067;1075.3251972019646;1050.4098824229795;1225.3036907025498;1273.5685242065233;1070.0312595303444;1277.7580054894786;1039.321976044188;1198.746229752374;1168.3462229658548;1153.9310280721324;1257.991936267366;1058.4215486252792;1465.7198581560283;1089.3472731719246;1546.6173449772064;1185.7960125226562;1642.0238174182139;1265.5942197170646;1535.2736361534903;1293.6634882108183;1603.9438341501886;1088.5420539687905;1688.3392418508927;1135.3688508265286;1424.1190996503497;1233.7842365967365;1890.789758803044;1125.3132980781634;2035.4360641525789;1319.5274382314694;1996.5047619047618;1298.520476190476;2081.2992605233217;1089.7538680318544;2025.0867609254499;1106.3332262210797;1996.7222222222222;1173.7685185185185;2127.73795761079;1209.7483726501066
96;1.6;692.9111490468641;783.9936186643904;664.167153921116;628.0714981792071;787.1053984575835;699.3676092544987;854.4267058944977;594.2219985547641;807.7136705482775;821.5856986899563;745.0;582.0;835.6915167095116;699.3676092544987;1146.1748798328108;683.1210867293626;1296.5819890765908;663.0943308353443;1103.077120822622;869.4595115681234;1001.04617427725;741.9685871897027;1162.8200514138816;842.788560411311;1216.2282555879494;636.2729591836735;1090.8373983739837;833.6260162601625;1482.706940874036;631.9640102827764;1623.262306227903;853.8645635028556;1699.5780907189142;754.1900607173834;1452.495195090888;675.3603102929258;1644.892022841322;654.6737613197208;1577.3984575835475;730.0616966580976;1455.4034767316016;794.3739177489177;2007.2690240708123;572.7787111050895;2004.5669201717626;830.0599617155569;1999.9524421593828;728.4640102827764;2119.584259057576;772.2647208306106;2120.5635467314964;627.8541329011346;1996.8199737936534;728.0247820885319;1931.655839965584;631.2777658277765;699.3141265725535;1030.532459425718;825.7933296883543;990.6972237409634;647.8132262164124;1110.8184005083515;879.0088372295502;1163.081581124026;672.599705960973;1228.806468858594;732.5992647058823;1297.441088935574;770.6298500881834;1132.8457524985301;1279.688732516723;1155.6522891147597;1075.3306567534075;1050.3616852540272;1225.3118216771304;1273.5814474132476;1069.2395107601794;1279.899752283635;1039.8040897507612;1199.3528497731368;1168.35345094398;1153.9781491798203;1258.024165932883;1058.4542608355346;1465.771629121776;1089.4362144955926;1546.6456796196098;1185.8721648357655;1641.975541694025;1265.705789012913;1535.297575652375;1293.528264768848;1603.9459246767844;1088.5668915120852;1688.2869123085047;1135.2674326465926;1424.1100950722112;1233.8169678496263;1890.8002402093252;1125.2613134302749;2035.175826734979;1318.1782331936033;1997.2222222222222;1298.3242835595777;2080.520634246478;1091.1332200750335;2019.4980719794344;1104.936053984576;1996.635087719298;1174.119298245614;2127.7428630426925;1209.5904186670796
97;1.62;692.90404225066;783.9895185862279;663.8659290271132;627.7803030303029;783.6349614395887;696.5912596401029;854.4318732910282;594.2125058040551;807.699409068982;821.4668958031838;745.0;582.0;839.1619537275064;701.4498714652957;1146.0487651209678;683.0409946236558;1296.6081812035156;663.1502281947262;1103.6105398457585;857.1908740359897;1000.9481583231583;742.0195868945868;1163.8868894601542;841.1883033419024;1216.1646426197813;636.2856020784243;1091.0814814814814;833.2592592592592;1486.1131105398458;630.6015424164524;1623.3124037328982;853.9666576062335;1699.5851579645791;754.1839942836726;1452.3679256383102;675.274032239087;1644.9280600663524;654.5875094581223;1577.3984575835475;732.7866323907455;1455.3994473648738;794.417374309206;2007.216515745371;572.7361355138081;2004.5557452532464;830.0854674323555;1997.8586118251928;720.0886889460154;2118.1497597679268;774.4743903544555;2120.8435913061144;627.829440043334;1997.7890948160084;728.5376846629063;1931.6767655063743;631.2773957885689;699.2802036796849;1030.5379737714368;825.6057675085079;990.3477819571317;647.8132262164124;1110.8184005083515;879.0020009569794;1163.0753838792466;672.5620823309275;1228.9085805934242;732.5394668060637;1297.4748213974558;770.6438959894226;1132.839209637138;1279.6748864373783;1155.6139303482585;1075.3661169712277;1050.3239736542366;1225.2699523670651;1273.6294352094876;1070.015127919911;1278.9655913978495;1039.7716293368467;1199.2416086329129;1168.3434831043446;1153.9507983661344;1258.1317577548007;1058.539537173806;1465.383653360283;1088.83451237999;1546.5755289486633;1185.8573615439286;1641.9887683541529;1265.6865001095769;1535.4330627051304;1293.531525306616;1603.8650766991377;1088.6186317321688;1688.3218368021141;1135.3120581433761;1424.0280549530007;1233.8477223427333;1890.764170300077;1125.2501923570146;2029.7904990659192;1315.4970643181211;1999.206349206349;1310.6349206349205;2080.3607960624868;1090.8442114273487;2022.2924164524422;1107.0318123393317;1996.7044025157231;1173.7735849056603;2127.6981639513833;1209.7226273597103
98;1.63;692.8755387492884;783.9756444661299;664.0952380952381;627.6621408894135;780.0;700.0;854.3502816100862;594.221050999845;807.723355599687;821.4379250165492;748.8046291233826;574.6594374582346;828.7506426735218;707.6966580976864;1146.0761197785607;683.0874433819829;1296.6714050006346;663.2415704192579;1102.0102827763496;865.1921593830334;1000.964855904106;741.9935220606988;1166.0205655526993;842.788560411311;1216.1546930397462;635.7938670149903;1090.3757575757575;834.1939393939393;1479.982005141388;634.6889460154241;1623.3727239949521;853.9303226969532;1699.6067668404373;754.2270775835633;1452.458696409899;675.3665621006157;1644.373255212821;654.2741110919638;1573.3110539845757;730.0616966580976;1455.4730836353872;794.4285138944825;2007.4886072536067;572.8357826614534;2004.63147029984;830.0843267791711;2000.6503856041131;724.974293059126;2114.797283531409;776.255687606112;2120.767781155015;627.8260047281324;1998.757683580858;728.746905940594;1931.6650862068966;631.2666666666667;699.2976258855064;1030.5326440742867;825.4614886731391;990.0991468078846;647.8246043622182;1110.768738947082;879.0289608919082;1163.0779113317653;672.5644881047848;1228.8660785886127;732.6016875434933;1297.4956506610995;770.6549823633158;1132.837375073486;1279.5622521462499;1155.7478973286268;1075.2135043754972;1050.4865254574383;1225.3028227177767;1273.6275081377835;1071.1827301070896;1279.9439474040937;1039.792262352646;1199.3261851015802;1168.3475032485615;1153.962502320401;1258.083627105366;1058.5944966705836;1465.2290286975715;1088.1882747495329;1546.5595472440946;1185.8450896762904;1642.0982589114076;1265.6799033338825;1535.3544223566694;1293.5406511091903;1603.8518704354126;1088.664046384568;1688.3510582010579;1135.2574735449734;1424.0528675779271;1233.8868156505387;1890.9850681857413;1124.8668220265836;2029.0518430908733;1315.835403114528;1998.3030303030303;1311.3030303030303;2080.2183535178774;1090.7946943483275;2021.5938303341904;1105.6346401028277;1998.9053763440859;1173.45376344086;2127.6560476560476;1209.8120694120694
99;1.65;692.8394566098946;783.9556772100567;663.6920443988068;627.0013202288396;780.0;700.0;854.4475408990039;594.1989472054497;807.7216921692169;821.4342634263426;748.7708636584182;574.6576904415332;830.8329048843187;704.2262210796915;1146.0922405472322;683.0785177724621;1296.6350251023075;663.1623423195375;1107.3444730077122;868.9260925449871;1000.8804849591639;741.9961954040481;1165.487146529563;843.3219794344473;1215.7558943089432;634.3823848238482;1089.8418079096045;834.7514124293784;1482.706940874036;633.3264781491002;1623.31598395746;853.9052769140642;1699.564541609336;754.2272333486214;1452.5003964208854;675.4143164571299;1645.209934504144;654.3746594795108;1577.3984575835475;731.4241645244216;1455.4529897322327;794.4297698141064;2007.5119398980414;572.8154011269118;2004.493252987227;830.1088277709106;2000.6503856041131;724.974293059126;2113.7335285505123;776.4152025378232;2120.733144933387;627.7778899206029;1999.9728282232704;729.0970911949685;1931.6256895193062;631.3089762876997;699.420772809266;1030.5435773283964;824.6239608245073;989.4908324792165;647.8021779404454;1110.6415887217026;878.9719394413991;1163.0825284956059;672.4299940250946;1229.1107349133638;732.6999652234393;1297.4953921057206;770.5710611405055;1132.8449441504995;1279.962048526715;1155.813355507228;1075.329132068011;1050.285982601819;1225.2148937205116;1273.5886473077485;1069.9366824780795;1279.585237889895;1039.6935995521553;1199.2810225788394;1168.296879827;1153.9385233240655;1258.2189589997092;1058.6764563342056;1464.9033049315776;1088.0932093983993;1546.5589247664318;1185.7920559471124;1641.377931945821;1265.7728223763902;1535.3026760644088;1293.5755544094893;1603.796611111111;1088.6901666666668;1688.2990118577075;1135.253886693017;1423.9701278184689;1233.7352434295562;1894.4904535259038;1122.320148804639;2029.2257102877652;1316.3959968364056;1998.0;1311.0;2080.1781225310638;1090.8253968253966;2027.1825192802057;1105.6346401028277;2000.0571895424835;1174.0735294117646;2127.613768115942;1209.9178053830226
100;1.67;692.8172461301564;783.9820082664721;665.2219436086035;628.8343920650841;778.7763496143958;699.3676092544987;854.4294703182215;594.2065604208572;807.7275175013463;821.4269131813558;748.8176203451408;574.6332425068119;835.6915167095116;703.5321336760926;1146.076509616192;683.0692869740489;1296.6663714948345;663.183175205566;1103.6105398457585;859.3245501285347;1001.2549504950495;741.7386035478547;1163.8868894601542;841.7217223650385;1215.5525199860965;633.4029197080292;1090.0326797385621;834.3071895424836;1482.025706940874;633.3264781491002;1623.359469185785;853.9587044534413;1699.5888446621757;754.21509491733;1452.0457473523309;675.4321432470794;1644.396002067896;654.2847952208627;1575.3547557840616;725.974293059126;1455.335213158778;794.4112118160456;2004.1401028277635;572.8226221079692;2004.5345512721267;830.1447076430819;1999.9524421593828;721.4845758354755;2113.4585858585856;776.5617424242424;2121.00221283444;627.861597264132;2002.3185135437652;729.3112603537049;1931.6338633433606;631.3311846440338;699.4951119969627;1030.419656416097;824.4976071229827;989.2376182526432;647.7935087243468;1110.6529246903533;878.9680837148463;1163.0100283409636;672.5021139520837;1228.7560566404939;732.7329683698297;1297.495655196385;770.5485743680188;1132.8740446796;1279.3295444647677;1155.6432366518595;1075.3816933412368;1050.2427385892115;1225.2575801749272;1273.5748785228377;1069.9656587473003;1279.9260619150466;1039.527840765936;1198.922650541698;1168.292479108635;1153.9350046425254;1258.2180856180855;1058.716402116402;1464.905937834941;1087.7633011789924;1547.2357954545455;1185.4790614478113;1641.3022538160576;1265.7251887364303;1535.2750530602877;1293.4943497963632;1603.8020763935153;1088.7053630912724;1688.3186284207054;1135.3200791295747;1423.974358974359;1233.7581699346404;1894.418181818182;1122.5122314049586;2032.0147478591816;1318.2617084258377;2003.2753623188403;1306.7101449275362;2080.079778156997;1090.5920079635948;2032.0726221079692;1104.936053984576;1999.7841105354057;1174.091537132988;2127.659087393658;1209.8376901263211
101;1.68;692.8206133366;784.3092817183224;665.0625455074995;629.8824814329402;781.6533333333333;700.7466666666666;854.2358941664011;594.5140792689406;807.7566328991799;821.832368547998;748.5623519142038;574.8258511036289;833.6092544987147;704.2262210796915;1146.0391933510525;683.2370586001772;1296.4914409810935;663.2324987225345;1105.7442159383033;865.1921593830334;1001.2709217628255;741.8216213383639;1156.952442159383;842.788560411311;1215.339933290753;633.0961606699311;1089.7948717948716;834.9871794871794;1483.3881748071979;631.9640102827764;1623.3328824563775;854.1096983633166;1699.6706093189964;754.268202764977;1451.3424840633354;675.3352868599629;1645.190327793167;654.3436634349031;1577.3984575835475;732.1053984575835;1455.3059434662348;794.4961208932065;2007.61290893015;572.9001326259947;2004.5420927590123;830.200547464105;2000.6503856041131;725.6722365038561;2113.4193141704486;776.4909228441755;2121.173845635322;627.8558813616447;2004.352444714952;729.3546764049502;1931.6830742659758;631.3623344847438;698.2153696298574;1031.1985542909874;824.3338454535108;989.5562194150449;647.783870671443;1111.1969780472123;879.1919538712091;1163.2070513666974;672.8057705363203;1229.0822810590632;732.8248814953939;1297.5404704409266;770.7277678304984;1133.1292151596538;1279.288766952177;1155.7646770164167;1075.334693466324;1050.815727167397;1225.341860237185;1273.7803097128294;1061.8045520709275;1283.6771205504829;1040.3686108497961;1204.150987770461;1168.3656860908125;1154.2109174942227;1258.3381184802372;1058.8689826777681;1464.860717658168;1087.7438835951584;1546.5072729291583;1185.875138796358;1641.3648482820167;1265.7607652833556;1535.395187813744;1293.7444463677803;1603.8805829022747;1088.8192335502529;1688.4393577494689;1135.4645700636943;1424.259048867526;1233.896365887408;1894.5062531265633;1122.5942415652269;2032.6603497855087;1320.6143874039503;2003.5;1307.0;2080.033590623213;1090.3308319039452;2020.1966580976864;1107.7303984575835;2003.282147315855;1173.8689138576779;2127.802664188352;1209.902622883106
102;1.7;692.7822368154364;783.9052251814016;665.2558122795652;630.0973151947023;785.0;701.0;854.3361858824749;594.2422592189201;807.7235670312593;821.4813220967067;748.6461304082876;574.6484460694699;837.0796915167095;703.5321336760926;1145.9376346812016;683.0687455106266;1295.820108577633;662.6330510314874;1103.077120822622;866.258997429306;1001.4397574617113;741.5956824002926;1157.4858611825193;841.1883033419024;1215.5158696270994;632.8144036436095;1088.9583333333333;834.9166666666666;1481.3444730077122;635.3701799485862;1623.3641883686412;853.9911392974407;1699.5749974508003;754.2240746405629;1451.1493387392604;675.6828844483058;1645.0327046201764;654.2128395916249;1573.9922879177377;729.3804627249358;1455.2802175664785;794.4083400483481;2007.561340910092;572.797189551121;2004.3602083978128;830.1735272877334;2000.6503856041131;721.4845758354755;2114.007889546351;776.4106262327415;2121.0263033014708;627.9989831197885;2005.2763644773358;729.5588189947579;1931.6675995694295;631.3059921062073;699.2274430671663;1030.5037474776593;824.1339360455382;989.0638428483732;647.7645139360978;1110.7499206888738;878.8707724700619;1163.018555073036;672.5539617486338;1228.5061475409836;732.7660113586718;1297.517605941459;770.4682734508666;1132.7314587517665;1279.8978349410504;1155.7328188638799;1075.1545632235755;1050.5345562070866;1225.1931391206754;1273.61982140243;1058.0047961630694;1271.1127098321342;1039.9435640811787;1202.3548095635251;1168.2652050043355;1153.990214294562;1258.3145062600017;1058.8207662618845;1464.0412312783;1088.1642284918146;1546.8254555198282;1185.3316720257235;1641.033846833416;1265.7461763569102;1535.3288621381482;1293.6759529951275;1603.8597892401551;1088.7479755962283;1688.3745206928465;1135.4025518973951;1423.9210734585222;1233.8096265918412;1895.244673539519;1122.252978235968;2034.1452008784395;1321.2264134694053;2003.0;1307.0;2079.8918899758964;1090.3636750319013;2020.8952442159384;1106.3332262210797;1999.3629191321497;1173.6785009861933;2127.682250681479;1209.7269454302318
