Frame;Time;X_Arena0_1A_Control2_6;Y_Arena0_1A_Control2_6;X_Arena0_1A_Control2_1;Y_Arena0_1A_Control2_1;X_Arena0_1A_Control2_2;Y_Arena0_1A_Control2_2;X_Arena0_1A_Control2_4;Y_Arena0_1A_Control2_4;X_Arena0_1A_Control2_7;Y_Arena0_1A_Control2_7;X_Arena0_1A_Control2_5;Y_Arena0_1A_Control2_5;X_Arena0_1A_Control2_3;Y_Arena0_1A_Control2_3;X_Arena1_1A_CM2_3;Y_Arena1_1A_CM2_3;X_Arena1_1A_CM2_6;Y_Arena1_1A_CM2_6;X_Arena1_1A_CM2_7;Y_Arena1_1A_CM2_7;X_Arena1_1A_CM2_2;Y_Arena1_1A_CM2_2;X_Arena1_1A_CM2_5;Y_Arena1_1A_CM2_5;X_Arena1_1A_CM2_1;Y_Arena1_1A_CM2_1;X_Arena1_1A_CM2_4;Y_Arena1_1A_CM2_4;X_Arena2_1A_HT2_4;Y_Arena2_1A_HT2_4;X_Arena2_1A_HT2_7;Y_Arena2_1A_HT2_7;X_Arena2_1A_HT2_1;Y_Arena2_1A_HT2_1;X_Arena2_1A_HT2_3;Y_Arena2_1A_HT2_3;X_Arena2_1A_HT2_5;Y_Arena2_1A_HT2_5;X_Arena2_1A_HT2_6;Y_Arena2_1A_HT2_6;X_Arena2_1A_HT2_2;Y_Arena2_1A_HT2_2;X_Arena3_1A_HS2_5;Y_Arena3_1A_HS2_5;X_Arena3_1A_HS2_7;Y_Arena3_1A_HS2_7;X_Arena3_1A_HS2_6;Y_Arena3_1A_HS2_6;X_Arena3_1A_HS2_3;Y_Arena3_1A_HS2_3;X_Arena3_1A_HS2_2;Y_Arena3_1A_HS2_2;X_Arena3_1A_HS2_4;Y_Arena3_1A_HS2_4;X_Arena3_1A_HS2_1;Y_Arena3_1A_HS2_1;X_Arena4_1A_CM1_1;Y_Arena4_1A_CM1_1;X_Arena4_1A_CM1_6;Y_Arena4_1A_CM1_6;X_Arena4_1A_CM1_4;Y_Arena4_1A_CM1_4;X_Arena4_1A_CM1_7;Y_Arena4_1A_CM1_7;X_Arena4_1A_CM1_2;Y_Arena4_1A_CM1_2;X_Arena4_1A_CM1_5;Y_Arena4_1A_CM1_5;X_Arena4_1A_CM1_3;Y_Arena4_1A_CM1_3;X_Arena5_1A_HS1_4;Y_Arena5_1A_HS1_4;X_Arena5_1A_HS1_3;Y_Arena5_1A_HS1_3;X_Arena5_1A_HS1_1;Y_Arena5_1A_HS1_1;X_Arena5_1A_HS1_6;Y_Arena5_1A_HS1_6;X_Arena5_1A_HS1_2;Y_Arena5_1A_HS1_2;X_Arena5_1A_HS1_7;Y_Arena5_1A_HS1_7;X_Arena5_1A_HS1_5;Y_Arena5_1A_HS1_5;X_Arena6_1A_HT1_6;Y_Arena6_1A_HT1_6;X_Arena6_1A_HT1_4;Y_Arena6_1A_HT1_4;X_Arena6_1A_HT1_2;Y_Arena6_1A_HT1_2;X_Arena6_1A_HT1_7;Y_Arena6_1A_HT1_7;X_Arena6_1A_HT1_5;Y_Arena6_1A_HT1_5;X_Arena6_1A_HT1_1;Y_Arena6_1A_HT1_1;X_Arena6_1A_HT1_3;Y_Arena6_1A_HT1_3;X_Arena7_1A_Control1_5;Y_Arena7_1A_Control1_5;X_Arena7_1A_Control1_1;Y_Arena7_1A_Control1_1;X_Arena7_1A_Control1_4;Y_Arena7_1A_Control1_4;X_Arena7_1A_Control1_2;Y_Arena7_1A_Control1_2;X_Arena7_1A_Control1_3;Y_Arena7_1A_Control1_3;X_Arena7_1A_Control1_6;Y_Arena7_1A_Control1_6;X_Arena7_1A_Control1_7;Y_Arena7_1A_Control1_7
92;3.07;485.5667146785387;582.9150626336693;617.6423878891745;532.0599352565933;710.3275845952514;607.3041222658441;576.2964901477833;785.265342775041;601.1381481481482;666.3441975308642;479.9633840248044;701.8559968502386;673.9180229053646;756.464135021097;1165.7893220546769;795.5826897143556;1110.3341902313623;600.236503856041;1094.9794344473007;678.4061696658098;1262.1824369492554;715.2084472804618;1069.8534704370181;709.1156812339332;1085.2082262210797;567.4331619537274;1020.2994858611826;712.6053984575835;1579.7339331619537;648.2027634961439;1542.1071380307576;633.0168382929268;1597.8749826461196;452.0455365819797;1674.0430591259642;679.6391388174807;1414.3434087063529;622.6741270573757;1474.0976440272407;499.0862322841892;1715.7103661079143;574.1538653990493;2025.4241645244215;644.5231362467866;1985.1002570694086;659.4254498714653;1829.6172906167506;576.81875449964;2094.676092544987;643.646529562982;2083.280205655527;586.6670951156811;2065.15503875969;731.0;1915.2549939204446;452.2457877366684;584.7185089974294;994.3547557840617;477.53988206083176;1012.0914545830747;675.685411106875;1177.6781674926926;586.4704370179949;1037.2769922879177;702.8448976731146;997.9017381553125;521.6207056638812;1188.5630609718353;708.2294344473008;1102.974293059126;1116.4955648926236;1212.273202614379;1240.9032288971925;1153.3775989268947;1047.68059125964;1012.0350257069409;966.9144259077527;1099.783840366372;1029.4881829343153;967.8555095150398;1121.0482049068278;1077.1209439528022;1002.6181463957696;1208.620280174413;1389.1323907455012;1058.7435732647814;1504.87072243346;1231.2679456158544;1677.0995704092034;1118.3204092034366;1550.1110501280643;1108.2527137455786;1387.4827931601917;1059.4920226085712;1657.840616966581;1109.693444730077;1630.2315575208816;1201.2507194497086;1847.2221270276443;1107.2559401416495;1958.2821772048292;940.1360753018212;1987.5895469140207;1197.5601736234985;2064.6823500731352;1000.2725499756217;2074.9121020837574;1111.2996674132899;1856.0060539752005;1012.5638949671772;1931.1799550442943;1040.994512759487
93;3.1;485.5570405310971;582.9417802236197;617.6372073101085;532.0659147154007;710.306973266031;607.2974855113105;576.2572307692308;785.276564102564;601.0840118430792;666.4681717246484;480.8569546395633;702.5333145115753;673.8563009972802;756.4944091870656;1165.8315234063439;795.6188109699982;1124.293059125964;591.1632390745501;1094.2814910025706;681.1979434447301;1262.2026739592827;715.2137344272257;1064.9678663239074;708.4177377892031;1083.1143958868893;556.9640102827764;1020.2994858611826;714.6992287917737;1577.638174807198;653.0928663239074;1542.0739058740842;633.056334982294;1597.8894867549668;452.0621550772626;1666.3586118251928;679.6391388174807;1414.3631599229286;622.6390751445086;1473.9021134593993;498.9172228401928;1715.7364864864865;574.1747580914247;2050.8457583547556;670.8213367609255;1977.210796915167;660.3020565552699;1829.6290293535026;576.7920643496008;2090.2930591259637;637.5102827763496;2081.526992287918;589.2969151670951;2064.672222222222;730.5;1915.2638816362053;452.2107919930374;581.2146529562982;1000.4865038560412;477.5319369019912;1012.1180760279286;675.6547369756963;1177.7065169109715;584.7185089974294;1040.780848329049;702.7915793883536;997.8119676022901;521.5954310411361;1188.8177818939569;699.469794344473;1098.5944730077122;1116.4902454961261;1212.2658452347614;1240.8979406130268;1153.3835249042145;1042.7904884318766;1011.336439588689;966.86088828018;1099.7690601969607;1029.3365458161234;967.7426189383508;1121.0542719355071;1077.1030734902467;1002.5675825700805;1208.6676843371263;1394.7159383033418;1055.951799485861;1505.094936347548;1231.5790375064223;1676.7973653355402;1119.5015518311607;1550.0900999756157;1108.2729212387221;1387.5260450392113;1059.932513130441;1661.3303341902313;1108.297557840617;1630.2107182940515;1201.3238636363637;1847.307908631772;1107.2669880624426;1958.3330650030186;939.8314214798417;1987.5225561681189;1197.511233623807;2064.7488628979854;1000.2616146848602;2074.9976301713045;1111.3009682442953;1856.2404359430604;1012.6002372479239;1931.1157880670808;1041.2223558495357
94;3.13;485.56714722586275;582.9615115771079;617.6397772701314;532.0642014087188;710.3404344779257;607.3066106049987;576.2818378045021;785.3093843149346;601.060762607626;666.4593480934809;480.2398654873779;702.3738253178552;673.8480036297641;756.501966122202;1165.8574848094274;795.6335849751428;1124.991002570694;604.4241645244216;1090.0938303341902;683.2917737789203;1262.1745598057073;715.2380085003035;1059.3843187660668;704.9280205655527;1083.8123393316196;559.7557840616967;1023.0912596401029;714.6992287917737;1572.7480719794344;651.6956940874036;1542.0379678421834;633.0422915822186;1597.9691750393;451.82386713143325;1667.0571979434449;682.4334832904885;1414.342872528656;622.6468959150704;1473.7102093755789;498.63776171947376;1715.7543815723586;574.1986312802536;2063.9948586118253;676.0809768637532;1983.3470437017995;663.8084832904884;1829.8595491853484;577.1168075462452;2088.5398457583547;637.5102827763496;2092.922879177378;584.913881748072;2067.5012853470434;733.0604113110539;1915.3039420896562;452.0811093668236;575.9588688946016;996.1066838046272;477.5308987308987;1012.1271173271173;675.6458690000634;1177.7242406949463;582.0906169665809;1043.4087403598971;702.7703781512605;997.754481792717;521.3429127725856;1189.4610591900312;695.0899742930592;1099.4704370179948;1116.4751177650296;1212.1662235903177;1240.9055555555556;1153.3805076628353;1049.077763496144;1008.5420951156813;966.6916126497741;1099.7364630393504;1032.8952768591537;968.2454846095142;1121.1018257920184;1077.0827740492168;1002.5511760382212;1208.7966740169054;1391.2262210796914;1058.7435732647814;1505.0473814030859;1231.8001491424309;1682.3798449612402;1099.3798449612402;1550.1261787430794;1108.270791506966;1387.5167424406436;1060.1756152125279;1665.517994858612;1110.3913881748072;1630.1666666666667;1179.9649122807018;1847.3467172152334;1107.295019817336;1958.4483130904182;939.6665317139;1987.5330958741465;1197.5377856930838;2064.8122214117834;1000.2573142069859;2074.9859135852635;1111.3745090071786;1856.2840302491104;1012.3294039145908;1931.067125984252;1040.8955380577427
95;3.17;485.5984451432564;582.9362770789656;617.616619047619;531.959619047619;710.334173904922;607.2688428131129;576.3306128734216;785.2349348116209;601.1841943419433;666.3020295202952;480.14298888735186;702.4236639461427;673.8395398122918;756.489706327581;1165.8769107495068;795.5742110453648;1126.3868894601542;596.7467866323907;1097.073264781491;693.7609254498714;1262.209619482496;715.154398782344;1068.4575835475578;708.4177377892031;1086.6041131105399;566.7352185089974;1015.413881748072;714.6992287917737;1579.7339331619537;654.4900385604113;1542.0895648155697;633.145369539808;1597.7381788147843;451.64629361965723;1670.5501285347045;678.2419665809769;1414.3125720876585;622.6892733564014;1473.775120504264;498.64330737856875;1715.673117198626;573.9781352098518;2066.624678663239;673.4511568123394;1986.8534704370181;661.1786632390745;1829.8303587856485;577.1952775222323;2087.66323907455;638.3868894601542;2094.676092544987;583.1606683804628;2065.7480719794344;734.8136246786632;1915.2257135375753;452.19708475168017;580.3386889460155;1002.2384318766067;477.52638932008693;1012.0969160716134;675.5935206276891;1177.7260820045558;593.478149100257;1038.1529562982005;702.7497024434642;997.7008331582999;521.3065907112904;1189.3306432470924;706.4775064267352;1096.8425449871465;1116.455735718945;1212.1361010157486;1240.9071972417755;1153.3285447493176;1048.3791773778921;1007.1449228791773;966.6360484134772;1099.7672881910369;1045.032791265842;988.0707741639945;1121.070437798006;1077.0085970235514;1002.448082920565;1208.7265639332231;1394.017994858612;1056.6497429305912;1505.4181150691218;1232.1081282624907;1682.6296296296296;1099.5820105820105;1550.1716280779126;1108.1473722895994;1387.2332358357708;1059.2558408262014;1665.517994858612;1108.995501285347;1629.8125;1180.5625;1846.415901630223;1106.8137205808714;1958.6153124161972;939.5055644945024;1987.5085279610148;1197.4645510191951;2064.715526337148;1000.3013554094634;2074.964406550277;1111.3372580863445;1856.2192629065948;1012.003506415995;1930.99370202716;1040.9416781473462
96;3.2;485.59569357092937;582.9623515024458;617.6470616226504;531.9408993576017;710.3746155996645;607.2519802441524;576.2431643625192;785.231899641577;601.1017053122316;666.2885535517114;478.8402988671969;701.5099060014461;673.8165859564165;756.5036319612591;1165.8060114327864;795.5585469297437;1117.3136246786632;598.8406169665809;1088.0;681.8958868894601;1262.1692831933794;715.1782889132287;1050.3110539845757;704.9280205655527;1083.1143958868893;559.0578406169666;1020.2994858611826;706.3239074550129;1570.6523136246788;653.7914524421594;1542.0894044227377;633.2417311083977;1597.6037354519478;451.6485469370688;1668.4543701799487;674.7490359897172;1414.334410339257;622.6648972997923;1474.0593769982643;498.7372796199872;1715.7272955343703;573.9845291854824;2063.1182519280205;679.5874035989717;1976.3341902313623;662.9318766066838;1829.823475553928;577.2807178172496;2095.552699228792;641.8933161953728;2087.66323907455;584.913881748072;2068.377892030848;730.4305912596401;1915.2529457973292;452.1724709784411;574.206940874036;1006.6182519280205;477.516431195984;1012.1165968017389;675.5528995130588;1177.7435654208562;573.3309768637532;1027.6413881748072;702.7535836654779;997.7096007272218;521.2109344093678;1189.2461428910515;702.0976863753214;1092.4627249357327;1116.4474873084625;1212.1919798798378;1240.908293804801;1153.3267212879114;1057.460796915167;1001.5562339331619;966.55338977489;1099.843538754348;1045.518327408936;988.8370217482703;1121.0953104646114;1076.9829931972788;1002.4086139246281;1208.8297289898712;1389.1323907455012;1055.253856041131;1505.5396388650042;1232.427744339352;1682.6296296296296;1099.5820105820105;1550.2748829761024;1108.0168144863267;1386.755394123387;1061.499078390979;1664.8200514138816;1109.693444730077;1629.6571428571428;1180.9571428571428;1846.3904555314534;1106.8175093164248;1958.7467987599405;939.3836096508962;1987.5174235678242;1197.4765805877114;2064.7077447637603;1000.3358499756454;2074.9614576982995;1111.3537221431957;1856.2528915752555;1011.568688903813;1930.688740856844;1041.1126567398119
97;3.23;485.61228230980754;582.9806643097202;617.6132573057733;531.8976954145877;710.4327061556329;607.3002555168408;576.3082332409404;785.2230777127604;601.2173913043479;666.3140096618357;480.55242479192816;702.4541312130933;673.8252578616351;756.4333081761006;1165.7550193405784;795.5186958924295;1119.4074550128535;597.4447300771208;1086.6041131105399;682.5938303341902;1262.2011462715686;715.0946283763185;1050.3110539845757;702.1362467866325;1085.9061696658098;562.547557840617;1024.487146529563;716.793059125964;1576.241002570694;657.982969151671;1542.04125870322;633.2863903394256;1597.5158294639089;453.4115660616294;1661.4685089974294;676.844794344473;1414.2993307177476;622.6741287791368;1474.1348447600835;498.694163707548;1715.6278309008555;573.8747693340043;2070.1311053984577;677.8341902313625;1982.4704370179948;660.3020565552699;1829.8521925789635;577.2189512419503;2091.1696658097685;639.263496143959;2093.799485861183;584.0372750642673;2070.1311053984577;740.9498714652957;1915.2319258676457;452.1753649794562;579.4627249357327;1008.3701799485862;477.49190587018353;1012.0929402637704;675.5195001893222;1177.752492742648;582.9665809768637;1033.7731362467866;702.7206242564209;997.6774441878366;521.197303334929;1189.085367799585;705.6015424164525;1088.9588688946014;1116.4282850883326;1212.1058593203747;1240.9018537146142;1153.330650955597;1050.4749357326477;1005.0491645244216;966.5365725195865;1099.9109882151556;1045.2362727544016;988.736160847508;1121.1124341488055;1077.0551345890162;1002.3838741932551;1208.8565584946823;1391.2262210796914;1052.4620822622107;1505.8438979332639;1232.8754185428934;1682.8917378917376;1101.1566951566952;1550.3044176706826;1107.9532900834106;1386.4240078499781;1061.948539031836;1663.4241645244215;1111.7872750642673;1629.642857142857;1180.9571428571428;1846.2863975086195;1106.7445223000777;1958.7763344834584;939.2359786212028;1987.5078120358817;1197.444424642072;2064.6553851148446;1000.3504585666747;2074.924338300333;1111.265904606382;1856.6386011314376;1010.9687752553082;1930.585523734798;1041.0669543611873
98;3.27;485.6315651604453;582.9464745688714;617.6495373665481;531.844887307236;710.4845485385008;607.2319810400112;576.3154138426781;785.2038919696035;601.2732050106935;666.5953559425603;480.7157150169854;702.4440411373259;673.7438846018056;756.4529681747111;1165.7152586048223;795.4778207251978;1121.5012853470437;603.0282776349615;1090.7917737789203;689.5732647814909;1262.2077082571045;715.0694596902061;1050.3110539845757;707.021850899743;1078.9267352185088;556.2660668380463;1020.2994858611826;709.1156812339332;1570.6523136246788;650.2985218508998;1542.0713876850111;633.2923106277427;1599.2319396496612;454.2041938371052;1669.8515424164525;677.5433804627249;1414.3018809744062;622.5563521430773;1474.2746057640022;498.70554649265904;1715.581466395112;573.9616429056347;2068.377892030848;673.4511568123394;1977.210796915167;655.9190231362468;1829.8594481399357;577.4366839122936;2093.799485861183;644.5231362467866;2092.922879177378;589.2969151670951;2069.254498714653;739.1966580976864;1915.2446427009534;452.1631242893378;583.8425449871465;1005.7422879177378;477.5038555089789;1012.0863219996895;675.5153122434804;1177.7366925554081;574.206940874036;1036.4010282776349;702.7194566967723;997.6357207869494;521.1761790567546;1189.2037569944043;696.8419023136247;1097.7185089974294;1116.436759077756;1212.133389340054;1240.9049331223932;1153.3480512009205;1054.6664524421594;1009.2406812339332;966.454120589784;1099.8961295418642;1045.8269008464779;988.8993921766044;1121.1834636547928;1077.3033593976252;1002.3309833694866;1208.9640274765002;1392.6221079691518;1056.6497429305912;1506.117988505747;1232.888908045977;1682.8917378917376;1101.1566951566952;1550.3229940564636;1107.923786527984;1385.881974782454;1062.6237613212572;1663.4241645244215;1112.4852185089974;1629.6857142857143;1181.0428571428572;1846.5653066888704;1106.8345267832362;1958.874584097236;939.1713858898621;1987.4889284654198;1197.4255862273671;2064.607348061827;1000.2868010034797;2074.9222335716713;1111.272250595846;1856.6126065999258;1010.7480904708934;1930.6094620273898;1040.8840180853156
99;3.3;485.6614235155328;583.0036702057937;617.6752951216043;531.7904043995638;710.5377033937702;607.237470943747;576.3304597701149;785.2254720853858;601.581430469977;666.853509725746;480.67157275021026;702.4163162321279;673.7396729559748;756.3966289308175;1165.7613615455382;795.4778288868446;1129.8766066838045;594.6529562982005;1088.69794344473;687.4794344473007;1262.2243190423842;715.0583852449005;1052.404884318766;707.021850899743;1091.4897172236504;544.401028277635;1030.0706940874036;707.719794344473;1576.241002570694;654.4900385604113;1542.1227380659952;633.3354349190753;1599.38416862438;454.96502218741836;1672.6458868894601;684.5292416452443;1414.3208448967005;622.5762411347517;1474.34538911381;498.6222222222222;1715.574276745567;573.954101976754;2068.377892030848;673.4511568123394;1979.840616966581;661.1786632390745;1829.8924054537601;577.4625825158862;2093.799485861183;636.633676092545;2091.1696658097685;587.5437017994859;2069.254498714653;734.8136246786632;1915.2584980237154;452.07070707070704;582.0906169665809;1004.866323907455;477.52326965884964;1012.1821711445876;675.6509416016739;1177.7217678016611;587.3464010282776;1033.7731362467866;702.7086481947943;997.625594738315;521.8107638888888;1189.4202967171716;699.469794344473;1093.3386889460155;1116.442128334266;1212.132158179444;1240.9102803738317;1153.317181883537;1061.6523136246788;1010.637853470437;966.4219017516132;1099.9164361912287;1030.215938303342;970.8184447300771;1121.2169059011164;1077.3751631143975;1002.2687331536388;1208.9267744833783;1390.5282776349613;1054.555912596401;1506.5195924308587;1233.2267831149927;1682.1257861635218;1099.5974842767296;1550.3193282518434;1107.9077895519613;1385.6493459824635;1062.6632887738967;1664.8200514138816;1111.0893316195372;1629.763888888889;1181.0555555555557;1846.624306941672;1106.872532712353;1958.8796977124182;939.0742783224399;1987.5437031751694;1197.4761564989892;2064.657602978069;1000.3016913490329;2074.8730386137263;1111.2435530085959;1856.6602362793478;1010.515328248841;1930.5764396182954;1040.8671931556432
100;3.33;485.6751486533753;582.9823364812871;617.6927342528082;531.7695625385089;710.5937485486043;607.1050578236031;576.3551104262968;785.2042629686697;601.597907595549;666.9944363812288;480.6238489225447;702.3993362314775;673.6639464006851;756.4599264520679;1165.8968019680196;795.5089175891758;1122.1992287917737;602.3303341902314;1095.6773778920308;687.4794344473007;1262.226947754354;715.0702719217842;1058.6863753213368;708.4177377892031;1093.5835475578406;543.0051413881748;1020.2994858611826;712.6053984575835;1571.3508997429308;650.9971079691517;1542.1831762938684;633.3123037006691;1600.1811926605506;455.21457696228333;1671.9473007712081;676.1462082262211;1414.346866589773;622.6186851211073;1474.6379546076018;498.8963631391851;1715.6206692079627;573.935112240576;2065.7480719794344;673.4511568123394;1985.1002570694086;661.1786632390745;1829.9114448152266;577.4778766530712;2098.1825192802057;643.646529562982;2089.4164524421594;581.4074550128535;2069.254498714653;739.1966580976864;1915.2876230661038;452.06988396624473;577.7107969151671;1005.7422879177378;477.52838586140865;1012.1328986182269;675.7126699707713;1177.7088575422542;587.3464010282776;1037.2769922879177;702.7422464375524;997.626222408494;521.9259347275031;1189.3059252217997;714.3611825192802;1096.8425449871465;1116.457815047752;1212.1204751921732;1240.928314897285;1153.319494325528;1051.8721079691518;1008.5420951156813;966.431462314225;1100.0270700636943;1029.51735218509;973.6127892030848;1121.745799579958;1078.9263426342634;1002.2608734642632;1208.9354317998386;1387.038560411311;1049.6703084832905;1506.5690971615084;1233.2290027394065;1682.5;1099.5;1550.3705561749039;1107.892666914406;1385.5307517084282;1063.4199298550095;1656.4447300771208;1115.2769922879177;1629.7957746478874;1181.0704225352113;1846.8176184152278;1106.909860557769;1959.0512240279777;938.9480902420626;1987.5485021398003;1197.4708155016642;2064.6808012276874;1000.2839027542201;2074.892277254741;1111.2271796970938;1856.7593768905022;1010.2915154264973;1930.5781547971328;1040.834352600776
101;3.37;485.69497309358184;582.9561622260139;617.6891795819707;531.7512204369875;710.5603756916353;607.1757567303669;576.3620281806027;785.1884706366346;601.8339369793553;667.0356754798986;480.580830760595;702.361212461409;673.562928254736;756.4499697702539;1165.9325704441983;795.5063369016857;1119.4074550128535;603.0282776349615;1097.073264781491;683.9897172236504;1262.2278836754642;715.0554740957966;1067.0616966580976;706.3239074550129;1101.2609254498716;545.098971722365;1012.6221079691517;713.3033419023136;1581.1311053984577;653.7914524421594;1542.179249665273;633.3481979397218;1600.36185553854;455.2774374680959;1672.6458868894601;678.2419665809769;1414.3301008235203;622.5707688755484;1474.7789068937104;499.0121761420855;1715.6096134282807;573.9519328585961;2069.254498714653;676.0809768637532;1985.9768637532134;662.0552699228792;1829.9433018343525;577.5399913532209;2089.4164524421594;637.5102827763496;2089.4164524421594;587.5437017994859;2072.7609254498716;728.6773778920308;1915.2793458190451;452.08449837334035;582.9665809768637;1008.3701799485862;477.5128763148349;1012.1284004352557;675.6410012674271;1177.7252217997464;591.7262210796915;1035.5250642673523;702.6995807127882;997.5904262753319;522.2763627707689;1188.927318892327;700.3457583547558;1095.090616966581;1116.4039682539683;1212.0620448179272;1240.9076923076923;1153.3048166786484;1049.776349614396;1010.637853470437;966.3697150430747;1100.0224652087475;1034.4074550128535;979.2014781491002;1121.4667262170613;1079.0909632276314;1002.1996056287531;1208.8730841624092;1391.9241645244215;1051.0661953727506;1506.7419902770455;1233.2910443390147;1709.5;1123.5;1550.3092309603676;1107.8783699838489;1385.4849114366937;1063.1552591296743;1661.3303341902313;1114.5790488431876;1629.763888888889;1181.0555555555557;1846.8952080915271;1106.9803238821644;1959.1325576563474;938.8262345037743;1987.5559116809118;1197.4883665716998;2064.725095087804;1000.3070324512422;2074.840831629175;1111.2179959100204;1856.7293187347932;1010.108652676399;1930.5708218999082;1040.6526852214818
102;3.4;485.71014873140854;583.0190726159229;617.7259638154778;531.6880742635218;710.571455111235;607.1231712414658;576.4235221484797;785.1963780418788;601.9489144316731;666.8408441282004;481.24012215175003;702.4342024900163;673.4898340144291;756.4332778366378;1165.9794208256315;795.5017868145409;1116.6156812339332;605.8200514138817;1094.9794344473007;678.4061696658098;1262.226947754354;715.0702719217842;1057.2904884318766;703.5321336760926;1128.4807197943444;492.0552699228792;1018.2056555269922;709.1156812339332;1567.857969151671;650.9971079691517;1542.202749986332;633.3318298616806;1601.108665135273;455.52922409392545;1669.8515424164525;672.6532776349615;1414.360138248848;622.6012288786482;1474.929323171838;499.0097078570132;1715.6035623409668;573.9249363867684;2068.377892030848;680.4640102827764;1978.0874035989718;648.0295629820051;1829.9346976744187;577.5198139534883;2092.922879177378;648.9061696658098;2093.799485861183;582.2840616966581;2069.254498714653;732.1838046272494;1915.3097749648382;452.0846518987342;575.9588688946016;1003.9903598971723;477.53787996478684;1012.1430790741028;675.8083603741172;1177.6948527072595;588.2223650385604;1041.6568123393317;702.7486384583159;997.6018712470325;522.9652195362605;1189.2742969906265;709.9813624678663;1088.0829048843189;1116.4169347694315;1212.1174989509022;1240.9475951184495;1153.3023689877962;1042.7904884318766;1023.2124035989717;966.2558062813407;1099.977434679335;1042.0919023136248;979.9000642673523;1121.07817331895;1078.941603739662;1002.3060387119792;1209.025689055392;1382.8508997429306;1055.253856041131;1506.8560126582279;1233.341889357712;1709.5;1123.5;1550.3322778916;1107.8682560377474;1385.4009635586467;1063.9975729913785;1664.1221079691518;1113.1831619537274;1637.6002570694086;1178.7898457583547;1847.072485453034;1107.1024106400664;1959.2588704597943;938.6718454755406;1987.562121751513;1197.4837427316957;2064.7491117571058;1000.2664728682171;2074.8705369310437;1111.1941946034342;1856.7633149678604;1009.9271502907865;1930.5440515725727;1040.5482841700853
103;3.43;485.73106558094736;583.0055599334559;617.7446526594738;531.6521389362105;710.6022764227641;607.0845993031359;576.3939393939394;785.1892781807892;601.9633679606342;666.775773039305;480.9069886469384;702.3458496184626;673.463647379582;756.4209835403412;1166.0549809136805;795.5115749291958;1120.1053984575835;591.1632390745501;1095.6773778920308;688.8753213367609;1262.226947754354;715.0702719217842;1053.1028277634962;703.5321336760926;1133.366323907455;489.96143958868896;1017.5077120822622;708.4177377892031;1580.4325192802057;657.982969151671;1542.2014709098862;633.347987751531;1600.8760046628624;455.6141481072458;1669.8515424164525;683.8306555269924;1414.3476289293674;622.5883483206517;1474.9915737972276;498.935036694754;1715.614816700611;573.9045315682281;2071.007712082262;684.8470437017995;1989.0637120320737;657.2137970105024;1829.9615909655;577.5224621494167;2090.2930591259637;636.633676092545;2088.5398457583547;584.0372750642673;2068.377892030848;733.0604113110539;1915.3072463768117;452.1007465963987;575.0829048843189;999.6105398457584;477.5327533530112;1012.1236600901041;675.5811203844208;1177.7501264542234;595.2300771208227;1039.0289203084833;702.7333612390121;997.5862983117064;521.5639219496396;1188.4895959841308;707.353470437018;1090.710796915167;1116.415885015633;1212.054505576555;1240.9336683417087;1153.319167264896;1050.4749357326477;1016.9251285347044;966.1849802371542;1099.9205533596837;1037.201799485861;979.9000642673523;1121.0330959061803;1078.8861788617885;1002.1962358398001;1208.985549906342;1399.6015424164525;1065.0250642673523;1506.8886151680451;1233.3845386826206;1709.5;1123.5;1550.3372461337806;1107.8594497236195;1385.3253414705027;1064.0784655623365;1659.9344473007711;1113.8811053984575;1636.9023136246788;1183.6754498714654;1847.1999334110205;1107.1439986682203;1959.440070546737;938.6105114638447;1987.5426024955436;1197.4615567439096;2064.7725214297266;1000.2782629791363;2074.86323389184;1111.2033101757254;1856.8279445727483;1009.8211701308697;1930.478639137774;1040.4592910011686
