Frame;Time;X_Arena0_2A_Control2_5;Y_Arena0_2A_Control2_5;X_Arena0_2A_Control2_6;Y_Arena0_2A_Control2_6;X_Arena0_2A_Control2_3;Y_Arena0_2A_Control2_3;X_Arena0_2A_Control2_4;Y_Arena0_2A_Control2_4;X_Arena0_2A_Control2_7;Y_Arena0_2A_Control2_7;X_Arena0_2A_Control2_2;Y_Arena0_2A_Control2_2;X_Arena0_2A_Control2_1;Y_Arena0_2A_Control2_1;X_Arena1_2A_CM1_7;Y_Arena1_2A_CM1_7;X_Arena1_2A_CM1_3;Y_Arena1_2A_CM1_3;X_Arena1_2A_CM1_5;Y_Arena1_2A_CM1_5;X_Arena1_2A_CM1_1;Y_Arena1_2A_CM1_1;X_Arena1_2A_CM1_6;Y_Arena1_2A_CM1_6;X_Arena1_2A_CM1_2;Y_Arena1_2A_CM1_2;X_Arena1_2A_CM1_4;Y_Arena1_2A_CM1_4;X_Arena2_2A_HT2_4;Y_Arena2_2A_HT2_4;X_Arena2_2A_HT2_7;Y_Arena2_2A_HT2_7;X_Arena2_2A_HT2_5;Y_Arena2_2A_HT2_5;X_Arena2_2A_HT2_3;Y_Arena2_2A_HT2_3;X_Arena2_2A_HT2_2;Y_Arena2_2A_HT2_2;X_Arena2_2A_HT2_1;Y_Arena2_2A_HT2_1;X_Arena2_2A_HT2_6;Y_Arena2_2A_HT2_6;X_Arena3_2A_CM2_6;Y_Arena3_2A_CM2_6;X_Arena3_2A_CM2_4;Y_Arena3_2A_CM2_4;X_Arena3_2A_CM2_1;Y_Arena3_2A_CM2_1;X_Arena3_2A_CM2_2;Y_Arena3_2A_CM2_2;X_Arena3_2A_CM2_7;Y_Arena3_2A_CM2_7;X_Arena3_2A_CM2_5;Y_Arena3_2A_CM2_5;X_Arena3_2A_CM2_3;Y_Arena3_2A_CM2_3;X_Arena4_2A_HT1_4;Y_Arena4_2A_HT1_4;X_Arena4_2A_HT1_3;Y_Arena4_2A_HT1_3;X_Arena4_2A_HT1_6;Y_Arena4_2A_HT1_6;X_Arena4_2A_HT1_5;Y_Arena4_2A_HT1_5;X_Arena4_2A_HT1_2;Y_Arena4_2A_HT1_2;X_Arena4_2A_HT1_1;Y_Arena4_2A_HT1_1;X_Arena4_2A_HT1_7;Y_Arena4_2A_HT1_7;X_Arena5_2A_HS1_1;Y_Arena5_2A_HS1_1;X_Arena5_2A_HS1_5;Y_Arena5_2A_HS1_5;X_Arena5_2A_HS1_7;Y_Arena5_2A_HS1_7;X_Arena5_2A_HS1_6;Y_Arena5_2A_HS1_6;X_Arena5_2A_HS1_2;Y_Arena5_2A_HS1_2;X_Arena5_2A_HS1_4;Y_Arena5_2A_HS1_4;X_Arena5_2A_HS1_3;Y_Arena5_2A_HS1_3;X_Arena6_2A_Control1_4;Y_Arena6_2A_Control1_4;X_Arena6_2A_Control1_7;Y_Arena6_2A_Control1_7;X_Arena6_2A_Control1_2;Y_Arena6_2A_Control1_2;X_Arena6_2A_Control1_1;Y_Arena6_2A_Control1_1;X_Arena6_2A_Control1_3;Y_Arena6_2A_Control1_3;X_Arena6_2A_Control1_6;Y_Arena6_2A_Control1_6;X_Arena6_2A_Control1_5;Y_Arena6_2A_Control1_5;X_Arena7_2A_HS2_3;Y_Arena7_2A_HS2_3;X_Arena7_2A_HS2_1;Y_Arena7_2A_HS2_1;X_Arena7_2A_HS2_6;Y_Arena7_2A_HS2_6;X_Arena7_2A_HS2_5;Y_Arena7_2A_HS2_5;X_Arena7_2A_HS2_2;Y_Arena7_2A_HS2_2;X_Arena7_2A_HS2_7;Y_Arena7_2A_HS2_7;X_Arena7_2A_HS2_4;Y_Arena7_2A_HS2_4
93;3.1;638.9420859894209;805.6221800262217;546.8305988882912;683.054554419939;852.8240919146506;654.0418183115678;793.1433021806853;794.0903426791276;764.2220028277509;769.476719808883;724.1086956521739;514.268115942029;641.8410104011887;560.4353640416048;1159.9692946058092;693.376855693868;1280.4632686552754;720.6739550149628;1043.537888774962;760.4234168253503;1094.927421899653;586.2182076364784;1043.3772893772893;748.150183150183;1232.3419023136246;575.5739074550129;1142.6100121464513;820.4752732951588;1487.0131766658885;705.0651051798822;1583.3102652825837;640.6640522875816;1450.863945578231;710.5510204081633;1705.8978786909709;735.4049674874746;1697.7185089974294;630.0035347043702;1555.6920244371913;482.7118587329484;1410.2789907811741;599.2954876273653;1946.0331187286117;538.3034046749028;2012.7699140566417;768.7339216704158;1967.2432976909963;489.4088021075468;2093.910875160875;565.8605748605748;2029.8894145070612;689.871931989579;1871.422077922078;742.5202268995372;2134.141083765112;699.290371329879;716.0898430452824;1213.057730470864;837.3603461249058;1142.9870955605718;571.4034486696356;1139.3296791138516;631.0417809664486;1248.97819511852;821.1979434447301;1153.5305269922878;657.2006776127183;1010.2748675180262;667.2086672603145;1113.6258533689522;1199.3608190976784;1026.7212549277267;1083.3925381513804;1243.7476649823916;1174.6050377189617;1205.4062779695691;1092.5300836550834;1058.7989864864865;1292.653762591349;1120.3042333267495;1217.8751780626778;1298.846777065527;1317.0402332361516;1236.8308066083575;1490.7111190137505;1214.4582740635371;1581.3969117570857;1155.22104772268;1709.6216261246252;1171.8625458180607;1662.6969696969695;1067.6969696969697;1614.0748577382383;1311.4275867596377;1482.6148037754592;1043.4026825633382;1443.1666666666665;1155.5366756393;2131.1821637992134;1174.378310458148;2022.1564179809793;1030.892846594601;1878.1031659388645;1138.183133187773;1929.8715120051913;1234.238373350638;2107.6840713813617;1010.7577660277594;2029.327327327327;1122.7297297297298;2080.049485861183;1279.0980077120823
94;3.13;639.4263200431035;805.2631555316091;546.8248899667655;682.9836522051557;852.9898063200815;655.1687782146497;793.0634920634919;794.0920634920634;764.423686527737;769.6769396340866;724.074074074074;514.1259259259259;641.83848059455;560.4213047068538;1159.9534401768444;693.3193792023578;1280.3702524009457;720.6795521451667;1043.6209011386404;760.0475003665151;1094.9406248353616;586.1901901901902;1043.4082397003745;748.0749063670411;1240.0192802056554;575.5739074550129;1142.5695918543445;820.5286910000862;1487.0717677278742;705.0251680029058;1583.2800770712909;640.6321387283238;1451.1458333333333;710.298611111111;1721.3344690516751;722.6462237365133;1704.6143958868895;622.418059125964;1555.676204819277;482.70490294511376;1410.2946723243751;599.9860443187175;1946.3480493998152;538.1694944598338;2012.672320295373;768.7306449751932;1967.9202483285578;488.9536771728749;2093.9207825529184;565.7635236262561;2029.7394801980197;689.6365511551155;1871.392345568487;742.5054461354819;2134.11572571923;699.2305861994375;715.8122158411103;1213.1679229480735;837.0375256195267;1141.991130985653;571.5763852925945;1139.4701076011277;631.3299753289474;1249.7339638157894;821.1979434447301;1147.9585475578406;657.1434676434676;1010.2052154195011;667.2536687631026;1113.734351602276;1199.2443453855044;1026.6870838148698;1083.3456051541648;1243.7227591143835;1174.3791254924754;1205.3789317315764;1092.776001908397;1058.7515108142493;1292.6282836263085;1120.2775692935677;1217.890754063416;1298.816857625011;1317.0314502038439;1236.7943117841194;1490.5709086570012;1214.4993735457313;1581.460788887161;1155.2579692116312;1709.5862088125798;1171.9922209257097;1662.6969696969695;1067.6969696969697;1614.023093577099;1311.4001282976506;1482.6326490131905;1043.3271843697312;1443.0954961056552;1155.5470143357038;2130.2161100196463;1174.4712508185985;2022.1315369615315;1030.8963540743366;1878.0739320920043;1138.1744249726178;1929.9621893744643;1234.4490145672664;2105.513974096796;1009.6312201772324;2029.2643678160919;1122.6637931034484;2077.992287917738;1273.612146529563
95;3.17;639.2803142536476;805.2642424242424;546.6862005478467;682.9828012034667;852.9506387921022;655.8997531939605;792.981308411215;794.0903426791276;764.0361155698234;769.3585777518362;723.5098039215686;513.8562091503268;641.7214415605886;560.3970904281699;1159.8828168234643;693.405321896329;1280.0908693115518;720.7637106184364;1043.4028418662565;760.3807710149173;1094.8058573453;586.200230934761;1043.2943262411347;748.0425531914893;1230.2480719794344;581.1574550128535;1142.3793967677814;820.5480943738658;1486.8749708239322;705.0548510075469;1583.2158362302046;640.5657010428737;1451.0034364261167;710.4158075601374;1723.131455399061;713.9553990610328;1697.0289203084833;598.9720437017995;1555.5073264673865;482.67922632504394;1410.2857276731327;599.4535657389184;1946.6466608340622;537.6777486147564;2012.5494201142462;768.7047487161733;1968.4462209302326;488.7065568475452;2093.9404686510447;565.8468439940891;2028.4457355679701;689.5351210428305;1871.2303547373149;742.4612333483011;2134.033742992669;699.3689090125054;715.6502094554158;1213.1396768402155;836.8023429897447;1141.9733138707986;571.2518696123765;1139.3059313809442;630.9356702369361;1250.3731256085687;820.6407455012853;1147.401349614396;656.9840020980855;1010.1955590523647;667.1527593818985;1113.9867549668875;1199.4643324793622;1026.8806717904924;1083.271299989772;1243.707425590672;1174.1146036704413;1205.3958089288037;1092.5683163627752;1058.6513536980028;1292.5567852437416;1120.2958498023715;1217.8198630745976;1298.7767404641238;1316.8470921155345;1236.6594457455112;1490.4557725616673;1214.4943558502061;1581.4236358934572;1155.233204034135;1709.4331820474029;1172.2811677032553;1661.0;1072.0;1613.8415865384616;1311.3866987179485;1482.521080760095;1043.1670625494853;1442.9298601714027;1155.5235678845286;2129.8219478191595;1174.7494523003386;2022.012084592145;1030.8522006990106;1877.95464914682;1138.143261246464;1930.232089628944;1234.3109260972349;2104.742934051144;1009.7368775235532;2028.978787878788;1122.5363636363636;2080.049485861183;1277.7265424164525
96;3.2;639.6510815531371;805.167853464105;546.764682112069;682.96484375;852.9944879605454;656.5586742094574;793.1253822629968;794.2048929663608;764.4838306629429;769.7316380028418;723.7051282051282;514.1923076923077;641.7621961303125;560.3929221101373;1159.9064198213134;693.3370636455742;1280.2172074020666;720.7059841384282;1043.612634467887;760.2253914577667;1094.8743626136782;586.1948693686589;1043.3224637681158;747.9673913043479;1228.1542416452442;574.1780205655527;1141.4755332496864;820.8525721455458;1486.9783037475345;705.0464289421778;1583.2518689788053;640.5988439306359;1451.1458333333333;710.298611111111;1730.341563786008;707.9958847736625;1685.995501285347;593.4553341902314;1555.6807228915663;482.72657295850064;1410.3652165830079;599.8153002416806;1946.9932683790964;537.1850014762326;2012.6127671865972;768.7240901213172;1969.3868756121449;488.384916748286;2094.0329578639967;565.6963913224864;2029.0309995034404;688.6223309924096;1871.3370635631154;742.5047746941211;2134.144490755584;699.391792241103;715.7550604862857;1213.104383758534;836.6170284938942;1141.864352480024;571.4058144848069;1139.334304318026;631.574195975174;1251.4610369255845;815.6259640102828;1149.6301413881747;657.0348766239428;1010.174383119714;667.272554188635;1114.1108670181604;1199.154779634839;1026.631088311545;1083.3236181418417;1243.696067904075;1174.0103596559813;1205.329945269742;1092.9584804960364;1058.6265599246526;1292.589789196311;1120.2956521739131;1217.842222222222;1298.771911111111;1316.9777323998442;1236.6833916763903;1490.4686510071124;1214.500089653936;1581.5562954932632;1155.2656032213101;1709.4578576225654;1172.4473919856725;1661.0;1072.0;1613.85587529976;1311.406155075939;1482.59175700752;1043.1424943842171;1442.9917903733692;1155.5810841205578;2130.066416287804;1174.458720432233;2022.086509484134;1030.8899722271465;1878.0431168356627;1138.1667123412806;1931.0723180076627;1235.0241379310344;2103.622483577029;1009.3738080101716;2029.1198830409355;1122.5350877192982;2068.9897172236506;1265.4749357326477
97;3.23;639.7223561986423;805.215478742408;546.7056603773585;682.9549865229111;852.896708531832;657.0863288580915;793.0450450450451;794.2012012012011;764.4315738025415;769.6960166177907;723.8581560283687;513.9716312056737;641.8093117854002;560.3808817062445;1159.8904557813723;693.3964237983316;1279.8753284671534;720.9756690997566;1043.538739136839;760.4058526047037;1094.7547130398455;586.1596950232388;1043.2246376811593;748.0;1231.6439588688945;581.1574550128535;1146.5211475894705;813.7320319432121;1486.8788114499066;705.0295841111802;1583.2347450435855;640.5852811849109;1451.1458333333333;710.298611111111;1733.4595959595958;707.2626262626262;1689.443444730077;592.7657455012854;1555.621937965053;482.7208427389014;1410.4052704576977;599.6824780397595;1946.9543932571296;537.5672555132202;2012.548101924077;768.7154330617668;1969.9874021109974;488.1627511065713;2094.0475150758994;565.7183406113537;2028.6333477883782;688.2410378722174;1871.3256490599822;742.5237988660101;2133.854743083004;699.2989679402723;715.8012648409999;1213.1577471511246;837.1102120419933;1140.8574629652683;571.290320742893;1139.300518429898;631.4044370698132;1251.693092428712;823.426735218509;1135.142994858612;657.0736201651455;1010.2293785310734;667.3072176782895;1114.349691490888;1199.631971742722;1027.0082606961773;1083.2967111656692;1243.703902613677;1173.917074443792;1205.281790304691;1093.0579370656671;1058.559381588194;1292.5682746803743;1120.299130090945;1217.8633617626153;1298.7709665955933;1316.8994522691705;1236.6879890453831;1490.5046834914383;1214.5122606049758;1581.6610056095926;1155.2869641294837;1709.4686831136644;1172.8077616311816;1661.0;1072.0;1613.817382265931;1311.443351723035;1483.1270749856897;1042.7585384468612;1442.9921805183196;1155.561438784629;2130.1875938622265;1174.075808031342;2022.017727353306;1030.8910358683447;1878.0112901757261;1138.1383046526448;1929.8692470633544;1235.1139033314075;2099.908465991317;1008.1380849011094;2029.1198830409355;1122.5350877192982;2072.431233933162;1279.241002570694
98;3.27;639.7883746926;805.1961994187345;546.7655652955721;682.9826477860192;852.737771161208;657.9574649085496;793.2012012012011;794.2012012012011;764.4661927793248;769.7134202941032;723.8958333333334;513.7361111111111;641.8305317512634;560.3711272247857;1159.9372120877094;693.3764050119771;1279.8781659388646;721.0611838913148;1043.6563614451904;760.3881797388033;1094.9000625586486;586.2320925868001;1043.3071161048688;748.1086142322097;1230.9460154241644;581.8553984575835;1147.0686408504175;813.5675018982536;1486.947484497029;705.0924210580939;1583.273251788599;640.5979690745442;1451.2943262411347;710.209219858156;1737.9074074074074;706.925925925926;1681.168380462725;594.1449228791773;1555.6806077301944;482.74104683195594;1410.498389026972;599.6946515695479;1947.152385928248;537.4200046441425;2012.5944617874898;768.7245924384322;1970.8257261410788;487.86635546334713;2094.219376735575;565.823819808701;2028.984571832979;687.830644019816;1871.390205724508;742.5586612999404;2133.998578302712;699.1944444444443;715.7301050382766;1213.171681205863;837.3355080806788;1140.6392904353756;571.3503703703703;1139.3032478632479;631.7807498856881;1253.798353909465;824.1128205128205;1137.7435897435896;657.105204011065;1010.2752420470262;667.5338388093232;1114.760039314799;1199.167161879608;1026.661989655552;1083.4824412566197;1243.565530361458;1173.853359425962;1205.1910632746249;1092.5653766888024;1058.8084115716356;1292.60852100619;1120.3214144606875;1217.9616479800675;1298.8271044669868;1316.9880046811002;1236.6830505168714;1490.542909892204;1214.5052706807219;1581.7872023809523;1155.3013136288998;1709.4149144939724;1172.9573871600785;1661.0;1072.0;1613.711793887022;1311.3912626020162;1483.230856817535;1042.7771135781384;1443.0204560697518;1155.6231835457186;2130.3050180598552;1173.830430856553;2022.0690632194085;1030.8998288176613;1878.0630531982845;1138.1520211698146;1929.9999064721285;1235.4697904975683;2104.1702994275647;1009.5974240422721;2029.0863095238094;1122.5892857142858;2067.613110539846;1275.7994858611823
99;3.3;639.7381144238517;805.2001074402364;546.7450795362631;683.0119529073424;851.8553970141365;659.8444312326595;793.1799410029498;794.2772861356932;764.4569994640159;769.7393168640061;723.8231292517006;514.2789115646258;641.828188286809;560.3501915708812;1159.8756390769656;693.4065680991202;1279.6965793197676;721.1916264090177;1043.5828475860203;760.5174746058682;1094.8051058530511;586.2053756745537;1043.0760869565217;748.0;1230.9460154241644;580.4595115681234;1146.9532584269664;813.6224719101124;1486.9333125341236;705.1133816914956;1583.2618937287612;640.7171763978993;1451.2851851851851;710.2;1728.75;689.0;1688.7538560411313;594.1449228791773;1555.6456193101142;482.7734903532949;1410.7163677130045;598.4830904334827;1947.2840103716508;537.1284932296168;2012.5655443711673;768.7332523429365;1971.5711241342567;487.55425324098735;2094.4811254631018;565.3888054470812;2028.8646934460887;687.6300916138125;1871.3218442256043;742.552670844524;2134.0319799170484;699.2558393363894;715.7613643080924;1213.2110303245256;837.0611239612781;1140.0782146834574;571.2375106564365;1139.2596192100027;631.4475998431636;1253.9317201590768;824.3262411347516;1137.3900709219856;657.0585445766511;1010.34230039662;667.8138509670079;1117.1380830489193;1199.183522446966;1026.6728608233293;1083.424732840115;1243.594893136046;1173.7447835159103;1205.1587115284299;1086.6455131853538;1061.36150635553;1292.551865032292;1120.311981020166;1217.9016786570744;1298.7899458211207;1316.930278104191;1236.6890912651781;1490.5273711769605;1214.5072593121504;1581.8621235324144;1155.2858090862685;1709.327678871347;1173.196394580674;1661.0;1072.0;1613.6954603785691;1311.3558710298364;1483.4526748971193;1042.6604002992892;1442.8297016426416;1155.6989607777405;2130.2171022910616;1173.8222007099064;2022.0555162241888;1030.912507374631;1877.9787621912315;1138.1179473156503;1929.790814814815;1236.8673580246912;2102.6240533514183;1009.5681021815303;2028.9514563106795;1122.6181229773463;2061.4183804627246;1276.4877892030847
100;3.33;639.5997503455039;805.300343274932;546.811553158013;683.0040458530007;851.6684207229216;661.737518010399;793.1209439528022;794.3569321533923;764.5223458235753;769.7800546448087;723.830065359477;514.1699346405228;641.8390559115054;560.318273917091;1159.9201345684132;693.401815751878;1279.6567506838608;721.2428683079328;1043.650929688462;760.4976973279151;1094.8381796506505;586.2262478619189;1043.0760869565217;748.0;1240.7172236503857;584.6471722365038;1147.0326422584915;813.7182767240112;1487.0024966840915;705.1148994824581;1583.2941040462429;640.7201541425818;1451.3407407407406;710.0777777777778;1729.2516053706947;665.9640980735552;1677.7204370179948;594.8345115681234;1555.6714297651874;482.7059413386814;1410.8561305361304;598.3141258741259;1947.4510860121634;536.9258615696496;2012.62004621606;768.7192374350087;1970.6666666666665;488.2252977688307;2094.901730712819;565.2808252664515;2028.9949622166246;687.4184158970053;1871.4118568232661;742.5958240119313;2134.4851752021564;703.1184700295212;715.8452423063318;1213.1790472821601;836.7700360245815;1140.1265946175035;571.2704680851064;1139.2229219858154;631.4219211685343;1253.7854156213414;824.2015503875969;1137.2635658914728;656.9495500173069;1010.2509518864658;668.2495499238332;1119.3045284586622;1199.1829495614033;1026.691173245614;1083.4678290387285;1243.5807745718253;1173.682094528339;1205.0958357847942;1086.002578057863;1061.5066361119068;1292.5864295125164;1120.3219367588933;1217.9161100721346;1298.7312316323805;1316.9834411130705;1236.6471683323534;1490.5343084790106;1214.5049351884884;1581.879196000408;1155.2631364146516;1709.1839252959812;1173.373075426602;1664.0;1073.0;1613.6564781387885;1311.2655435218612;1482.7109074451232;1042.1278569812175;1442.8578464293707;1155.718715021267;2130.2714644028556;1173.7693099234677;2022.0688943894388;1030.921617161716;1878.0333333333333;1138.1712204007285;1929.4643501376624;1237.138042343112;2104.9038084020417;1011.1341774636827;2029.03738317757;1122.7165109034268;2066.924807197943;1271.6696658097685
101;3.37;639.5487131534419;805.4227001513937;546.6951033243486;683.0645103324348;851.1673905175534;663.6067076848835;793.1209439528022;794.3569321533923;764.3879199202121;769.8006762509426;723.8581560283687;514.1843971631205;641.7069711406823;560.3340452330102;1159.8244232628815;693.417092600267;1279.4823529411765;721.2894117647058;1043.4823754507322;760.4929722569725;1094.6965552965553;586.1962185962186;1042.9026217228463;747.9700374531835;1232.3419023136246;581.8553984575835;1147.0566439522997;813.8939522998296;1486.9146398503274;705.1041991476977;1583.2308879117486;640.6594924014503;1451.2789855072463;710.1195652173913;1730.9500299222022;666.2226211849193;1684.616323907455;593.4553341902314;1555.578815888084;482.72970272295777;1410.900758416574;597.7647058823529;1947.4802289281997;536.6733148340849;2012.551101856672;768.6976111978714;1970.5372807017543;488.6044197031039;2094.8309428188945;565.7467967106521;2028.4542903248437;687.2346874342244;1871.2614408361328;742.580739081747;2133.7827662255827;707.2405482041588;715.7976295253183;1213.2335269612156;836.3455279424751;1140.0019763676885;571.15141723356;1139.3091269841268;631.1411725626972;1253.7814870176603;824.1801801801801;1137.171171171171;656.8703033436745;1010.3831437435367;668.2473029045643;1119.7639004149378;1199.0631001371742;1026.6613991769548;1083.4080016455825;1243.5737940964723;1173.4871342737722;1204.9827586206898;1088.453305533837;1060.3534879680305;1292.4617911820749;1120.2668375057492;1217.8969842540698;1298.744862556712;1316.8222091541702;1236.6337351759285;1490.4132762312634;1214.4719248156077;1581.877195654381;1155.2550005076657;1708.792688951095;1173.5046929030134;1664.0;1070.0;1613.495670995671;1311.2045855379188;1482.9855424473744;1041.5617626648161;1442.624873267996;1155.7864143291652;2130.1731593424165;1173.7148340049894;2022.0120517342737;1030.9112874779541;1877.9754942151772;1138.188120615833;1929.4034892353377;1237.7477728285078;2104.813610873491;1012.3492063492063;2028.9514563106795;1122.6181229773463;2067.613110539846;1275.1111825192802
102;3.4;639.1920289855072;805.515924136697;546.7982740021575;683.0369021934555;851.2004508409918;665.7936535460378;793.1209439528022;794.3569321533923;764.4770878987094;769.8680545410275;724.0;514.1136363636364;641.7773762593079;560.3447218572054;1159.858036617904;693.4090072683779;1279.484305371921;721.3264776455609;1043.363795053351;760.2671485469833;1094.7709927638086;586.3571242646676;1043.0268199233717;747.8084291187739;1230.9460154241644;575.5739074550129;1147.0444533977973;813.8127853881278;1486.9407915238392;705.1120027007374;1583.2933302561735;640.6563581813986;1451.3946360153257;709.9693486590038;1732.4922973878097;670.5514623799954;1683.926735218509;590.0073907455013;1555.658335416146;482.7060734816296;1411.1993070751275;597.4629832239241;1948.0274725274726;536.4081387362637;2012.6008437355524;768.6971220527046;1970.5710342588081;488.6556259132976;2094.8497598463014;565.5156580211335;2028.8028644219512;686.772292226124;1871.2928411633109;742.5372110365398;2133.583042973287;707.9717935954869;715.8981270785927;1213.2453468697122;836.052723420167;1139.917570318667;571.1976000452821;1139.284428595687;631.0750041030691;1253.5796268942502;823.3030303030301;1136.6969696969697;654.3746031746032;1017.3680776014108;668.3052472941498;1119.8538155911767;1199.1162917966399;1026.7166310950583;1083.4292758089368;1243.5973292244478;1173.5245933764452;1204.9566268208243;1085.5992074463181;1060.4305593954473;1292.4844785718972;1120.2675067270459;1217.960167155686;1298.76144749711;1316.9065100342632;1236.6162506118453;1490.4854103524096;1214.4889166220953;1581.903596757852;1155.249138804458;1708.5525774312323;1173.6461988304093;1664.0;1070.0;1613.5743639136367;1311.1351633357413;1483.2047140464224;1041.0211773151473;1442.598507968803;1155.9206510681588;2130.360849207876;1173.791161567571;2022.0750909304234;1030.9751847940865;1877.602600074822;1138.4098391320613;1929.00353837779;1237.7569406641262;2105.7230624626163;1012.973938306417;2029.057142857143;1122.7936507936508;2051.09383033419;1280.6176092544988
103;3.43;638.7926136363636;805.6926406926407;546.6713811063217;683.0468301005747;851.026061442872;666.1814520768611;792.9655172413793;794.5689655172414;764.3843718800983;769.8744977719336;724.1418439716311;514.2482269503546;641.674043715847;560.3583060109289;1159.7608645559703;693.389464952302;1279.362452894827;721.4863700876033;1043.2533952209042;760.2243915616788;1094.5813228294764;587.5101482575633;1042.853046594982;747.8530465949821;1227.456298200514;569.2924164524421;1146.927421899653;813.3600504891133;1486.858119524812;705.1141178611348;1583.2294131292044;640.628160519601;1451.2437275985662;709.8745519713261;1734.325567136726;672.002656856734;1683.926735218509;585.1802699228792;1555.634556193328;482.70210465019545;1411.1492174851592;597.193649937039;1948.328895804518;535.8362148455509;2012.5151672733575;768.6807650083781;1971.4965;488.1916666666666;2095.3022706630336;565.5674841053587;2028.2351227632128;686.8271604938271;1871.1935291040872;742.5238735709482;2134.0022425116126;707.9319237546051;715.8205844685062;1213.2892653393876;835.5073248799705;1139.7043374779432;571.2400546354789;1139.3943998634113;630.8283849918434;1253.479336595976;823.2948717948717;1130.5384615384614;635.0938303341902;1053.2348971722365;668.1970250169032;1119.979851250845;1199.4818515382444;1027.01411233418;1083.2526568567341;1243.700235029634;1173.4159165035876;1204.9076320939334;1088.1661401377073;1059.1915755366545;1292.4305035782286;1120.268793907163;1217.9411608093717;1298.7759140930066;1316.7635670284542;1236.6073139728169;1490.3574991093694;1214.4792779954873;1582.036591555014;1155.6833130328866;1708.3680521861015;1173.689309396733;1664.0;1070.0;1613.4079865287467;1311.1020768182182;1483.562701363073;1040.1613382899627;1442.526423457211;1156.0010228435049;2130.181619817738;1173.8170324733667;2021.976102618169;1030.9700111286827;1877.7564102564102;1138.2346153846154;1928.6565629228687;1237.746955345061;2106.2735084306096;1014.0103761348897;2028.9514563106795;1122.6181229773463;2058.6651670951155;1281.9942159383033
104;3.47;638.5021503915976;805.8177826067273;546.7946436595668;683.0344657140289;851.1630827455703;666.5047307758473;793.0446428571429;794.6696428571429;764.427587549585;769.8828210557057;724.2666666666665;514.16;641.7305883639544;560.3739610673665;1159.842991169978;693.3879231052243;1279.2727762275417;721.5433984432369;1043.2781056358808;760.0267778105635;1094.361192095886;587.1504157218443;1043.183908045977;747.8084291187739;1229.5501285347043;583.9492287917737;1146.622807017544;813.0447196422427;1486.997136758811;705.2521994898224;1583.2728671436264;640.611816293561;1451.3108614232208;709.9700374531835;1737.4259915611813;672.9714767932488;1682.547557840617;588.6282133676093;1555.7768615692155;482.7145593869731;1411.3579913606911;596.9850611951043;1948.593518201529;536.2096884628552;2012.5640448140448;768.7129244629244;1972.3148148148148;487.9674211248285;2097.3734247181073;568.5829464219913;2028.7353485502776;686.6001782164644;1871.258512544803;742.5119474313022;2134.0713601532566;708.3347701149426;715.9539081668419;1213.2785372122912;834.8403508771929;1139.505582137161;571.4180529354599;1139.4765906362545;630.7317611586711;1253.2727615355623;823.2395833333333;1131.015625;624.5070694087403;1087.2239717223651;668.3727055067837;1120.0977653631285;1199.0802317319778;1026.7437284800787;1083.3320040899794;1243.693353783231;1173.4844270323213;1204.874959190336;1088.0053867181218;1059.1952082328348;1292.542488818732;1120.3127466456197;1218.1355252606254;1298.8045977011495;1316.8973454794786;1236.61249877559;1490.5064410804391;1214.4962303354112;1583.117941271378;1157.707217381951;1708.5086104832633;1173.85189968787;1664.0;1070.0;1613.6565437454808;1311.4041937816341;1484.0006346788525;1039.485783193704;1442.619649362477;1156.075591985428;2130.21322484825;1173.7392483533515;2022.0632526598854;1031.0016368525662;1877.9730171708914;1138.277823203416;1927.8138401559454;1235.164609053498;2106.7088409871913;1014.5483442674164;2029.0776699029127;1122.588996763754;2067.613110539846;1283.3708226221079
