Frame;Time;X_Arena0_5A_CMA_5;Y_Arena0_5A_CMA_5;X_Arena0_5A_CMA_2;Y_Arena0_5A_CMA_2;X_Arena0_5A_CMA_4;Y_Arena0_5A_CMA_4;X_Arena0_5A_CMA_3;Y_Arena0_5A_CMA_3;X_Arena0_5A_CMA_1;Y_Arena0_5A_CMA_1;X_Arena0_5A_CMA_6;Y_Arena0_5A_CMA_6;X_Arena0_5A_CMA_7;Y_Arena0_5A_CMA_7;X_Arena1_5A_HSA_6;Y_Arena1_5A_HSA_6;X_Arena1_5A_HSA_1;Y_Arena1_5A_HSA_1;X_Arena1_5A_HSA_7;Y_Arena1_5A_HSA_7;X_Arena1_5A_HSA_2;Y_Arena1_5A_HSA_2;X_Arena1_5A_HSA_3;Y_Arena1_5A_HSA_3;X_Arena1_5A_HSA_5;Y_Arena1_5A_HSA_5;X_Arena1_5A_HSA_4;Y_Arena1_5A_HSA_4;X_Arena2_5A_HTB_4;Y_Arena2_5A_HTB_4;X_Arena2_5A_HTB_2;Y_Arena2_5A_HTB_2;X_Arena2_5A_HTB_6;Y_Arena2_5A_HTB_6;X_Arena2_5A_HTB_5;Y_Arena2_5A_HTB_5;X_Arena2_5A_HTB_7;Y_Arena2_5A_HTB_7;X_Arena2_5A_HTB_3;Y_Arena2_5A_HTB_3;X_Arena2_5A_HTB_1;Y_Arena2_5A_HTB_1;X_Arena3_5A_ControlB_2;Y_Arena3_5A_ControlB_2;X_Arena3_5A_ControlB_6;Y_Arena3_5A_ControlB_6;X_Arena3_5A_ControlB_5;Y_Arena3_5A_ControlB_5;X_Arena3_5A_ControlB_4;Y_Arena3_5A_ControlB_4;X_Arena3_5A_ControlB_1;Y_Arena3_5A_ControlB_1;X_Arena3_5A_ControlB_7;Y_Arena3_5A_ControlB_7;X_Arena3_5A_ControlB_3;Y_Arena3_5A_ControlB_3;X_Arena4_5A_CMB_6;Y_Arena4_5A_CMB_6;X_Arena4_5A_CMB_2;Y_Arena4_5A_CMB_2;X_Arena4_5A_CMB_5;Y_Arena4_5A_CMB_5;X_Arena4_5A_CMB_3;Y_Arena4_5A_CMB_3;X_Arena4_5A_CMB_1;Y_Arena4_5A_CMB_1;X_Arena4_5A_CMB_4;Y_Arena4_5A_CMB_4;X_Arena4_5A_CMB_7;Y_Arena4_5A_CMB_7;X_Arena5_5A_ControlA_5;Y_Arena5_5A_ControlA_5;X_Arena5_5A_ControlA_6;Y_Arena5_5A_ControlA_6;X_Arena5_5A_ControlA_1;Y_Arena5_5A_ControlA_1;X_Arena5_5A_ControlA_2;Y_Arena5_5A_ControlA_2;X_Arena5_5A_ControlA_7;Y_Arena5_5A_ControlA_7;X_Arena5_5A_ControlA_3;Y_Arena5_5A_ControlA_3;X_Arena5_5A_ControlA_4;Y_Arena5_5A_ControlA_4;X_Arena6_5A_HTA_3;Y_Arena6_5A_HTA_3;X_Arena6_5A_HTA_2;Y_Arena6_5A_HTA_2;X_Arena6_5A_HTA_5;Y_Arena6_5A_HTA_5;X_Arena6_5A_HTA_1;Y_Arena6_5A_HTA_1;X_Arena6_5A_HTA_7;Y_Arena6_5A_HTA_7;X_Arena6_5A_HTA_6;Y_Arena6_5A_HTA_6;X_Arena6_5A_HTA_4;Y_Arena6_5A_HTA_4;X_Arena7_5A_HSB_4;Y_Arena7_5A_HSB_4;X_Arena7_5A_HSB_2;Y_Arena7_5A_HSB_2;X_Arena7_5A_HSB_7;Y_Arena7_5A_HSB_7;X_Arena7_5A_HSB_5;Y_Arena7_5A_HSB_5;X_Arena7_5A_HSB_6;Y_Arena7_5A_HSB_6;X_Arena7_5A_HSB_1;Y_Arena7_5A_HSB_1;X_Arena7_5A_HSB_3;Y_Arena7_5A_HSB_3
89;1.48;710.7555555555555;772.2222222222222;876.7872423181641;578.8721800855698;850.637092492301;810.9970266539237;925.7016225244571;723.5481985206394;743.2301587301587;582.3650793650793;726.9633181491249;774.5699672340766;804.5706940874036;671.0623393316196;1163.1272493573265;549.2525706940874;1166.0;544.0;1213.8984159197248;697.342183888607;1289.2301587301586;627.3650793650793;1317.0;679.0;1115.145263881726;786.8461979256202;1254.0624616329035;819.3928790669122;1474.7634452727812;747.0143629026742;1722.2549019607843;661.3088235294117;1513.5955688874853;582.6380907272918;1477.7849462365589;732.3010752688172;1559.4259259259259;683.2037037037037;1689.199810922033;788.7975753531308;1634.4196070145786;577.5685611662793;2101.7397628818967;640.662015503876;1885.1858496781713;625.64933353606;1885.6161344537816;750.1808403361345;1994.749766718507;812.6618973561431;1987.5750591016547;566.6630131098216;1976.284650439035;707.8260531288206;2083.9180094480034;730.3467935028797;712.7209971236817;987.3486204325129;958.5925925925926;1102.3086419753085;706.8817534552562;1096.4829912978732;854.6566656461544;1231.9186991869917;867.2595189003436;956.0768384879724;865.0694444444443;1229.9791666666667;807.9540646721063;1109.744106980961;1160.6906051229155;1232.987450575898;1074.036990437846;1113.4263965777554;1181.0;1000.5;1299.134099616858;1013.0344827586207;1222.2917737789203;982.0048200514138;1282.5;1136.0;1289.5674579426823;1232.5393310725447;1742.4927536231883;1142.0144927536232;1713.5;1107.0;1516.3030303030303;1208.6969696969697;1602.6439588688945;1069.2474293059126;1652.2072072072071;1087.3153153153153;1492.9980055843637;1009.1716527057571;1630.9342139342136;1230.081067081067;2024.0;1252.0;2112.7138047138046;1021.3501683501682;2011.0202020202016;1154.262626262626;1915.6767515923566;1173.6992569002123;1884.502487562189;1056.7363184079602;1976.1563421828907;967.8200589970501;2096.870179948586;1110.3181233933162
90;1.5;711.7246376811594;772.5942028985506;876.6927511168757;579.2903876639285;850.3025210084033;809.8788647534485;925.6999463231348;723.6973221208325;743.2301587301587;582.3650793650793;727.4192928415343;774.7749782797567;811.5565552699229;666.1722365038561;1167.4492287917737;556.1677377892031;1164.5;543.0;1213.8620592064299;697.5496122714666;1299.7583333333332;642.5;1308.6349206349205;683.7936507936507;1115.2010165039117;787.1189538004683;1254.0094951366373;819.5399104523699;1472.5722437200761;744.0611049168142;1722.2549019607843;661.3088235294117;1513.676538542323;582.7391304347826;1479.0;733.0;1558.3100775193798;682.6201550387597;1689.2170749319557;788.8715769593956;1634.7316853621383;577.6856391081567;2101.8247375418327;640.5445835052491;1885.0008739461236;625.5330557269175;1885.5859872611466;750.2027042127612;1994.8572911799822;812.8579141359081;1987.4666559018247;566.8762043167015;1976.3477800089245;707.7758255243194;2084.169921875;730.3932942708333;712.704834605598;987.6594041560644;958.6783625730993;1102.6783625730993;706.8870365181656;1096.6508826001682;854.5175706905927;1232.1782218597064;867.2675709001234;956.1557747636663;865.7925925925925;1230.1037037037036;807.9180451695747;1109.809351159453;1160.7366795366795;1233.0541827541826;1073.9835586713402;1113.5002086463028;1182.3643410852712;1004.7131782945736;1298.7992424242423;1011.9053030303029;1227.7776349614396;977.2046915167095;1282.5;1136.0;1289.5918110027208;1232.5520605216007;1742.253333333333;1142.6533333333332;1721.2943444730076;1088.0919023136246;1501.9623704236321;1203.7881838336627;1599.8521850899742;1071.3412596401029;1648.5;1088.5;1493.0351435581194;1009.3403620449573;1631.1614041969015;1230.4885925344838;2023.5;1253.0;2110.823529411765;1019.4166666666666;2011.6666666666665;1154.4539007092199;1918.607142857143;1179.857142857143;1884.6470588235295;1056.1241830065358;1976.1884057971013;967.5623188405797;2091.281491002571;1109.6195372750644
91;1.52;712.5;772.0;877.3371223304792;578.6302037201062;850.2216769563611;808.8496649253337;926.5687160940325;725.0927064496684;742.6761904761904;582.247619047619;727.3632156551632;774.365251884173;805.9678663239075;673.8566838046272;1163.1272493573265;552.7101542416452;1169.0;545.5;1214.3505102894428;697.2245273548602;1291.2631578947369;644.921052631579;1288.8486327204148;680.9192126355492;1115.406976744186;786.6477998176014;1254.2458704422622;819.2272208266728;1472.8310327367192;743.776875151355;1722.7474747474746;661.6363636363636;1514.1934431323803;582.6698259788689;1477.5;739.0;1558.0579710144925;682.3405797101449;1689.4804689670498;788.930821803634;1635.4659885568976;577.632054813873;2102.2698456449834;640.5762587284087;1885.2415608547537;626.5007226179415;1885.9768659236745;750.5570753123944;1995.1655718903137;812.7627984568866;1988.1360187762675;566.8043774903116;1976.5262948433679;708.4926942975724;2084.360705714471;730.5696309268989;712.8643011774644;987.0241829030043;959.0333333333333;1102.0833333333333;706.8850542721959;1096.0114574635866;854.423505989771;1231.2281948306045;867.3304467353951;955.7339518900343;864.986111111111;1229.5347222222222;807.9163647342995;1109.3900966183573;1160.638539258498;1232.708622313554;1074.1023329577229;1113.282625933809;1183.2518518518518;1008.2592592592592;1298.9116465863453;1011.4578313253012;1262.0642673521852;956.6327120822623;1282.0;1136.0;1289.511911911912;1232.3645645645645;1742.0;1143.5;1687.095115681234;1062.9659383033418;1502.1374289772727;1203.7111742424242;1600.5501285347043;1072.039203084833;1643.434599156118;1099.168776371308;1493.4059735249118;1009.8282445287034;1630.6608515473563;1230.7654568544883;2025.0;1251.0;2106.767790262172;1014.63670411985;2007.0;1161.0;1925.7204301075267;1175.6881720430106;1884.7169811320755;1056.0440251572327;1976.2797619047617;967.9404761904761;2094.7744215938305;1111.71529562982
92;1.53;712.5;772.0;877.6246149332551;579.0908513031147;850.477147983956;809.573253113785;926.4656670236819;725.5789598952755;742.8888888888888;582.6565656565656;726.0254159215303;774.4189833631386;800.3791773778921;668.2679948586119;1160.5340616966582;556.1677377892031;1176.4876067704238;532.9575538437352;1225.2619047619046;694.095238095238;1282.5;639.0;1257.5055088702147;690.7850776674306;1115.6089306029578;787.1050625711034;1254.3219099840073;819.741908460894;1472.9678805102108;744.374859559844;1723.0645161290322;661.5967741935484;1514.1295752895753;583.2152380952381;1477.0;739.0;1558.673758865248;683.5957446808511;1689.9675551057128;790.9729532163742;1634.9468769454243;577.9811164141938;2102.030585227791;640.7513923126083;1885.3192960726633;626.7083655880683;1885.3086068318821;750.6042643447197;1995.4190490988192;813.2242075823493;1988.175217133301;566.8151265037492;1976.8142570281125;708.8878848728247;2084.10165118679;732.1150670794633;713.0122634527962;987.8409451316206;959.1699346405228;1102.424836601307;707.4517549896765;1096.8291810048177;854.8738720538719;1232.34265993266;867.6219537169773;956.2906683050037;865.7320261437908;1229.7712418300653;808.2488898923759;1110.4103258824414;1160.7833871314824;1233.414590058102;1074.3245767659078;1113.8679843215743;1184.471111111111;1010.6488888888888;1298.7366255144032;1014.19341563786;1258.6356041131105;960.7471079691517;1296.1971712538225;1157.0733180428133;1289.9052755154448;1231.0156284393572;1744.0;1141.0;1687.793059125964;1066.4556555269924;1502.5991672531081;1204.1557588552662;1604.0398457583547;1074.1330334190231;1643.6398467432948;1099.2681992337164;1494.5647778664538;1010.4330274009044;1629.7739306207616;1231.676577986437;2021.0;1258.0;2106.6702898550725;1014.5434782608696;2009.3655913978494;1163.4623655913977;1925.9411764705883;1175.6078431372548;1885.0;1057.0;1976.2491228070173;968.3719298245613;2094.0758354755785;1108.2223650385604
93;1.55;712.5;771.7166666666666;877.8222189363694;578.2671398294642;850.5955498775684;809.0715426381348;926.1421129645888;724.9661691542289;743.0;582.0;726.0809678291429;773.6525547445256;806.6664524421594;664.0764781491002;1163.9916452442158;549.2525706940874;1176.7501183898974;532.6051565377531;1225.3974358974358;694.102564102564;1285.6201550387595;632.6201550387597;1245.8290598290598;702.1880341880342;1115.4787330831343;786.7362674854999;1254.2805325987144;819.2497704315886;1472.7878370098038;744.0639662114845;1722.7708333333333;661.546875;1514.1397568108357;582.799394592376;1475.659863945578;740.5034013605442;1559.0522875816991;683.0065359477123;1688.8932152406417;790.6536319073083;1634.8548331613347;577.6581355349157;2102.085105416212;640.6035078153399;1885.2540911672086;626.5554178927262;1885.2315870654986;750.4441690078773;1995.4988726338418;813.0160977400241;1988.1059627596596;566.8161123668066;1976.5601207445916;708.7934484878975;2083.865411436541;731.9373018891847;712.87922705314;987.2188246536073;958.8479532163742;1101.8479532163742;707.2940983452866;1096.3719120611258;854.4922634162856;1231.9125444388014;867.5041896586961;955.7790040193472;865.8125;1229.7430555555554;807.9848690153568;1109.4528756398674;1160.6643548248994;1232.7620087336245;1074.0201969829197;1113.2442338860492;1185.7172413793103;1014.3862068965517;1298.7006802721087;1015.6122448979592;1255.206940874036;960.0613753213368;1295.1167366791951;1158.737710958803;1289.5762605042016;1231.4935574229692;1744.0;1140.0;1680.813624678663;1068.5494858611826;1502.2310430758278;1203.820102052925;1599.8521850899742;1074.1330334190231;1643.547619047619;1099.1626984126983;1494.3064940319643;1010.1114033313102;1629.9915586965058;1231.2249705535924;2021.0;1257.0;2106.8498168498168;1014.6227106227105;2009.9761904761904;1163.7539682539682;1925.095238095238;1175.7380952380952;1884.8480392156862;1056.9117647058824;1976.4260869565217;967.5623188405797;2091.281491002571;1104.7294344473007
94;1.57;712.7936507936507;772.3015873015872;877.2217910447761;578.7554726368159;850.5314133333333;809.9781333333333;926.0409778403096;725.3845116660804;742.7555555555555;582.5;726.2301298290057;774.6356871437619;806.6664524421594;675.952442159383;1161.3984575835475;550.1169665809769;1169.0;520.0;1225.4057971014493;694.7246376811594;1285.1843971631206;633.2269503546099;1245.3495934959349;701.5934959349593;1115.3250972317546;786.959219858156;1254.141222247654;819.5153734645609;1472.819609395619;743.8734274654702;1722.4777777777776;661.7;1514.1200506970847;583.0908491761724;1474.9777777777776;741.4777777777778;1559.141843971631;682.7517730496454;1689.202194092827;790.407369901547;1634.47081990691;578.1298961689939;2101.865050174817;640.6250737864958;1884.8979907264297;626.6194744976816;1885.0652004887258;750.4296901032989;1995.5283147362354;812.9595054743569;1988.034539299693;567.3113826298529;1976.3073688994941;708.4689506278052;2083.8771328893117;731.7936568347606;712.8689317807199;987.8023608230977;959.0333333333333;1102.0833333333333;707.243920688365;1096.8162177328843;854.6924920667071;1232.2571737222333;867.4343040743778;956.1300246103364;865.9230769230769;1230.2692307692307;808.0221819827976;1109.7751622151802;1160.7559170324466;1233.0512952921936;1073.9493326639051;1113.4487678339817;1184.357142857143;1008.6428571428571;1298.904761904762;1017.1984126984125;1262.75;957.3184447300771;1295.5713434614238;1159.6745606196007;1289.8289611752361;1231.575725778244;1745.0;1139.5;1684.3033419023136;1059.4762210796914;1502.3571597913701;1204.0289236605024;1599.8521850899742;1076.2268637532134;1643.089201877934;1099.0610328638497;1494.3435652116136;1009.5115939140255;1629.5940179204538;1231.9657061819119;2021.0;1257.0;2106.6702898550725;1014.5434782608696;2009.1085271317827;1163.2248062015503;1925.3010752688172;1175.7849462365589;1884.758064516129;1056.5;1976.4260869565217;967.5623188405797;2093.3772493573265;1102.633676092545
95;1.58;713.0;772.0;877.1341104966871;578.5600059781797;849.5971504618757;808.1412765513281;926.5867046872215;725.6271609338798;742.895238095238;582.1904761904761;725.3954587937764;773.6261751608115;808.0636246786632;673.1580976863754;1163.1272493573265;553.5745501285347;1168.0;518.0;1225.5;694.5;1280.642857142857;639.7261904761905;1245.3405797101448;702.0579710144928;1115.1634427173287;786.6774323546343;1254.105255152483;819.3068674423911;1473.0268745557923;744.5721170931058;1722.2643678160919;661.1724137931035;1514.248489425982;582.9881671701913;1475.2156862745096;743.2156862745097;1558.6993464052287;683.3986928104574;1691.1432225063938;790.5140664961637;1633.845592403628;578.3141298185941;2101.6163539117033;640.5164989574835;1885.948026059899;626.4657234539089;1885.0858293342158;750.569805284351;1995.353822774197;812.9820782895771;1987.6235842410447;566.6435267978106;1976.191611328679;708.3169305862988;2083.6263708237693;731.6228640652894;712.7264015333014;987.3741148911249;958.3928571428571;1102.0;706.9653449161646;1096.3844752697212;854.3541341653666;1231.1607210955103;867.2551525144271;955.8666529266281;865.375;1229.8125;807.7506105006105;1109.4124694749694;1160.7227893354006;1232.684843002972;1073.779761904762;1113.2753604963111;1178.0;985.0;1299.5309734513273;1018.6519174041297;1256.5784061696659;953.8897814910026;1295.5181532944869;1159.4549529359033;1289.567059483726;1231.4614898989898;1745.0;1138.0;1685.6992287917737;1067.8515424164525;1502.0301456542502;1203.7347182425979;1604.0398457583547;1080.4145244215938;1643.9898989898988;1096.9595959595958;1493.518088109776;1009.3481058367802;1629.0115791575165;1231.688294403407;2020.6969696969695;1257.6969696969697;2108.4;1019.1304347826087;2012.6825396825395;1160.1904761904761;1925.3010752688172;1175.7849462365589;1884.9219858156027;1055.6241134751772;1976.3669467787115;967.4425770308122;2084.9942159383036;1097.7435732647814
96;1.6;713.0;772.0;877.2500995619274;578.3366188769414;850.2504378283713;809.3678289019795;926.3319725476274;725.4694710685126;742.895238095238;582.1904761904761;725.3566844189539;773.4812781646866;803.8721079691518;666.1722365038561;1163.1272493573265;549.2525706940874;1174.0;513.0;1225.1014492753623;694.2753623188405;1281.6140350877192;640.1286549707602;1244.8070175438595;701.0;1115.1622072616376;786.6569998273778;1254.0717995722578;819.256416131989;1472.4696900290119;743.1160482516414;1722.4615384615386;660.7641025641025;1514.0904132893024;583.1411488041629;1473.7532467532467;741.5844155844156;1558.7163120567375;683.1843971631205;1690.942113375578;790.416338414112;1633.8542863220591;578.2938381904559;2101.5670654341125;640.4327533079572;1885.2844477836213;625.5396944653143;1885.024471449975;750.386715498585;1995.375727086936;812.8999109154745;1987.6767185473411;566.509943795936;1976.1806192335994;708.2892398256636;2083.606440978826;731.3849372384938;712.704260651629;987.0153042179917;958.3928571428571;1102.0;707.0208916246968;1096.2409531803767;854.3001805853692;1231.7002282871647;867.1356732348112;955.7833880678706;865.6900584795321;1230.0409356725145;807.6617804244922;1109.310047335471;1160.6266580811332;1232.6593260356299;1073.775457138064;1113.1517782251299;1181.191919191919;999.4141414141413;1299.6504854368932;1018.6472491909384;1255.206940874036;951.8325835475579;1295.4295417226451;1159.3619943275114;1289.643484879939;1231.3818420870527;1745.0;1138.0;1685.0012853470437;1066.4556555269924;1501.994644769725;1203.7327145067236;1601.2480719794344;1075.5289203084833;1643.5416666666667;1096.875;1493.3655213270142;1009.3599921011058;1630.158822740681;1231.21346205417;2020.6969696969695;1257.6969696969697;2109.2408963585435;1020.5770308123249;2009.9047619047617;1163.9659863945578;1925.8095238095236;1175.438095238095;1884.863945578231;1055.721088435374;1976.4435028248586;967.3135593220339;2087.788560411311;1098.4421593830334
97;1.62;712.5;772.0;876.9619216730787;578.7760678701785;850.6806159128707;809.8919469928643;926.2060736232921;725.7921961696796;742.895238095238;582.1904761904761;726.6537008759946;773.8308821559644;801.0777634961439;671.0623393316196;1159.6696658097685;543.2017994858612;1174.0;514.0;1224.5555555555557;693.9506172839506;1281.8218390804595;640.0459770114942;1245.048611111111;705.0138888888888;1115.2135290731146;786.7812320092112;1254.0476517230863;819.3192284232997;1472.189320070676;743.2278210413803;1722.2555555555555;661.9166666666666;1514.2799015990158;583.5908979089791;1473.703196347032;741.8401826484018;1558.722222222222;683.3333333333334;1691.0426954732511;790.3265889346135;1634.1390799656062;577.621381484666;2101.420080212699;640.6604929926546;1884.9896483483026;625.5627442025676;1885.0506848555426;750.4425774968114;1995.3991524093549;812.8570606393554;1987.6817099567097;566.5777056277057;1976.1244740134196;708.2977936995337;2083.4633529374564;731.5319041295137;712.7262763966853;987.3105586741513;958.5;1102.216049382716;707.0180571108623;1096.4127472937662;854.3679627172841;1231.8934925332517;867.2134892947533;955.9131267528558;866.0292397660818;1230.2748538011695;807.6390736069709;1109.4340747534968;1160.7762580645162;1232.6424946236557;1073.7254852849092;1113.728323940722;1181.0952380952378;999.8190476190475;1299.378277153558;1021.3632958801497;1260.6928020565554;953.8897814910026;1295.451223172745;1159.546750712892;1289.7976485148515;1231.5030940594058;1745.0;1137.0;1683.6053984575835;1062.267994858612;1502.0028658427368;1203.7691802495672;1598.456298200514;1076.9248071979434;1645.0;1097.8095238095236;1493.3964551624167;1009.4376358964222;1630.267294966914;1231.3013835973532;2019.5;1259.0;2115.0;1021.5;2009.161616161616;1165.050505050505;1926.2015503875966;1174.9147286821703;1884.9219858156027;1055.6241134751772;1976.5575221238937;967.4129793510324;2094.7744215938305;1104.030848329049
98;1.63;712.5;772.0;877.1991284763023;578.6814531923227;850.6379015903511;810.0453089977585;926.0002988464526;725.8190783575399;742.8070175438596;582.0;726.6476801711458;773.8013103356062;799.6805912596401;667.5694087403599;1155.3476863753212;543.2017994858612;1174.0;513.5;1223.5259259259258;692.1925925925925;1296.2051923504557;636.1847342672893;1244.3333333333333;706.0;1115.1264685556323;786.7931928127159;1254.0044993517881;819.3347060169298;1472.2343467364062;743.3698376375721;1723.7166666666667;659.9555555555555;1514.3439638852483;583.4159992233386;1474.0;741.0;1558.6666666666667;683.0;1690.8991250643335;790.3902327443243;1633.8141080011308;577.6823579304495;2101.3120806880092;640.6190283218514;1884.9484655764181;625.8298001211388;1884.9691686040073;750.5576774050702;1995.3237737031814;812.814553622734;1987.699859215941;566.62102014295;1976.0732981320614;708.332197808437;2083.5024988928953;731.4339216802682;712.6050393195313;987.3258438987856;958.8571428571429;1102.0535714285713;706.9988850174216;1096.3455981416955;854.4081736649001;1231.9710898219867;867.1440481071476;955.9238759054256;866.0292397660818;1230.2748538011695;807.5675634594922;1109.436616507068;1160.6923076923076;1232.605154105154;1073.6552583766425;1113.3030802383064;1181.1075268817203;1000.3118279569892;1299.4139194139193;1021.2783882783882;1258.6356041131105;953.2040488431877;1295.3563661078388;1157.6314756079141;1289.6727160239225;1231.589331133567;1745.0;1137.5;1680.1156812339332;1074.1330334190231;1501.942551293488;1203.6782039845375;1602.6439588688945;1078.3206940874036;1646.6345381526103;1099.3293172690762;1493.3590047393366;1009.5061874670879;1630.3883620411584;1231.3823624282304;2019.405797101449;1259.2753623188405;2118.6190476190473;1021.7472527472528;2009.3333333333333;1165.2222222222222;1926.1052631578948;1174.9561403508771;1884.7943262411347;1055.7943262411347;1976.4064327485378;967.3245614035088;2083.5970437017995;1101.236503856041
99;1.65;713.0;772.0;877.2969634332397;578.4989910920813;850.5893286332318;810.0133525610212;926.0395915442493;725.6766989131733;742.8373983739837;581.7723577235772;726.5446167858769;773.7314956200273;800.3791773778921;666.870822622108;1157.9408740359897;546.659383033419;1174.0;512.5;1223.9;691.9333333333333;1297.6133929557247;636.5321298443193;1250.2905982905982;696.1452991452991;1115.1648881239244;786.7411359724613;1254.0460617227084;819.191079379702;1471.5;745.0;1723.2046783625728;659.8888888888888;1514.2490618022896;583.5366490903044;1472.1057764275963;743.3639105358164;1558.9615384615386;682.6089743589744;1690.8477812177503;790.317222795551;1633.9253667871571;577.5413565809058;2101.2595093405357;640.4973666441593;1884.8747544946366;625.8864380319283;1884.9803562510403;750.3133011486599;1995.4023529411766;812.7732810457516;1987.5577317362684;566.5336138987806;1976.0013003165986;708.3156942559928;2083.3900239626687;731.4196620002522;712.3934899052327;987.8992583436341;958.8571428571429;1102.0535714285713;706.9462530855573;1096.2928135624795;854.370194458785;1231.574771984168;867.0900697578991;955.831965531391;865.8518518518518;1230.1666666666667;807.5547456340166;1109.4157175398634;1160.6990232778278;1232.6126672690502;1073.6347840755734;1113.3215671390012;1181.1075268817203;999.3118279569892;1307.0925925925926;1024.9074074074074;1269.6073264781492;958.6899100257069;1295.1609844208624;1157.8435312711672;1289.6819773429454;1231.4819086852042;1746.9770114942528;1136.3218390804595;1678.0218508997427;1069.9453727506427;1501.9791777896423;1203.6601411876372;1604.0398457583547;1079.7165809768637;1646.643274853801;1098.5497076023391;1492.820527596363;1005.9277756434883;1630.4428945645054;1231.8927308447937;2019.301587301587;1259.2063492063492;2118.5880149812733;1021.6629213483146;2011.3958333333333;1161.1041666666665;1925.2836879432623;1173.078014184397;1884.7943262411347;1055.7943262411347;1976.4064327485378;967.3245614035088;2086.391388174807;1097.7435732647814
100;1.67;712.2444444444444;771.7777777777777;877.080377210984;578.7770937164076;850.6944177093359;810.178323173992;926.1663093962129;725.7327021555317;743.027027027027;582.1801801801801;726.6317747216764;772.7281990831696;804.5706940874036;671.0623393316196;1151.8901028277635;546.659383033419;1174.5;512.0;1224.0;692.0;1297.6879713735204;636.7136801541425;1250.1544715447153;695.4552845528455;1115.2403862734955;786.8683681094441;1254.1785386029412;819.1626072303922;1471.9710144927535;745.2753623188405;1723.4642857142858;659.8273809523808;1513.3600761217947;584.7321213942307;1472.0824697188332;743.4723206086843;1559.141843971631;682.7517730496454;1690.9339979374356;790.3144264924945;1634.0975644596813;577.4663952574816;2101.428217263917;640.513139508677;1885.0506751631012;625.8682041167248;1884.9241821396993;750.2662466843501;1995.4052143866813;812.7805874038008;1987.6439603316535;566.3967918495638;1976.1361215006232;708.227416978352;2083.588675213675;731.4831573655102;711.6648742842917;988.6895195419467;958.948275862069;1102.051724137931;706.9607925604;1096.1277162484228;854.4638940616594;1231.5909028208841;867.121156337356;955.9064566714392;865.28;1230.1066666666666;807.7906167234203;1109.410215664018;1160.776503436426;1232.6657646048109;1073.916361184848;1113.417772721527;1181.2222222222222;1000.2444444444444;1294.1519607843136;1032.549019607843;1266.1786632390745;954.5755141388174;1295.1834084084082;1157.848048048048;1289.7803186375497;1231.539417662409;1748.0;1135.0;1684.3033419023136;1076.9248071979434;1502.2951118963483;1203.8606007067137;1602.6439588688945;1079.7165809768637;1646.7488584474884;1099.1963470319633;1478.0;1001.5;1630.6943137254902;1232.0203921568627;2016.0;1263.5;2118.592156862745;1021.6509803921568;2012.1449275362318;1161.963768115942;1925.6153846153845;1173.5192307692307;1884.910569105691;1055.162601626016;1976.4597701149423;967.3706896551724;2088.487146529563;1099.8393316195372
101;1.68;712.7936507936507;772.6984126984127;877.3975721505833;579.546029946625;850.7983296095329;810.7507713586551;926.4045462617652;725.9783342212751;743.0;582.3508771929825;725.3699824062795;773.9445933143862;810.857969151671;665.4736503856041;1162.262853470437;549.2525706940874;1174.6989247311826;511.1075268817204;1224.0;692.1555555555555;1298.0018406961178;636.9040606871932;1250.3974358974358;698.8974358974358;1115.5350398179748;787.319795221843;1254.3046082949309;819.4717357910905;1472.3725490196077;744.7843137254902;1723.8531073446327;660.0508474576271;1513.5876621657399;585.6910246227164;1472.240536842791;743.6897952092427;1559.1823899371068;683.2138364779873;1691.2545611015491;790.3628227194492;1634.3189313746668;577.5559876143155;2101.8030282424406;640.6183417199328;1885.2509215775385;626.1199818209362;1885.1476842574034;750.6567022934757;1995.6650406504064;813.0110149488592;1987.699755899105;566.7588283157038;1976.3596371105787;708.3218076001369;2083.8123965890286;731.6815578465063;712.2011629043291;988.8471122837877;958.9629629629629;1102.716049382716;707.462651598677;1096.7637816979052;854.739435655092;1232.040990343127;867.4337078651686;956.3399387129724;865.3333333333333;1230.5121951219512;807.9716247830352;1109.8880084521923;1160.95242381381;1233.128841455574;1073.9204668161806;1113.8558019769082;1181.2894736842106;999.1052631578947;1308.5;1054.0;1275.0931876606683;953.8897814910026;1295.495602265951;1158.3015056648776;1289.9496068376068;1232.0146324786324;1751.3030303030303;1131.3030303030303;1680.813624678663;1070.6433161953728;1502.4155275460084;1204.0522516125213;1601.9460154241644;1081.1124678663239;1647.0;1099.0;1485.0;1006.5;1631.004511373745;1231.595691955776;2019.0;1253.5;2118.7238095238095;1019.7714285714286;2013.333333333333;1161.2285714285715;1926.1286549707602;1173.6140350877192;1884.9147286821703;1055.3100775193798;1976.4521739130435;967.704347826087;2092.6786632390745;1096.3464010282778
