Frame;Time;X_Arena0_6A_HT2_7;Y_Arena0_6A_HT2_7;X_Arena0_6A_HT2_4;Y_Arena0_6A_HT2_4;X_Arena0_6A_HT2_5;Y_Arena0_6A_HT2_5;X_Arena0_6A_HT2_1;Y_Arena0_6A_HT2_1;X_Arena0_6A_HT2_6;Y_Arena0_6A_HT2_6;X_Arena0_6A_HT2_3;Y_Arena0_6A_HT2_3;X_Arena0_6A_HT2_2;Y_Arena0_6A_HT2_2;X_Arena1_6A_CM2_7;Y_Arena1_6A_CM2_7;X_Arena1_6A_CM2_5;Y_Arena1_6A_CM2_5;X_Arena1_6A_CM2_6;Y_Arena1_6A_CM2_6;X_Arena1_6A_CM2_4;Y_Arena1_6A_CM2_4;X_Arena1_6A_CM2_2;Y_Arena1_6A_CM2_2;X_Arena1_6A_CM2_1;Y_Arena1_6A_CM2_1;X_Arena1_6A_CM2_3;Y_Arena1_6A_CM2_3;X_Arena2_6A_HS1_3;Y_Arena2_6A_HS1_3;X_Arena2_6A_HS1_2;Y_Arena2_6A_HS1_2;X_Arena2_6A_HS1_4;Y_Arena2_6A_HS1_4;X_Arena2_6A_HS1_6;Y_Arena2_6A_HS1_6;X_Arena2_6A_HS1_5;Y_Arena2_6A_HS1_5;X_Arena2_6A_HS1_7;Y_Arena2_6A_HS1_7;X_Arena2_6A_HS1_1;Y_Arena2_6A_HS1_1;X_Arena3_6A_Control2_6;Y_Arena3_6A_Control2_6;X_Arena3_6A_Control2_1;Y_Arena3_6A_Control2_1;X_Arena3_6A_Control2_4;Y_Arena3_6A_Control2_4;X_Arena3_6A_Control2_5;Y_Arena3_6A_Control2_5;X_Arena3_6A_Control2_2;Y_Arena3_6A_Control2_2;X_Arena3_6A_Control2_3;Y_Arena3_6A_Control2_3;X_Arena3_6A_Control2_7;Y_Arena3_6A_Control2_7;X_Arena4_6A_CM1_2;Y_Arena4_6A_CM1_2;X_Arena4_6A_CM1_7;Y_Arena4_6A_CM1_7;X_Arena4_6A_CM1_3;Y_Arena4_6A_CM1_3;X_Arena4_6A_CM1_1;Y_Arena4_6A_CM1_1;X_Arena4_6A_CM1_4;Y_Arena4_6A_CM1_4;X_Arena4_6A_CM1_6;Y_Arena4_6A_CM1_6;X_Arena4_6A_CM1_5;Y_Arena4_6A_CM1_5;X_Arena5_6A_HT1_1;Y_Arena5_6A_HT1_1;X_Arena5_6A_HT1_6;Y_Arena5_6A_HT1_6;X_Arena5_6A_HT1_3;Y_Arena5_6A_HT1_3;X_Arena5_6A_HT1_4;Y_Arena5_6A_HT1_4;X_Arena5_6A_HT1_5;Y_Arena5_6A_HT1_5;X_Arena5_6A_HT1_7;Y_Arena5_6A_HT1_7;X_Arena5_6A_HT1_2;Y_Arena5_6A_HT1_2;X_Arena6_6A_HS2_7;Y_Arena6_6A_HS2_7;X_Arena6_6A_HS2_1;Y_Arena6_6A_HS2_1;X_Arena6_6A_HS2_5;Y_Arena6_6A_HS2_5;X_Arena6_6A_HS2_2;Y_Arena6_6A_HS2_2;X_Arena6_6A_HS2_4;Y_Arena6_6A_HS2_4;X_Arena6_6A_HS2_6;Y_Arena6_6A_HS2_6;X_Arena6_6A_HS2_3;Y_Arena6_6A_HS2_3;X_Arena7_6A_Control1_7;Y_Arena7_6A_Control1_7;X_Arena7_6A_Control1_6;Y_Arena7_6A_Control1_6;X_Arena7_6A_Control1_5;Y_Arena7_6A_Control1_5;X_Arena7_6A_Control1_3;Y_Arena7_6A_Control1_3;X_Arena7_6A_Control1_4;Y_Arena7_6A_Control1_4;X_Arena7_6A_Control1_2;Y_Arena7_6A_Control1_2;X_Arena7_6A_Control1_1;Y_Arena7_6A_Control1_1
93;3.1;708.6092544987147;498.4556555269923;711.9095799419964;701.8137337449714;579.3186617761476;587.3527842614204;638.0;374.0;665.9760632267677;365.90920869368057;855.7712082262211;557.1452442159383;847.5743245499782;510.9627625822396;1228.6266159486204;609.3966481986823;999.8888174807198;572.1992287917737;975.3618251928021;515.2615681233933;969.2300771208227;562.5636246786632;1242.5308483290487;598.478149100257;1097.5996487650125;441.69091321096755;1196.9807197943446;665.0514138817481;1458.9961439588687;734.0366323907456;1630.0632118758433;572.2307692307693;1445.8566838046272;705.1298200514138;1430.1339411931015;481.9648006785411;1434.360380116959;602.4398923444976;1457.2442159383033;606.1458868894601;1606.45415084102;477.5982395852173;1803.4796678529062;507.9321470937129;1951.1388345717637;439.0895580758702;1926.5691574839302;701.7345041322315;1806.3250161073038;655.4015111579687;2026.2694984401246;572.2798176145908;2021.137880775397;639.3601515814021;1909.885218322245;557.3527567484897;819.9970778875783;887.8172882796727;693.4304240128224;947.0616834231871;844.7394896395494;994.649143847025;674.8401274953867;843.2013085052844;693.1958928930944;1069.9327561908597;592.2029496445149;914.0641048240201;624.1779996829925;1070.0951022349025;1097.0391760066416;883.8701224574511;973.1580976863754;1046.9595115681234;1091.4717223650387;1090.654884318766;1187.7198786393603;1111.755528327207;1030.9704370179948;1079.2268637532134;1063.5;1176.5;1200.0551109238977;911.8629598427408;1474.899040544723;1034.1430516867842;1491.1361989986149;922.3801001384893;1383.3174807197943;1069.6291773778921;1641.7119787900697;960.4354663774403;1528.4459161147902;1126.9412803532007;1376.4151670951157;999.9158097686375;1675.871296515762;1078.9739274709648;1952.2785563341117;1045.9909353798241;2035.1220243449059;929.4473826227738;1810.8910988336402;947.204788213628;1946.4511568123394;1127.8133033419024;1818.062395393988;1082.5730735756845;2049.841902313625;1076.8165167095117;1946.5569047619047;898.820873015873
94;3.13;714.5465538910968;502.53517442847914;711.6444755244755;701.8063403263403;579.0558176100628;586.9933737646002;637.5;374.0;666.0270656659193;365.7810702797544;847.8875321336761;557.1452442159383;847.2636351468914;510.8722813357424;1228.4355239198808;609.3438724273022;996.3849614395888;566.9434447300771;973.6098971722365;504.75;967.478149100257;559.0597686375322;1242.5308483290487;603.7339331619537;1097.473098119425;441.6513834441225;1201.3605398457585;664.1754498714654;1459.8721079691518;735.788560411311;1629.9137393919862;572.2285422709206;1441.4768637532134;700.75;1426.5854755784062;483.5109254498715;1434.0566169850956;602.4974492347704;1458.1201799485862;602.6420308483291;1605.6312535132097;478.25651114858533;1803.2382382382382;507.9890366557033;1951.1762782790636;439.05498888452985;1926.4273739809391;701.7264324262258;1805.9633884537277;655.4743835219031;2026.104878341124;572.295157617164;2021.2822309826252;639.3196087020002;1909.749464831804;557.1775993883791;819.8245474332431;887.7972607103042;693.3139715898034;946.9681844716871;844.8097619523904;994.1648996465959;674.5575798094601;843.1313165078833;699.9740089262274;1071.0010501443949;592.0813980764719;913.960591133005;624.5563559957976;1069.7259492720996;1096.9280923412884;883.7804294701814;978.5359897172236;1050.3206940874036;1097.521850899743;1089.98264781491;1187.4848696461825;1111.6703328677838;1038.3650385604114;1077.2101542416453;1063.5;1176.5;1199.8148617268314;911.7309126732812;1474.823881887818;1034.1559797380776;1491.0306898569222;922.3256741662677;1384.69794344473;1076.5314910025706;1641.5771270185585;960.427151120752;1528.1449468085107;1126.9169832826747;1375.03470437018;999.2255784061697;1675.783777410988;1078.8724357462863;1952.198453751599;1045.9644585349574;2034.9476130122516;929.6425855513309;1811.025677267373;947.0224970553592;1952.0398457583547;1129.9090616966582;1817.962315930388;1082.5941097724228;2044.951799485861;1074.0221722365038;1946.051878497202;898.7147082334131
95;3.17;714.6530226274907;502.5951705504897;711.844834797156;701.8569636135508;578.8984409310495;587.0757575757576;610.0;385.0;666.1816569954867;365.93168923275306;840.8798200514138;553.6413881748072;847.359894687729;511.1953276011464;1228.6980616302187;609.3061906339739;999.8888174807198;570.4473007712082;974.4858611825193;516.1375321336761;968.3541131105399;558.1838046272494;1241.654884318766;602.8579691516709;1097.6382459723168;441.71670070342634;1190.8489717223651;659.7956298200514;1454.616323907455;729.6568123393316;1630.0846228239845;572.3335482484418;1447.6086118251928;702.5019280205656;1427.461439588689;478.2551413881748;1434.3143218001128;602.6436999368498;1460.7480719794344;608.7737789203085;1606.3258747195437;477.7940088533139;1803.5470389894097;508.0060312485159;1951.4011266129557;439.1487522106504;1926.6312507151847;701.8504977686234;1806.2330961883276;655.6249638498467;2026.396694214876;572.3046472631453;2021.9560253699788;639.6322762508809;1910.1067121729238;557.0466439135381;820.0393529567754;887.9084062582868;693.5418972715797;947.1055927759977;845.0489963021658;994.1728737453776;674.8360985419808;843.2503212111054;711.41114523914;1070.0195992394324;592.6374012291484;913.8700029265436;625.3207443897098;1069.3589217296112;1097.1059471823664;883.9058016219589;971.8136246786632;1051.6651670951157;1093.4884318766067;1087.293701799486;1187.7084061008266;1111.7110257305856;1041.7262210796916;1081.2435732647814;1063.5;1176.5;1200.00637121053;911.8433102289436;1474.8956366105042;1034.0926371659568;1491.2640416600243;922.3701046814389;1375.03470437018;1077.2217223650387;1641.7719901127386;960.5488635678543;1528.5026835890635;1126.9461387889119;1377.1053984575835;998.5353470437018;1675.900031685678;1078.9934252217997;1952.412515323749;1045.994260559456;2035.1482416591523;929.4773669972949;1814.4930045983758;946.8071617258586;1942.2596401028277;1127.1147172236504;1818.1683467741937;1082.5890456989246;2044.951799485861;1070.5292416452444;1946.3079394936906;898.645191629438
96;3.2;714.4637151367451;502.4916734362307;711.6741875580315;701.8005106778087;578.5699173553719;586.8613774104683;698.6969696969696;374.69696969696963;666.1036559559852;365.71289513949927;851.3913881748072;556.2692802056556;847.1057560910575;511.1661833816618;1228.16314417263;609.2380318411272;999.012853470437;570.4473007712082;970.9820051413882;510.00578406169666;970.1060411311055;560.8116966580976;1240.7789203084833;603.7339331619537;1097.494227378718;441.68685662287436;1203.112467866324;667.6793059125964;1451.9884318766067;734.9125964010283;1630.1582749443266;571.9868013687469;1447.6086118251928;697.246143958869;1428.624046434494;480.63349917081257;1434.0682288537284;602.5687629347752;1451.9884318766067;607.8978149100258;1605.8287870353186;477.8806828725181;1803.2845423761148;507.99918920207944;1951.2302648832938;439.0547469184369;1926.4583404913244;701.7243314436236;1805.9664136185872;655.6127214170692;2026.1270297800945;572.257055545569;2022.4257917337625;639.5797101449275;1909.9296922608164;556.8765996343693;819.8240784937682;887.8122513922036;693.3092322643342;947.0548104956268;844.8997894459796;993.9617712856955;674.521819093797;843.1377138717047;711.1138557637705;1070.0423055082338;592.1171155313032;913.9784662324707;624.9959259259259;1068.0832098765432;1096.9389157944072;883.7968025829297;976.5192802056556;1055.698586118252;1099.5385604113112;1079.8991002570694;1187.5082721659094;1111.6794244436676;1039.0372750642673;1077.2101542416453;1063.5;1176.5;1199.7890811875614;911.7116926973406;1474.689168362;1034.145798656063;1491.1965513593568;922.2436792552628;1375.03470437018;1071.0096401028277;1641.6256252636651;960.4946061592236;1528.1507665019637;1126.9067528189535;1378.4858611825193;994.3939588688945;1675.8549702100972;1078.733380370022;1952.2654753952347;1045.9426631039858;2034.9611463046756;929.5303167420815;1815.1851459821821;945.727882155773;1950.642673521851;1133.401992287918;1817.8978494623652;1082.5342069892472;2048.4447300771208;1071.926413881748;1945.8729524257385;898.5213574731562
97;3.23;714.4791730112001;502.5182891753798;711.637683175663;701.8190966425523;578.4017572762218;586.8046128500823;698.6969696969696;374.69696969696963;666.2783139969451;365.7311429592798;850.5154241645245;558.8971722365038;847.1268365817092;511.3633183408296;1228.2284485151263;609.2257840688314;997.2609254498715;570.4473007712082;966.6021850899742;521.3933161953728;970.1060411311055;559.9357326478149;1240.7789203084833;602.8579691516709;1097.5077334243147;441.64983509609914;1196.9807197943446;661.547557840617;1457.2442159383033;728.7808483290489;1630.2573894989891;571.8751024422226;1446.73264781491;700.75;1428.5172670807453;480.58169772256724;1434.0756985379824;602.6225730176175;1458.9961439588687;603.5179948586118;1605.8777222530691;477.94965759763096;1803.3429363145572;507.9817017820457;1951.094969531959;439.08083754699857;1926.502319986252;701.7953829409405;1806.0965350801587;655.7454461874389;2026.2203034118845;572.1673562391317;2023.892240359593;638.810977052283;1910.0635499809957;556.80805777271;819.8425439295004;887.8767319636885;693.3373154623155;947.0865384615385;844.9702357171394;993.6174590491411;674.5366627693336;843.1430878013473;711.2189458689459;1070.1615384615384;592.6245827372436;913.9988078206961;623.5580778301887;1062.749606918239;1096.9611276119015;883.8984419780105;979.8804627249358;1054.3541131105399;1094.1606683804628;1085.276992287918;1187.5600256544806;1111.6627601889102;1046.4318766066838;1077.8823907455012;1063.5;1176.5;1199.913517697558;911.7834775877841;1474.7656153370438;1034.121645021645;1491.2906823106598;922.2050631573384;1384.0077120822623;1073.7705655526993;1641.676014715638;960.4757855376635;1528.1800038015585;1126.8684027117783;1373.6542416452442;995.0841902313625;1675.9293572214362;1078.563334904919;1952.2727424470038;1045.9649474211317;2035.015093883958;929.4962869045463;1815.1383970575655;946.1448977846206;1953.4370179948587;1132.7034061696659;1817.9806217198225;1082.5170905665454;2052.6362467866325;1069.8306555269924;1945.8486908948807;898.5121531848378
98;3.27;710.3611825192802;496.70372750642673;711.6581042303063;701.7808479126168;577.4700338839474;586.3821473951715;698.6969696969696;374.69696969696963;666.2185423993748;365.65246841214014;853.1433161953728;560.6491002570694;847.7308744553653;511.9425473705543;1228.143934353515;609.214709469949;999.012853470437;572.1992287917737;964.8502570694088;521.3933161953728;967.478149100257;555.555912596401;1239.026992287918;602.8579691516709;1097.4578491683753;441.64650262018677;1200.4845758354757;664.1754498714654;1461.6240359897172;732.28470437018;1630.203267973856;571.8385076252723;1447.6086118251928;697.246143958869;1428.390903857225;480.43457521177726;1433.9337867573515;602.5003667400146;1452.8643958868895;607.021850899743;1605.602653150616;477.92159439334205;1803.2067825837046;508.0145614791397;1951.0671593413715;439.0799299883314;1926.453470437018;701.7806912310767;1805.9790062182667;655.7389468880141;2026.1197935421917;572.2254231184731;2023.1458832933652;636.443245403677;1909.964035888078;556.7335766423357;819.7972535920683;887.7951328137426;693.2805511085237;947.0420123223208;845.1505334374186;993.6324486078584;674.4567470213354;843.1392629537266;711.1094190637338;1070.1917653694302;592.6946939753263;913.952988381842;623.0946818865586;1060.7451552959915;1096.898231929277;883.7998439937597;983.9138817480721;1050.9929305912597;1088.7827763496143;1081.2435732647814;1187.476814633578;1111.6629966212279;1038.3650385604114;1079.2268637532134;1063.5757575757575;1176.439393939394;1199.8028961057219;911.830099817236;1474.6435399321615;1034.0720320690718;1491.2364961191192;922.1856486614921;1381.9370179948587;1073.0803341902315;1641.6024829747482;960.4852046043511;1528.1346007604564;1126.8920785804817;1367.4421593830334;995.7744215938303;1675.9931384015592;1078.3901754385965;1952.086464915198;1045.9976166722092;2034.8775263951732;929.5107692307693;1814.9325757575757;946.6670875420875;1946.4511568123394;1134.7991645244215;1817.7954116059377;1082.471592442645;2042.8560411311055;1069.8306555269924;1945.504303599374;898.3401408450704
99;3.3;714.4526515151515;502.57325487012986;711.7255363321799;701.8202076124568;575.0151254068543;586.2945625119662;698.6969696969696;374.69696969696963;666.2745596040506;365.7103969261828;854.8952442159383;559.7731362467866;847.231978856954;511.8630987776676;1228.0114913814639;609.2117578482805;999.012853470437;580.9588688946016;965.7262210796915;524.8971722365038;960.4704370179949;556.4318766066838;1238.1510282776349;604.6098971722365;1097.5161455663763;441.6618827951478;1195.228791773779;658.9196658097687;1458.9961439588687;730.5327763496143;1630.327552356021;571.8343695462478;1445.8566838046272;692.866323907455;1425.7095115681234;480.88303341902315;1434.0088786911413;602.4886605480181;1453.7403598971723;600.8901028277635;1605.761073991586;477.9620143528829;1803.2987223493515;508.0117276887872;1951.138423581353;439.06070640176597;1926.5240458668493;701.7844143989959;1806.0105910488555;655.7601639904339;2026.1556033967227;572.2124147829207;2022.0297520661156;635.4530762167126;1910.1031655659303;556.6644651939573;819.8397293582831;887.8777354900095;693.3284498597814;947.0852915578764;845.1315210355987;993.5308090614885;674.4617255292102;843.1660863317304;711.255761663856;1070.2290612703764;593.0413594677216;913.8564406881255;623.3146987112503;1060.600661790317;1096.927680281617;883.9074908112025;984.586118251928;1052.3374035989718;1090.7994858611826;1085.276992287918;1187.584032145353;1111.6798276263685;1032.314910025707;1080.5713367609255;1063.5;1176.5;1199.9648314841952;912.0219803223781;1474.7163186102384;1034.1122404977514;1491.3136107156038;922.1904761904761;1386.0784061696659;1077.2217223650387;1641.704298166516;960.4857829876764;1528.2327651515152;1126.9436237373736;1370.8933161953728;1001.986503856041;1676.0358088120815;1078.441927448233;1952.1033510285336;1046.048717097987;2034.9672141009441;929.3827828911749;1814.8901505801036;947.154694314161;1952.0398457583547;1134.1005784061697;1817.8549257759782;1082.4371794871793;2048.4447300771208;1072.625;1945.4608662026294;898.4973704563031
100;3.33;714.4445573048924;502.57078042999825;711.7843110254291;701.8257137611309;570.8883443600424;586.2264967736666;698.6969696969696;374.69696969696963;666.1973226760243;365.67569938590503;853.1433161953728;562.401028277635;847.5481770833334;512.3815771901709;1228.0260857538035;609.2045089903181;999.8888174807198;576.5790488431876;968.3541131105399;518.7654241645243;960.4704370179949;555.555912596401;1240.7789203084833;602.8579691516709;1097.447883013093;441.5735985943433;1189.0970437017995;661.547557840617;1458.9961439588687;729.6568123393316;1630.4073467605479;571.6858250095519;1446.73264781491;699.8740359897172;1435.345115681234;480.00706940874034;1433.9172395470093;602.4680349373982;1461.6240359897172;610.525706940874;1605.6256983240223;477.8591558038485;1803.2970599465443;508.05297823596794;1951.1502045587376;439.0591596856938;1926.4483821263482;701.7833133595844;1805.9384353741495;655.6996598639456;2026.0762160549089;572.1758877946882;2021.5365205843293;634.9476759628154;1910.0500832198516;556.5397942200029;819.7716606022253;887.859779570743;693.1776318988572;946.8638949671772;845.0722467524156;993.4442311384142;674.3933432523281;843.1371576569129;711.0210396039604;1070.4033278327831;593.1346062336426;913.6567332857483;623.3956147086426;1060.1875266615475;1096.8808306214164;883.8737021540369;983.241645244216;1050.3206940874036;1102.8997429305914;1083.9325192802057;1187.410144927536;1111.6169275362317;1035.6760925449871;1075.8656812339332;1063.5;1176.5;1199.919309961046;912.0331107401223;1474.6858301087157;1034.1100669492046;1491.2905227726935;922.130693173451;1388.8393316195372;1077.9119537275064;1641.702807646356;960.5993428912783;1528.1126397788667;1126.941135821083;1369.512853470437;1001.986503856041;1676.1746398582543;1078.1042292581465;1952.0673841059602;1046.0280905077261;2034.8408912978016;929.4401686239084;1814.7785536559916;947.5891323541215;1942.2596401028277;1129.9090616966582;1817.8313804713803;1082.4106397306396;2041.4588688946014;1074.0221722365038;1945.1581058152087;898.3917939225666
101;3.37;714.4964978174804;502.5839677866883;711.7882833287457;701.8580144967427;570.6682998530132;586.2866242038217;698.6969696969696;374.69696969696963;666.2740791357542;365.6794546401145;850.5154241645245;557.1452442159383;847.1298121140453;512.1016949152543;1228.0395344336623;609.2695253103315;997.2609254498715;569.5713367609255;967.478149100257;527.5250642673523;957.8425449871465;549.4241645244216;1241.654884318766;601.1060411311055;1097.5037943141917;441.61802016083357;1199.6086118251928;661.547557840617;1455.492287917738;729.6568123393316;1630.4326101249178;571.582949813719;1447.6086118251928;698.1221079691517;1429.2133676092544;480.88303341902315;1433.9495603119294;602.4567114650738;1458.9961439588687;607.021850899743;1605.73614710601;477.82796495125257;1803.460006669525;508.030155781049;1951.1312993911126;438.9963725871226;1926.4725406330197;701.7429141716566;1805.9630950359426;655.7599479255108;2026.0799453162147;572.1305278174037;2021.4998698933125;634.7634660421546;1910.0634418324291;556.6246232670283;819.7934805467928;887.876025236593;693.3271721729006;946.9367389511473;845.1470625798211;993.3832056194125;674.4116023624221;843.1689021361152;710.908111021288;1070.6323093505791;593.2936240619275;913.5663298469537;623.5226718673817;1058.63529985373;1096.9287153262048;883.8772663877266;981.8971722365038;1056.3708226221079;1102.8997429305914;1082.5880462724936;1187.4527700509966;1111.6367060732498;1038.3650385604114;1076.5379177377893;1063.5;1176.5;1199.971349288935;912.0816510579257;1474.6758798599594;1034.1089613660095;1491.356229275225;922.1909047844623;1390.219794344473;1080.6728791773778;1641.737852501043;960.6419245215525;1528.1085825340103;1126.9612563475644;1375.7249357326477;999.2255784061697;1676.2305152422634;1078.0246486984565;1952.1119378306878;1046.0313602292767;2034.889451476793;929.4981314044604;1814.700670936261;948.8715309545593;1947.1497429305914;1127.8133033419024;1817.8419703103912;1082.4327260458838;2049.841902313625;1069.8306555269924;1945.0338529726423;898.3428091089713
102;3.4;714.4549604382228;502.48884155001014;711.8347961236058;701.8177911866885;570.7646818590215;586.2924119905251;698.6969696969696;374.69696969696963;666.2384213959556;365.59109589041094;853.1433161953728;558.8971722365038;847.1989592596251;512.2857095807396;1227.8181541441816;609.2575342465753;998.1368894601542;572.1992287917737;967.478149100257;526.6491002570694;957.8425449871465;550.3001285347043;1238.1510282776349;608.1137532133675;1097.4099030117407;441.5591855254948;1197.8566838046272;661.547557840617;1452.8643958868895;727.9048843187661;1630.3921890383983;571.5178317470736;1444.1047557840616;696.3701799485862;1428.0127946127946;480.52817059483726;1433.7738452309538;602.4270145970805;1459.8721079691518;608.7737789203085;1605.595286948952;477.7479947770938;1803.3334292980182;508.01233146202196;1950.8169682967525;439.0129636760364;1926.3163067078046;701.670666209576;1805.8709732112582;655.6968463886063;2025.9117996201328;572.1645299145299;2021.4095067111223;634.6762417713943;1909.9843714609287;556.5018497546243;819.7124874914415;887.8243535050298;693.1672509494596;946.8149771155905;845.154725609756;993.4380081300811;674.315062462165;843.110890980133;710.6578878406708;1070.7865566037735;593.2527980103038;913.3893527565582;623.5214950272697;1058.1615335258261;1096.8184500698867;883.803696226122;981.2249357326479;1049.6484575835475;1097.521850899743;1079.2268637532134;1187.3759272137227;1111.5859411219285;1037.6928020565554;1077.2101542416453;1063.3549783549784;1176.151515151515;1200.051180279925;912.215792772091;1474.5894279064069;1034.053105475928;1491.208503937008;922.1074540682414;1386.0784061696659;1077.2217223650387;1641.643875663743;960.6173259352067;1527.9632624913797;1126.9031408689111;1368.1323907455012;1007.508354755784;1676.2634445723052;1077.7355581127733;1952.015031384209;1045.9816099548507;2034.7897351996605;929.5997697388353;1814.868947620023;951.5181998224407;1948.546915167095;1128.5118894601542;1817.7500674217904;1082.367448759439;2044.2532133676093;1073.323586118252;1944.9439230945297;898.4023804074159
103;3.43;714.4042259681706;502.41297399145384;711.8502375730993;701.8088450292397;570.8542928681043;586.1844762135529;697.7719298245614;374.82456140350877;666.2709702737172;365.5527322672422;856.6471722365038;551.013496143959;847.0359371426704;512.2319579208729;1227.7612364243944;608.9844333054859;1006.0205655526993;574.8271208226222;967.478149100257;527.5250642673523;956.9665809768637;547.6722365038561;1240.7789203084833;605.4858611825193;1097.3946875532097;441.56416368692885;1191.7249357326477;669.431233933162;1456.3682519280205;733.1606683804628;1630.4425673828657;571.4056639877535;1441.4768637532134;700.75;1434.4691516709513;478.2551413881748;1433.767263512387;602.3928511886899;1461.6240359897172;611.4016709511568;1605.4709153389563;477.7916900968447;1803.320536784088;507.9800143781452;1951.1021505376343;438.9423500453426;1926.2743721461186;701.6973744292237;1805.7301824522074;653.9232828943271;2025.8460444444445;572.1879703703703;2021.2857505070995;634.5475828262339;1910.000301386377;556.4866636528029;819.7075034250183;887.8115186004846;693.2812439543432;947.0068678661249;845.1712480252764;993.1824328593996;674.3797872926654;843.1328594258003;710.4906121399176;1071.0297067901236;593.4067936060178;913.2318406205924;624.2903201506591;1056.6021845574387;1096.831082130104;883.7612689540961;979.2082262210797;1051.6651670951157;1096.177377892031;1086.6214652956298;1187.3868012062167;1111.6011366272326;1035.0038560411313;1078.5546272493573;1063.3549783549784;1176.151515151515;1199.88317078232;912.1546655599363;1474.5722150853367;1034.030586651985;1491.223307086614;922.105564304462;1386.0784061696659;1067.5584832904883;1641.616060225847;960.543586066798;1527.9554136138768;1126.9113281983844;1371.5835475578406;1001.986503856041;1676.2875353026486;1077.7584153881382;1952.0508083140878;1045.9353348729792;2034.7757431483853;929.828663858878;1814.8347675271827;952.1999866586618;1950.642673521851;1133.401992287918;1817.7131358225106;1082.3248782467533;2049.841902313625;1071.926413881748;1944.8143526920749;898.424984875983
104;3.47;714.3631126831733;502.34943574195717;711.8214253125285;701.7659001733734;570.7298934108527;586.1854005167958;697.7719298245614;374.82456140350877;666.2552752968888;365.51814047829356;848.7634961439588;557.1452442159383;846.9548454551394;512.2665163693393;1227.7287073245138;609.0255983581551;1006.0205655526993;582.7107969151671;965.7262210796915;531.9048843187661;959.5944730077122;548.5482005141389;1242.5308483290487;608.9897172236504;1097.3476336397684;441.56514584042674;1187.345115681234;660.6715938303341;1457.2442159383033;726.1529562982005;1630.3425246097784;571.4306303366509;1445.8566838046272;695.4942159383033;1431.5778933179279;479.6877848385647;1433.691787732042;602.7242063492063;1459.8721079691518;604.3939588688946;1605.2719183622673;477.81843071370787;1803.218499880182;507.95370237239393;1950.734988452656;438.90768539902484;1926.156939928119;701.7799646300416;1805.8148571428571;653.5542222222222;2025.7887174028738;572.1118207084146;2021.2073512146662;634.7802763478732;1909.8865730252226;556.4825555052107;819.6771163183448;887.8004538737597;693.0734570607433;946.8019387208338;845.1871731871731;993.1591381591381;674.2298225372232;843.0848305038184;710.3880880121396;1071.2382397572078;593.567063214369;912.8794611616515;624.5770695970696;1055.8675457875456;1096.8363183304782;883.7357628614442;981.2249357326479;1051.6651670951157;1096.177377892031;1085.9492287917737;1187.2513356562135;1111.5317653890825;1039.7095115681234;1079.2268637532134;1063.2274509803922;1175.8078431372548;1200.1681098204858;912.3936642027455;1474.4845543345543;1033.997435897436;1491.2137572800252;922.0547772705809;1384.0077120822623;1081.3631105398458;1641.4408096873306;960.517199831315;1527.8383952006;1126.8270841144856;1370.203084832905;1000.6060411311054;1676.2875066942083;1077.6105118200596;1951.9871394954303;1045.8821758879221;2034.68154543228;929.7257531227038;1814.7173012428486;952.5150917340699;1951.3412596401029;1129.2104755784062;1817.6173918937234;1082.272875152501;2055.43059125964;1078.2136889460155;1944.726561324304;898.4030097817907
105;3.5;713.9584891674248;502.1772970787425;711.4924588349246;701.9919745399197;570.8901451367171;586.0364846443749;689.5;374.0;662.8315242210278;364.69582323391995;844.383676092545;564.1529562982005;846.9430751173709;512.4169600938967;1227.58671679198;608.8664717348927;1006.0205655526993;587.9665809768637;963.974293059126;517.8894601542416;960.4704370179949;547.6722365038561;1241.654884318766;606.3618251928021;1097.3424727520437;441.5179950045413;1199.6086118251928;663.2994858611826;1456.3682519280205;726.1529562982005;1630.271251974078;571.4695855796982;1448.4845758354757;698.9980719794344;1431.6165606732188;479.5413374445943;1433.689651701228;602.5888530971075;1458.1201799485862;604.3939588688946;1605.226967549422;477.80989680467485;1803.108897550647;507.9279630431644;1950.7930611981683;438.87824853292057;1926.1442598618482;701.920077638865;1805.94776119403;653.400880214313;2025.7471141893093;572.0980879654294;2021.559846617365;634.9849356340728;1909.7605847155946;556.5248049685678;819.9088145896657;887.6088625819868;693.1504501887888;946.9892535579437;845.4696998540516;993.0234786471223;674.2050098879367;843.0480114260602;707.9814617704452;1080.6233812311514;593.6585960634036;912.7532950124832;624.7922747404341;1055.882160749292;1096.7275033654344;883.6402609506058;983.9138817480721;1052.3374035989718;1098.866323907455;1085.276992287918;1187.283885980221;1111.5580570098894;1038.3650385604114;1082.5880462724936;1063.2811244979919;1175.74297188755;1199.809702529886;911.9692799555183;1474.4779263601392;1033.9821701166268;1491.2333857442345;922.0243186582808;1380.556555269923;1072.3901028277635;1641.446354260901;960.4690911283999;1527.9176404070863;1126.7984671441134;1372.2737789203084;997.8451156812339;1676.356319188192;1077.3669280442805;1951.9221106905818;1045.8604574625638;2034.7242115843699;930.2242744063325;1814.8779756081651;953.3240722624404;1951.3412596401029;1125.7175449871465;1817.5889228678218;1082.2310567448183;2047.746143958869;1078.2136889460155;1944.5802217696312;898.3627517537905
